,Empty_droplet_sum,Cell_sum,Soup_probability,Selected
LINC01589,8.0,4.0,0.6666666666666666,False
LRGUK,12.0,9.0,0.5714285714285714,True
AC004687.1,2.0,0.0,1.0,False
LINC01752,1.0,0.0,1.0,False
SEC62,28863.0,14736.0,0.662010596573316,False
OR7A17,13.0,3.0,0.8125,False
STK10,4441.0,2462.0,0.6433434738519485,False
NCKAP1L,17.0,7.0,0.7083333333333334,False
LRRC49,4.0,0.0,1.0,False
EFCAB1,2.0,0.0,1.0,False
RCAN2,5.0,0.0,1.0,False
MSMP,63.0,24.0,0.7241379310344828,False
ADGRL3,336.0,221.0,0.6032315978456014,True
FJX1,965.0,668.0,0.5909369259032455,True
C10orf67,17.0,8.0,0.68,False
TAF2,2176.0,1246.0,0.635885447106955,False
AP001627.1,1.0,0.0,1.0,False
AC090844.2,4.0,3.0,0.5714285714285714,True
AC019118.2,1.0,0.0,1.0,False
ZFX,2682.0,1656.0,0.6182572614107884,True
MKX,48.0,19.0,0.7164179104477612,False
LRFN1,20.0,12.0,0.625,True
WDR49,2.0,0.0,1.0,False
NEAT1,80777.0,71253.0,0.5313227652437019,True
TIPARP,1439.0,690.0,0.6759041803663692,False
AL603910.1,6.0,6.0,0.5,True
FBXO31,427.0,211.0,0.6692789968652038,False
LINC02558,1.0,0.0,1.0,False
AP006565.1,13.0,5.0,0.7222222222222222,False
SBNO1,5681.0,3469.0,0.6208743169398907,True
DCTN1,4317.0,2318.0,0.6506405425772419,False
TRPM4,1068.0,670.0,0.6144994246260069,True
AC130650.2,131.0,109.0,0.5458333333333333,True
LINC00606,1.0,0.0,1.0,False
IL7,9.0,5.0,0.6428571428571429,False
HBB,2.0,0.0,1.0,False
RPS28,365195.0,213396.0,0.6311798835446801,True
DDX58,2177.0,1278.0,0.6301013024602026,True
C1orf174,2372.0,1509.0,0.6111826848750322,True
Z83844.2,8.0,5.0,0.6153846153846154,True
ABHD4,1038.0,459.0,0.6933867735470942,False
FA2H,11.0,8.0,0.5789473684210527,True
TMEM38A,81.0,52.0,0.6090225563909775,True
AC002386.1,1.0,0.0,1.0,False
SLX1A,48.0,22.0,0.6857142857142857,False
MMP11,9572.0,3432.0,0.7360812057828361,False
FTX,5365.0,3964.0,0.5750884339157466,True
ZRANB2,8157.0,4339.0,0.6527688860435339,False
IGHA2,121.0,30.0,0.8013245033112583,False
CIDEB,9.0,4.0,0.6923076923076923,False
AC138819.1,11.0,8.0,0.5789473684210527,True
AC023632.2,14.0,8.0,0.6363636363636364,False
PRORY,1.0,0.0,1.0,False
DNAJB1,31439.0,10776.0,0.7447352836669431,False
AC105411.1,10.0,7.0,0.5882352941176471,True
DDN-AS1,79.0,52.0,0.6030534351145038,True
GRB7,3301.0,1554.0,0.6799176107106076,False
AC092123.1,25.0,18.0,0.5813953488372093,True
CCDC3,10.0,6.0,0.625,True
LINC02142,2.0,0.0,1.0,False
OR4D9,22.0,16.0,0.5789473684210527,True
AC022960.1,6.0,6.0,0.5,True
FAM225A,59.0,11.0,0.8428571428571429,False
AGXT,3757.0,2897.0,0.5646227832882477,True
LMBR1L,2657.0,1484.0,0.6416324559285197,False
DISP2,244.0,146.0,0.6256410256410256,True
LINC00513,129.0,114.0,0.5308641975308642,True
DNAJC10,7282.0,3925.0,0.6497724636387971,False
FOCAD,1540.0,824.0,0.6514382402707276,False
AC010595.1,39.0,25.0,0.609375,True
RAB5IF,4261.0,2312.0,0.6482580252548303,False
TBXAS1,2.0,0.0,1.0,False
PLD6,104.0,76.0,0.5777777777777777,True
CHIA,1.0,0.0,1.0,False
AC092813.2,1.0,0.0,1.0,False
AC023983.1,2.0,0.0,1.0,False
LAMA3,149.0,67.0,0.6898148148148148,False
LEP,3138.0,1092.0,0.7418439716312056,False
HAPLN3,16640.0,11015.0,0.6016995118423432,True
BRI3,48343.0,30416.0,0.6138092154547417,True
SETSIP,5.0,3.0,0.625,True
AL512604.3,10.0,8.0,0.5555555555555556,True
AC013476.1,2.0,0.0,1.0,False
LINC02446,1.0,0.0,1.0,False
LYRM1,393.0,221.0,0.6400651465798045,False
FAM229A,200.0,128.0,0.6097560975609756,True
RBAK,396.0,231.0,0.631578947368421,True
PCAT5,6.0,3.0,0.6666666666666666,False
WDR54,223.0,151.0,0.5962566844919787,True
AC006064.3,1.0,0.0,1.0,False
NOTCH4,21.0,0.0,1.0,False
MED14,1183.0,631.0,0.6521499448732084,False
TOR4A,15.0,10.0,0.6,True
SRM,8735.0,4600.0,0.6550431196100488,False
KITLG,1.0,0.0,1.0,False
AC024597.1,2.0,0.0,1.0,False
AL390774.2,1.0,0.0,1.0,False
SRSF8,3489.0,1898.0,0.647670317430852,False
FBXL22,118.0,92.0,0.5619047619047619,True
VAV1,33.0,14.0,0.7021276595744681,False
MTFR2,240.0,155.0,0.6075949367088608,True
AL109924.1,60.0,20.0,0.75,False
SCML2,88.0,34.0,0.7213114754098361,False
DENND6B,59.0,39.0,0.6020408163265306,True
CDK2AP1,266.0,158.0,0.6273584905660378,True
RFX7,1204.0,627.0,0.6575641725832878,False
FSCB,1.0,0.0,1.0,False
LINC01099,9.0,7.0,0.5625,True
RPP25,97.0,56.0,0.6339869281045751,False
TCTE3,56.0,36.0,0.6086956521739131,True
PEBP1,41431.0,25175.0,0.6220310482539111,True
MT-ND3,857817.0,197662.0,0.8127276809865474,False
AL671710.1,37.0,29.0,0.5606060606060606,True
TMEM69,1482.0,926.0,0.6154485049833887,True
SLC7A1,1971.0,1275.0,0.6072088724584104,True
LINC01003,977.0,609.0,0.6160151324085751,True
XCL1,162.0,138.0,0.54,True
HDX,1.0,0.0,1.0,False
CYP2W1,91.0,68.0,0.5723270440251572,True
CNGB1,50.0,27.0,0.6493506493506493,False
SHROOM3,136.0,84.0,0.6181818181818182,True
LDOC1,2.0,0.0,1.0,False
AP001065.1,91.0,52.0,0.6363636363636364,False
AC138028.2,29.0,23.0,0.5576923076923077,True
TNFSF9,80.0,41.0,0.6611570247933884,False
LINC02579,2.0,0.0,1.0,False
PPTC7,1491.0,759.0,0.6626666666666666,False
MFSD10,8661.0,5995.0,0.5909525109170306,True
TAGLN2,19597.0,10571.0,0.6495955979846194,False
LINC02043,15.0,9.0,0.625,True
RNFT1-DT,51.0,35.0,0.5930232558139535,True
AP001469.3,44.0,33.0,0.5714285714285714,True
AL035425.1,2.0,0.0,1.0,False
AC025287.4,4.0,3.0,0.5714285714285714,True
CHKB-DT,92.0,48.0,0.6571428571428571,False
TMEM208,7520.0,4164.0,0.6436152002738789,False
TSHZ2,105.0,82.0,0.5614973262032086,True
HIST1H2AD,3.0,3.0,0.5,True
AC008124.1,416.0,251.0,0.623688155922039,True
AP000569.1,7.0,3.0,0.7,False
SLC25A3,29877.0,16053.0,0.6504898758981058,False
SEPT1,104.0,73.0,0.5875706214689266,True
GOLGA8R,27.0,15.0,0.6428571428571429,False
PDE3B,138.0,101.0,0.5774058577405857,True
CCDC8,72.0,30.0,0.7058823529411765,False
LYPLAL1-DT,2.0,0.0,1.0,False
SNX20,2.0,0.0,1.0,False
IMPA1,1535.0,892.0,0.6324680675731356,False
B3GAT1,2.0,0.0,1.0,False
THRIL,24.0,17.0,0.5853658536585366,True
AC016924.1,3.0,0.0,1.0,False
AC100835.2,47.0,31.0,0.6025641025641025,True
SH3BP5-AS1,460.0,309.0,0.5981794538361509,True
AC092070.4,1.0,0.0,1.0,False
PRODH,4.0,3.0,0.5714285714285714,True
EFCAB6-AS1,1.0,0.0,1.0,False
BLVRA,382.0,161.0,0.7034990791896869,False
CTCF,2722.0,1604.0,0.6292186777623671,True
MOB2,2101.0,1269.0,0.6234421364985163,True
NUP50-DT,719.0,387.0,0.6500904159132007,False
LINC02008,3.0,0.0,1.0,False
AC016394.1,104.0,75.0,0.5810055865921788,True
DEK,14610.0,9491.0,0.6061989129081781,True
AC004982.2,318.0,149.0,0.6809421841541756,False
AP002360.1,262.0,157.0,0.6252983293556086,True
AC009065.4,51.0,32.0,0.6144578313253012,True
AP001775.2,2.0,0.0,1.0,False
FUT8-AS1,65.0,43.0,0.6018518518518519,True
LHFPL2,570.0,294.0,0.6597222222222222,False
AC092755.2,7.0,3.0,0.7,False
HAS3,309.0,203.0,0.603515625,True
AC073896.3,66.0,57.0,0.5365853658536586,True
PROKR1,1.0,0.0,1.0,False
SNF8,4811.0,2661.0,0.6438704496788008,False
TTI1,886.0,493.0,0.6424945612762871,False
PBRM1,4525.0,2350.0,0.6581818181818182,False
CCDC124,4890.0,2640.0,0.649402390438247,False
AC002563.1,2.0,0.0,1.0,False
CPEB4,13723.0,6461.0,0.6798949663099485,False
HDLBP,26719.0,12703.0,0.6777687585612094,False
CERS1,6.0,4.0,0.6,True
KLRK1,1.0,0.0,1.0,False
SSBP4,2463.0,1356.0,0.6449332285938727,False
AC009121.1,1.0,0.0,1.0,False
ZNF253,208.0,128.0,0.6190476190476191,True
QKI,16579.0,8821.0,0.6527165354330708,False
AL360270.1,148.0,84.0,0.6379310344827587,False
LINC01290,3.0,3.0,0.5,True
AC012615.4,1.0,0.0,1.0,False
PTTG1IP,18959.0,9648.0,0.6627398888383962,False
CEBPA-DT,72.0,38.0,0.6545454545454545,False
ZFP41,40.0,28.0,0.5882352941176471,True
AC099753.1,1.0,0.0,1.0,False
FBH1,1878.0,986.0,0.6557262569832403,False
AC127070.1,10.0,8.0,0.5555555555555556,True
AC097358.2,5.0,4.0,0.5555555555555556,True
AC006974.2,3.0,0.0,1.0,False
AC004702.1,2.0,0.0,1.0,False
RABEP2,740.0,411.0,0.6429192006950478,False
AC069360.1,5.0,3.0,0.625,True
PEX5L,10.0,10.0,0.5,True
CYB561D1,363.0,203.0,0.6413427561837456,False
CCDC93,1422.0,815.0,0.6356727760393384,False
HLA-C,30058.0,21851.0,0.579051802192298,True
PLEKHH2,51.0,35.0,0.5930232558139535,True
DCUN1D3,1046.0,559.0,0.6517133956386293,False
DCDC1,5.0,3.0,0.625,True
HELQ,473.0,266.0,0.6400541271989174,False
PCDH8,1.0,0.0,1.0,False
MEP1A,11.0,3.0,0.7857142857142857,False
CKAP4,13436.0,8047.0,0.6254247544570125,True
PADI2,174.0,76.0,0.696,False
ADAMTS15,5.0,3.0,0.625,True
ZDHHC18,1568.0,696.0,0.6925795053003534,False
LETM2,360.0,232.0,0.6081081081081081,True
AL603832.2,2.0,0.0,1.0,False
ABHD12B,4.0,3.0,0.5714285714285714,True
NLGN4X,326.0,201.0,0.618595825426945,True
AC009779.5,1.0,0.0,1.0,False
CHAF1A,575.0,316.0,0.6453423120089786,False
RBM15B,1495.0,811.0,0.6483087597571553,False
NMUR2,7.0,5.0,0.5833333333333334,True
LRRFIP1,26565.0,17480.0,0.6031331592689295,True
AC090340.1,1.0,0.0,1.0,False
AC002511.2,2.0,0.0,1.0,False
AC137579.1,2.0,0.0,1.0,False
FAHD1,762.0,462.0,0.6225490196078431,True
SPAG9,8505.0,5401.0,0.6116065007910254,True
RAB15,2080.0,958.0,0.684660961158657,False
BFSP2-AS1,1.0,0.0,1.0,False
AC092574.1,3.0,0.0,1.0,False
PCYT1B,6.0,0.0,1.0,False
XRCC1,1308.0,582.0,0.692063492063492,False
APBA2,14.0,6.0,0.7,False
GNA15,47.0,16.0,0.746031746031746,False
AL139023.1,1.0,0.0,1.0,False
AC079209.2,8.0,7.0,0.5333333333333333,True
ALKBH5,3324.0,1695.0,0.6622833233711894,False
SLF1,477.0,276.0,0.6334661354581673,False
ENTPD1,1108.0,510.0,0.6847960444993819,False
MPHOSPH6,1220.0,640.0,0.6559139784946236,False
AL049779.1,1.0,0.0,1.0,False
SPATA3,2.0,0.0,1.0,False
AL627422.2,57.0,34.0,0.6263736263736264,True
AC003035.1,1.0,0.0,1.0,False
TRPC4AP,4264.0,2140.0,0.6658338538413492,False
ZSCAN18,407.0,248.0,0.6213740458015267,True
LINC02197,2.0,0.0,1.0,False
TMEM255B,5.0,0.0,1.0,False
ALDH8A1,142.0,76.0,0.6513761467889908,False
B3GLCT,54.0,38.0,0.5869565217391305,True
PLOD3,13777.0,8369.0,0.622098798880159,True
SLFN11,34.0,17.0,0.6666666666666666,False
PARP12,2784.0,1544.0,0.6432532347504621,False
GNLY,3.0,0.0,1.0,False
TRIM7,20.0,13.0,0.6060606060606061,True
AC109587.1,20.0,15.0,0.5714285714285714,True
AC092783.1,1.0,0.0,1.0,False
FAM162A,4937.0,2923.0,0.628117048346056,True
LINC01508,22.0,15.0,0.5945945945945946,True
AC025271.4,2.0,0.0,1.0,False
P3H2,1634.0,851.0,0.6575452716297787,False
AL157387.1,1.0,0.0,1.0,False
ATP6V1G1,22116.0,13169.0,0.6267819186623211,True
TSGA10IP,1.0,0.0,1.0,False
GUCA2B,7.0,0.0,1.0,False
LINC02562,166.0,123.0,0.5743944636678201,True
KBTBD12,2.0,0.0,1.0,False
TRO,60.0,34.0,0.6382978723404256,False
COLEC10,1.0,0.0,1.0,False
CCDC171,838.0,548.0,0.6046176046176046,True
VPS13D,1514.0,904.0,0.6261373035566584,True
DKK3,363.0,168.0,0.6836158192090396,False
AL021368.3,11.0,8.0,0.5789473684210527,True
PI3,54.0,22.0,0.7105263157894737,False
AC016493.1,1.0,0.0,1.0,False
ZNF736,628.0,455.0,0.579870729455217,True
SMIM25,43.0,20.0,0.6825396825396826,False
BX005040.1,57.0,52.0,0.5229357798165137,True
HOXA11-AS,3.0,0.0,1.0,False
SLC25A24,5565.0,3130.0,0.6400230017251294,False
AC073896.2,64.0,38.0,0.6274509803921569,True
AL583722.3,2.0,0.0,1.0,False
KIAA0895,261.0,158.0,0.6229116945107399,True
SPEF2,159.0,72.0,0.6883116883116883,False
SYTL5,55.0,30.0,0.6470588235294118,False
ACTR3B,465.0,231.0,0.6681034482758621,False
WWOX,630.0,365.0,0.6331658291457286,False
MTMR1,1511.0,716.0,0.6784912438257746,False
TRGC1,16.0,7.0,0.6956521739130435,False
RAB44,5.0,4.0,0.5555555555555556,True
GSPT1,7812.0,4262.0,0.6470101043564684,False
TLE2,1527.0,915.0,0.6253071253071253,True
GARNL3,44.0,36.0,0.55,True
KNSTRN,485.0,235.0,0.6736111111111112,False
KCNK2,3.0,0.0,1.0,False
IKZF2,1147.0,713.0,0.6166666666666667,True
E2F4,3717.0,1989.0,0.6514195583596214,False
UNC45A,3004.0,1496.0,0.6675555555555556,False
MYT1,3.0,0.0,1.0,False
AC090796.1,3.0,0.0,1.0,False
RXYLT1-AS1,7.0,6.0,0.5384615384615384,True
SLC6A13,9.0,3.0,0.75,False
ENDOU,520.0,196.0,0.7262569832402235,False
VAC14,1177.0,703.0,0.6260638297872341,True
THSD7A,3183.0,1795.0,0.6394134190437927,False
OSCP1,543.0,262.0,0.6745341614906832,False
AL162742.1,2.0,0.0,1.0,False
AC090502.3,1.0,0.0,1.0,False
GIMAP5,1.0,0.0,1.0,False
TMEM191B,552.0,380.0,0.592274678111588,True
AC002306.1,8.0,7.0,0.5333333333333333,True
RPL5,128205.0,75033.0,0.6308121512709237,True
GOLGA8N,44.0,30.0,0.5945945945945946,True
MYO7B,201.0,127.0,0.6128048780487805,True
MIB1,3867.0,2126.0,0.6452527949274153,False
SPC24,67.0,40.0,0.6261682242990654,True
GSTM5,1.0,0.0,1.0,False
RHOG,4677.0,2535.0,0.6485024958402662,False
PPFIA2,2.0,0.0,1.0,False
AC011455.1,2.0,0.0,1.0,False
KLK2,11.0,5.0,0.6875,False
AC005034.4,8.0,5.0,0.6153846153846154,True
AC079209.1,11.0,0.0,1.0,False
PGM2,4806.0,2341.0,0.672449979012173,False
AC098820.3,7.0,5.0,0.5833333333333334,True
KCTD15,3.0,0.0,1.0,False
WDR72,279.0,132.0,0.6788321167883211,False
PCDH7,4.0,0.0,1.0,False
GNE,2938.0,1278.0,0.6968690702087287,False
UPK1A-AS1,81.0,51.0,0.6136363636363636,True
AC016722.3,22.0,14.0,0.6111111111111112,True
ERICH4,12.0,11.0,0.5217391304347826,True
AC009097.2,2.0,0.0,1.0,False
PCYOX1,5173.0,3255.0,0.6137873754152824,True
AC005840.2,11.0,7.0,0.6111111111111112,True
RMDN2,111.0,64.0,0.6342857142857142,False
SLC9A9-AS1,1.0,0.0,1.0,False
AP000320.1,3.0,0.0,1.0,False
DGAT2,19.0,11.0,0.6333333333333333,False
AP000426.1,18.0,11.0,0.6206896551724138,True
AC008080.1,3.0,3.0,0.5,True
LINC01393,2.0,0.0,1.0,False
MEFV,15.0,8.0,0.6521739130434783,False
GAS2L1,1915.0,1232.0,0.6085160470289164,True
CCNDBP1,5802.0,3109.0,0.6511053753787454,False
OGFR-AS1,9.0,8.0,0.5294117647058824,True
NEDD4,2747.0,1555.0,0.6385402138540214,False
AC106712.1,1.0,0.0,1.0,False
DCC,3.0,0.0,1.0,False
BRD7,9144.0,5377.0,0.629708697748089,True
NKX6-3,2.0,0.0,1.0,False
ME3,6.0,4.0,0.6,True
HOMER3,1913.0,1020.0,0.6522332083191271,False
TPPP3,602.0,268.0,0.6919540229885057,False
CCNG2,6042.0,3517.0,0.6320744847787425,False
TET3,9994.0,5704.0,0.6366416103962288,False
TSPAN4,669.0,428.0,0.609845031905196,True
RILPL2,416.0,263.0,0.6126656848306333,True
BOLA2,23.0,14.0,0.6216216216216216,True
LYPD3,7640.0,4710.0,0.6186234817813765,True
AC003681.1,656.0,535.0,0.5507976490344249,True
INTU,2833.0,2002.0,0.5859358841778697,True
NFE2,106.0,46.0,0.6973684210526315,False
HBS1L,2414.0,1313.0,0.6477059297021733,False
AC007610.1,1.0,0.0,1.0,False
HES4,3914.0,2344.0,0.6254394375199744,True
AL009178.2,1.0,0.0,1.0,False
BAG1,2187.0,1327.0,0.622367672168469,True
AC007493.2,2.0,0.0,1.0,False
PRR31,3.0,0.0,1.0,False
AC009118.2,12.0,9.0,0.5714285714285714,True
AC005697.2,23.0,11.0,0.6764705882352942,False
TCF15,3.0,3.0,0.5,True
AC137936.1,2.0,0.0,1.0,False
AC006518.7,1.0,0.0,1.0,False
AC024337.1,19.0,13.0,0.59375,True
C4orf46,372.0,219.0,0.6294416243654822,True
SETDB1,896.0,541.0,0.6235212247738344,True
AC020741.1,29.0,19.0,0.6041666666666666,True
VWCE,1202.0,869.0,0.5803959439884114,True
ITGAM,81.0,66.0,0.5510204081632653,True
RGP1,1389.0,596.0,0.6997481108312342,False
AC090739.1,39.0,31.0,0.5571428571428572,True
HSDL2,1703.0,894.0,0.6557566422795533,False
AL158070.1,2.0,0.0,1.0,False
ZC3H7B,1622.0,848.0,0.6566801619433198,False
HOPX,14617.0,6519.0,0.6915688872066617,False
ZNF846,273.0,162.0,0.6275862068965518,True
IL27RA,281.0,198.0,0.5866388308977035,True
CD300LB,1.0,0.0,1.0,False
AC098934.4,12.0,10.0,0.5454545454545454,True
SPI1,6.0,0.0,1.0,False
LINC02432,131.0,66.0,0.6649746192893401,False
CACNA1F,2.0,0.0,1.0,False
RIPOR1,1216.0,509.0,0.7049275362318841,False
S100A2,59.0,34.0,0.6344086021505376,False
PAK1IP1,1543.0,835.0,0.6488645920941968,False
ARHGEF38,39.0,23.0,0.6290322580645161,True
AC034114.2,3.0,0.0,1.0,False
VSIG10L,63.0,40.0,0.6116504854368932,True
AC018693.1,1.0,0.0,1.0,False
BSX,1.0,0.0,1.0,False
HNRNPK,39963.0,20288.0,0.6632752983352973,False
MPP3,171.0,125.0,0.5777027027027027,True
CREB5,2135.0,1585.0,0.5739247311827957,True
KRTAP5-8,2.0,0.0,1.0,False
LINC01686,46.0,32.0,0.5897435897435898,True
CEP97,1167.0,633.0,0.6483333333333333,False
AC243654.1,1.0,0.0,1.0,False
NAXE,1433.0,790.0,0.6446243814664867,False
LINC01093,3.0,0.0,1.0,False
AL590226.2,24.0,21.0,0.5333333333333333,True
AC022101.1,3.0,0.0,1.0,False
SUCO,8994.0,5643.0,0.6144701783152285,True
ZNF559-ZNF177,1.0,0.0,1.0,False
PSMD12,4892.0,2573.0,0.655324849296718,False
AC061975.1,22.0,15.0,0.5945945945945946,True
AKAP8,2121.0,1170.0,0.6444849589790337,False
PELI2,3.0,0.0,1.0,False
ZNF766,1367.0,852.0,0.6160432627309599,True
PSTPIP1,6.0,0.0,1.0,False
AL353572.3,1.0,0.0,1.0,False
FAM107A,5.0,0.0,1.0,False
NCAM1-AS1,1.0,0.0,1.0,False
AC008738.2,14.0,6.0,0.7,False
KCNJ15,36.0,20.0,0.6428571428571429,False
AP000532.2,9.0,6.0,0.6,True
AL049569.1,1.0,0.0,1.0,False
CCDC33,394.0,214.0,0.6480263157894737,False
TRUB1,604.0,351.0,0.6324607329842932,False
LINC02439,1.0,0.0,1.0,False
AC133785.1,1.0,0.0,1.0,False
AC233280.1,27.0,23.0,0.54,True
TSC1,2625.0,1563.0,0.6267908309455588,True
AL355974.3,1.0,0.0,1.0,False
GTSCR1,2.0,0.0,1.0,False
AC114760.2,97.0,75.0,0.563953488372093,True
IL12B,2.0,0.0,1.0,False
CRBN,2378.0,1456.0,0.6202399582681273,True
ST6GALNAC6,48.0,30.0,0.6153846153846154,True
PARP2,1147.0,681.0,0.6274617067833698,True
ADGRL2,198.0,131.0,0.601823708206687,True
IL4,1.0,0.0,1.0,False
NOSTRIN,1059.0,560.0,0.654107473749228,False
AC105935.1,3.0,0.0,1.0,False
EPHX4,87.0,42.0,0.6744186046511628,False
CA9,29.0,25.0,0.5370370370370371,True
LMNTD2,163.0,111.0,0.5948905109489051,True
RIC3,19.0,11.0,0.6333333333333333,False
AC009812.3,72.0,44.0,0.6206896551724138,True
STAT5A,677.0,264.0,0.7194473963868225,False
AC064801.1,4.0,3.0,0.5714285714285714,True
TM4SF1-AS1,74.0,16.0,0.8222222222222222,False
KCTD16,14.0,13.0,0.5185185185185185,True
ARHGEF7-AS2,40.0,31.0,0.5633802816901409,True
PRPSAP2,1240.0,721.0,0.6323304436511984,False
ATXN2,7290.0,4472.0,0.619792552287026,True
EPB41L4A-AS1,4295.0,2709.0,0.6132210165619646,True
PPP4R1,2747.0,1482.0,0.6495625443367227,False
CLASRP,1465.0,831.0,0.6380662020905923,False
FAM83E,12.0,3.0,0.8,False
AC005920.2,1.0,0.0,1.0,False
CCDC112,1048.0,541.0,0.6595342983008181,False
MRVI1-AS1,169.0,76.0,0.689795918367347,False
SIRT1,1117.0,544.0,0.6724864539434076,False
PCDHA10,1.0,0.0,1.0,False
AC018648.1,1.0,0.0,1.0,False
IL20RA,293.0,159.0,0.6482300884955752,False
CBWD6,305.0,159.0,0.6573275862068966,False
SNTA1,218.0,116.0,0.6526946107784432,False
AC133794.1,1.0,0.0,1.0,False
AC244021.2,5.0,5.0,0.5,True
RRS1-AS1,127.0,80.0,0.6135265700483091,True
SRSF3,22908.0,11270.0,0.6702557200538358,False
CMPK1,10186.0,5093.0,0.6666666666666666,False
CLEC2B,59.0,37.0,0.6145833333333334,True
AC226101.1,2.0,0.0,1.0,False
LINC02259,1.0,0.0,1.0,False
RFX5,381.0,178.0,0.6815742397137746,False
MOK,150.0,101.0,0.5976095617529881,True
AP001107.2,149.0,66.0,0.6930232558139535,False
GJB3,52.0,34.0,0.6046511627906976,True
GNRH1,50.0,39.0,0.5617977528089888,True
AC007787.1,1.0,0.0,1.0,False
NCOA1,3346.0,2093.0,0.6151866151866152,True
ZAR1L,3.0,3.0,0.5,True
LINC01448,14.0,7.0,0.6666666666666666,False
TMSB4X,3153.0,1303.0,0.7075852782764811,False
ZNF205,867.0,551.0,0.6114245416078985,True
ZEB1-AS1,92.0,51.0,0.6433566433566433,False
AC010335.1,5.0,3.0,0.625,True
SLC41A1,778.0,485.0,0.615993665874901,True
FUBP1,4745.0,2335.0,0.6701977401129944,False
RGS10,9035.0,4966.0,0.6453110492107706,False
AP003467.1,1.0,0.0,1.0,False
PCIF1,1015.0,573.0,0.639168765743073,False
ARHGAP22,61.0,39.0,0.61,True
G3BP2,7522.0,3505.0,0.6821438287838941,False
STON1,398.0,261.0,0.6039453717754173,True
AC009414.2,299.0,147.0,0.6704035874439462,False
C11orf24,2864.0,1395.0,0.6724583235501291,False
BCO2,28.0,23.0,0.5490196078431373,True
AP003025.2,3.0,0.0,1.0,False
HELB,478.0,332.0,0.5901234567901235,True
SP4,243.0,156.0,0.6090225563909775,True
BCR,2439.0,1012.0,0.7067516661837149,False
MTTP,16.0,11.0,0.5925925925925926,True
FEN1,546.0,300.0,0.6453900709219859,False
LARS,5194.0,3107.0,0.6257077460546923,True
TONSL-AS1,1.0,0.0,1.0,False
ANKRD34B,8.0,5.0,0.6153846153846154,True
AC025171.3,24.0,15.0,0.6153846153846154,True
ITGB4,5249.0,3667.0,0.588716913414087,True
OGT,2450.0,1729.0,0.5862646566164154,True
TMEM143,166.0,96.0,0.6335877862595419,False
MAGEA9,3.0,0.0,1.0,False
SDF2,4754.0,3105.0,0.6049115663570429,True
NCSTN,11434.0,6621.0,0.6332871780670174,False
OSER1-DT,370.0,186.0,0.6654676258992805,False
APC,1424.0,903.0,0.6119467125053717,True
AC112220.2,29.0,17.0,0.6304347826086957,True
SLCO2B1,531.0,272.0,0.6612702366127023,False
CYP2B6,2.0,0.0,1.0,False
AP000527.1,87.0,65.0,0.5723684210526315,True
LENG8,3802.0,2830.0,0.5732810615199035,True
AL121885.1,1.0,0.0,1.0,False
NFKBIA,10404.0,5969.0,0.635436389177304,False
AC105942.1,22.0,11.0,0.6666666666666666,False
ACVR1,688.0,391.0,0.6376274328081557,False
AC008736.1,77.0,40.0,0.6581196581196581,False
ING5,1689.0,845.0,0.6665351223362274,False
MCRIP1,6414.0,3189.0,0.6679162761636989,False
PNP,3906.0,1903.0,0.6724048889653985,False
SCYL3,513.0,307.0,0.625609756097561,True
AC008761.1,3.0,0.0,1.0,False
SFT2D1,6925.0,4483.0,0.6070301542776999,True
AL157756.1,11.0,6.0,0.6470588235294118,False
TKTL1,1.0,0.0,1.0,False
TNFRSF14-AS1,3.0,0.0,1.0,False
TTC7B,1838.0,795.0,0.6980630459551842,False
TAX1BP3,3944.0,1807.0,0.685793774995653,False
AL049597.2,41.0,21.0,0.6612903225806451,False
PRSS40A,15.0,7.0,0.6818181818181818,False
IGHG2,3.0,0.0,1.0,False
MGAM,10.0,6.0,0.625,True
AL391704.2,1.0,0.0,1.0,False
AC107214.2,37.0,14.0,0.7254901960784313,False
HUNK,6535.0,3500.0,0.6512207274539114,False
HCG20,2.0,0.0,1.0,False
AL590708.1,18.0,14.0,0.5625,True
MASP1,3.0,0.0,1.0,False
CD200R1,9.0,4.0,0.6923076923076923,False
AC135457.1,14.0,7.0,0.6666666666666666,False
AL355073.1,1.0,0.0,1.0,False
SCN2B,3.0,0.0,1.0,False
TRPV3,362.0,244.0,0.5973597359735974,True
SCAPER,3333.0,1886.0,0.6386280896723511,False
AC011005.1,1.0,0.0,1.0,False
NDFIP1,7924.0,4461.0,0.6398062171982236,False
AC003101.2,66.0,42.0,0.6111111111111112,True
DBX2,1.0,0.0,1.0,False
PPDPF,21678.0,13120.0,0.6229668371745503,True
AC130469.1,6.0,4.0,0.6,True
MCM3AP-AS1,178.0,136.0,0.5668789808917197,True
IKZF1,7.0,0.0,1.0,False
ELF2,5663.0,3490.0,0.6187042499726866,True
AC068413.1,1.0,0.0,1.0,False
KDM5B,7959.0,4952.0,0.6164510882193478,True
ZC3H10,208.0,121.0,0.6322188449848024,False
XG,438.0,161.0,0.7312186978297162,False
AL354949.1,4.0,4.0,0.5,True
ACSL1,805.0,402.0,0.6669428334714167,False
INPP5K,1193.0,552.0,0.6836676217765043,False
ARHGEF28,55.0,33.0,0.625,True
GGA2,3231.0,1839.0,0.6372781065088757,False
AC084876.1,2.0,0.0,1.0,False
GFRA3,2.0,0.0,1.0,False
JPH1,5.0,0.0,1.0,False
