"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"STAT2_B"	"STAT2_B"	42	5.52238735171554	3.34424207583478e-08	3.35635889495013e-07
"ZNF808_E"	"ZNF808_E"	186	-5.51913716777776	3.40668206943455e-08	3.39442781738622e-07
"ZFP14_E"	"ZFP14_E"	398	-5.49151984869305	3.98489528926732e-08	3.9421999825966e-07
"ZNF347_E"	"ZNF347_E"	153	-5.47684493888251	4.32976311610586e-08	4.25299426652952e-07
"ZBTB26_E"	"ZBTB26_E"	195	-5.45168634243043	4.98944022173586e-08	4.86646106134096e-07
"PHTF1_E"	"PHTF1_E"	575	5.42450723711564	5.81146357236135e-08	5.62858534805628e-07
"ZNF516_E"	"ZNF516_E"	263	-5.42186995315911	5.89787845717328e-08	5.67261226610069e-07
"BARX2_E"	"BARX2_E"	408	-5.41676539704032	6.06868842796764e-08	5.79664377430012e-07
"ZNF496_E"	"ZNF496_E"	406	-5.39365379742483	6.90391791670087e-08	6.54926459906213e-07
"ZNF22_E"	"ZNF22_E"	434	5.36924206925762	7.90682313425016e-08	7.44962587818808e-07
"ZNF266_E"	"ZNF266_E"	107	-5.36008988979	8.31805526534213e-08	7.78412604222895e-07
"ZFP28_E"	"ZFP28_E"	593	-5.31484969028249	1.06745403253141e-07	9.92230761782552e-07
"HMGXB4_E"	"HMGXB4_E"	592	-5.31026446975359	1.09466268380512e-07	1.01073854471339e-06
"ZNF654_E"	"ZNF654_E"	427	-5.26771124858779	1.38135158715039e-07	1.26700129020086e-06
"ZNF410_E"	"ZNF410_E"	472	-5.25198127658819	1.50471761606233e-07	1.37107493305679e-06
"ZNF169_E"	"ZNF169_E"	270	-5.22970110184251	1.69784320902245e-07	1.53283355333264e-06
"ZNF226_E"	"ZNF226_E"	297	-5.22899083827034	1.70437810262258e-07	1.53283355333264e-06
"ZNF540_E"	"ZNF540_E"	225	5.218406458439	1.80469082481652e-07	1.61257857572315e-06
"GRHL1_E"	"GRHL1_E"	546	-5.19678020735151	2.02769867371886e-07	1.80023247634655e-06
"ZBTB34_E"	"ZBTB34_E"	245	-5.19533017063061	2.04356820014704e-07	1.80276557783672e-06
"ZXDC_E"	"ZXDC_E"	355	-5.17127133986971	2.3250666105739e-07	2.03811218711699e-06
"ZNF573_E"	"ZNF573_E"	115	-5.13497215014491	2.82185807774049e-07	2.45803360859785e-06
"ZKSCAN8_E"	"ZKSCAN8_E"	400	-5.12695291835285	2.94469117820916e-07	2.5489983011373e-06
"ZFPM1_E"	"ZFPM1_E"	273	5.11777421573632	3.09162385544392e-07	2.65956462098748e-06
"ZXDA_E"	"ZXDA_E"	157	-5.11049017380665	3.21324024855423e-07	2.74712206435038e-06
"ZNF623_E"	"ZNF623_E"	378	-4.98582072486922	6.16993356425838e-07	5.24255091196188e-06
"GATAD2B_E"	"GATAD2B_E"	411	4.96357913352899	6.92058247882999e-07	5.84451630071923e-06
"ZNF606_E"	"ZNF606_E"	254	4.95993239083471	7.05177181850811e-07	5.91921452644468e-06
"ARID4A_E"	"ARID4A_E"	536	-4.93839088604433	7.8769831979598e-07	6.57206128263513e-06
"ZNF605_E"	"ZNF605_E"	196	-4.93068547154059	8.19415760645129e-07	6.79575346403296e-06
"NFX1_E"	"NFX1_E"	618	-4.89491097367863	9.83502410500418e-07	8.10804070561357e-06
"KAT5_E"	"KAT5_E"	747	-4.87854300858223	1.06872361922586e-06	8.75847463093384e-06
"ZBTB8B_E"	"ZBTB8B_E"	292	-4.85048610580338	1.23159261482277e-06	1.00338574795855e-05
"ZBED4_E"	"ZBED4_E"	807	4.82670478872354	1.38810647812521e-06	1.1207065403985e-05
"ATF6_A"	"ATF6_A"	11	-4.8261781865129	1.39177996352738e-06	1.1207065403985e-05
"ZNF343_E"	"ZNF343_E"	359	-4.8130731945006	1.48626822353997e-06	1.18987369341206e-05
"ZNF300_E"	"ZNF300_E"	283	4.80635257365815	1.53708732935292e-06	1.22348617882402e-05
"ZNF417_E"	"ZNF417_E"	120	-4.76683809691433	1.87139570849399e-06	1.48107603215096e-05
"ZNF776_E"	"ZNF776_E"	208	-4.7637450800029	1.90032552737129e-06	1.49542662239161e-05
"ZNF594_E"	"ZNF594_E"	201	-4.74423619732024	2.09294529054067e-06	1.63770012847391e-05
"ZNF81_E"	"ZNF81_E"	342	-4.72845430147044	2.26235530718375e-06	1.76031578676938e-05
"ZNF23_E"	"ZNF23_E"	149	-4.72552512576751	2.29521451528212e-06	1.77590620316522e-05
"ZNF248_E"	"ZNF248_E"	389	-4.72128466517023	2.34359662750595e-06	1.80326740505319e-05
"ZNF546_E"	"ZNF546_E"	302	-4.69928570398666	2.61073008065002e-06	1.99771334900568e-05
"ZNF714_E"	"ZNF714_E"	164	-4.68319366511509	2.8243942842684e-06	2.14933301302843e-05
"PLAG1_E"	"PLAG1_E"	501	-4.68153868252626	2.84729654411303e-06	2.15492115497079e-05
"ZNF48_E"	"ZNF48_E"	477	4.67650864798991	2.91800299779735e-06	2.19492929132376e-05
"ZNF251_E"	"ZNF251_E"	406	-4.6755369351399	2.93185501007145e-06	2.19492929132376e-05
"ZNF805_E"	"ZNF805_E"	126	-4.63307385831447	3.60275931224419e-06	2.6826998104614e-05
"ZNF7_E"	"ZNF7_E"	376	-4.6303860699788	3.64984564608026e-06	2.69177459589898e-05
"NFXL1_E"	"NFXL1_E"	465	-4.62985800394219	3.65916571916562e-06	2.69177459589898e-05
"CSRNP1_E"	"CSRNP1_E"	150	-4.62906233287886	3.6732519756311e-06	2.69177459589898e-05
"ZNF571_E"	"ZNF571_E"	136	-4.62457856473752	3.75360794352656e-06	2.73618263251804e-05
"GRHL3_E"	"GRHL3_E"	313	-4.62291675969788	3.78381588079211e-06	2.74376177743302e-05
"SMARCE1_E"	"SMARCE1_E"	1042	4.61950294902212	3.84660413356843e-06	2.77476391926681e-05
"ZNF701_E"	"ZNF701_E"	215	-4.61000831695153	4.02652862242084e-06	2.88950370054552e-05
"NFAT5_E"	"NFAT5_E"	846	-4.56459020846799	5.00470968152172e-06	3.57294995304514e-05
"MYCL_E"	"MYCL_E"	372	-4.56055981634558	5.10174266129141e-06	3.62354542866082e-05
"ZBTB5_E"	"ZBTB5_E"	290	-4.55334197445778	5.28003372068385e-06	3.73104423629956e-05
"RREB1_E"	"RREB1_E"	609	-4.5520731778952	5.3119851288582e-06	3.73456822511097e-05
"ZNF195_E"	"ZNF195_E"	672	4.54886870672397	5.39350785373501e-06	3.77273150374899e-05
