"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"NFE2L3_E"	"NFE2L3_E"	237	10.1553229615952	3.13769588298498e-24	2.93628972833392e-23
"ZNF343_E"	"ZNF343_E"	359	10.1476527113744	3.3942905388647e-24	3.15509556800511e-23
"ZNF263_B"	"ZNF263_B"	286	-10.1317276135937	3.99527227472675e-24	3.6889680669977e-23
"TBPL1_E"	"TBPL1_E"	542	-10.1155364856972	4.71427105938032e-24	4.32401683261043e-23
"RFX3_E"	"RFX3_E"	684	-10.1005100657458	5.49556014610345e-24	5.00746763312716e-23
"ZNF84_E"	"ZNF84_E"	343	10.0553658227452	8.69977150182291e-24	7.87528335295734e-23
"ZNF337_E"	"ZNF337_E"	152	10.0334021726369	1.08705077795263e-23	9.7763982302883e-23
"ZNF506_E"	"ZNF506_E"	328	9.99893806759624	1.54039996895959e-23	1.37642190774776e-22
"ZBTB24_E"	"ZBTB24_E"	636	9.95279557723535	2.45196625824128e-23	2.17690594081037e-22
"NFATC4_E"	"NFATC4_E"	1033	9.91209347775094	3.68835421539709e-23	3.25373922823247e-22
"ZNF710_E"	"ZNF710_E"	360	9.89588757665461	4.33745581236482e-23	3.80213689881347e-22
"ZNF22_E"	"ZNF22_E"	432	-9.88157319744851	5.00410383404592e-23	4.35892063531673e-22
"ZNF280D_E"	"ZNF280D_E"	633	9.88011284744189	5.07756971496173e-23	4.39527128451375e-22
"MYNN_D"	"MYNN_D"	459	9.81042166556276	1.01543347338026e-22	8.73525068715315e-22
"ZNF573_E"	"ZNF573_E"	114	9.75470152248942	1.76117982921587e-22	1.4984308249629e-21
"ELMSAN1_E"	"ELMSAN1_E"	197	9.75456815225721	1.76349620555201e-22	1.4984308249629e-21
"KAT6B_E"	"KAT6B_E"	469	9.75132595144224	1.82074383198462e-22	1.53764037030409e-21
"ZBTB45_E"	"ZBTB45_E"	654	-9.65654137507767	4.6117105686839e-22	3.87104190159225e-21
"ZNF646_E"	"ZNF646_E"	420	9.65316935959672	4.76595197232531e-22	3.97641173594612e-21
"ZNF169_E"	"ZNF169_E"	270	9.64047506356267	5.39377738100678e-22	4.47328243873915e-21
"ZNF264_E"	"ZNF264_E"	590	9.61069962559035	7.20576906946493e-22	5.94047033405293e-21
"ZNF518B_E"	"ZNF518B_E"	253	9.60968115998454	7.27739822099875e-22	5.96402161898418e-21
"ZNF692_E"	"ZNF692_E"	715	9.60477842849946	7.63219049205632e-22	6.21799048911648e-21
"ZNF248_E"	"ZNF248_E"	389	9.58125614866551	9.58717192392076e-22	7.76504860504693e-21
"ZNF23_E"	"ZNF23_E"	149	9.56478246083818	1.12437685423944e-21	9.05384850652104e-21
"ZNF808_E"	"ZNF808_E"	184	9.55299550752463	1.25999357208112e-21	1.00872317764876e-20
"HIC2_E"	"HIC2_E"	499	-9.45581582870496	3.20512698402615e-21	2.55120739820472e-20
"ZNF283_E"	"ZNF283_E"	218	9.44042779519926	3.71260509754222e-21	2.93826174862627e-20
"ZBED5_E"	"ZBED5_E"	390	9.43639677061876	3.85819046132481e-21	3.03613283462208e-20
"ZNF414_E"	"ZNF414_E"	726	-9.41833314012748	4.5830555576767e-21	3.58617624145889e-20
"ZNF41_E"	"ZNF41_E"	738	9.40431330370967	5.2371053724794e-21	4.07493873083369e-20
"ZBTB46_E"	"ZBTB46_E"	557	9.3851767313486	6.28110146764933e-21	4.85995839815326e-20
"ZNF267_E"	"ZNF267_E"	663	9.37416130734833	6.97279039028388e-21	5.36517482807954e-20
"MXD3_E"	"MXD3_E"	481	-9.29902912372293	1.41733937750278e-20	1.08453869493997e-19
"ZNF37A_E"	"ZNF37A_E"	223	9.2874683074616	1.58001716290195e-20	1.20237569814241e-19
"ZNF785_E"	"ZNF785_E"	467	9.28099032992325	1.67910540647172e-20	1.27079835407832e-19
"NFKBID_E"	"NFKBID_E"	485	9.25322410384528	2.1782110788112e-20	1.63957736095299e-19
"ZNF202_E"	"ZNF202_E"	594	-9.25242751525026	2.19451006792114e-20	1.64291699679502e-19
"ZBTB8B_E"	"ZBTB8B_E"	289	9.23941615528189	2.4784588646835e-20	1.84551910085304e-19
"CSRNP2_E"	"CSRNP2_E"	218	9.22052492155871	2.95649294492177e-20	2.18970199396613e-19
"HIVEP2_E"	"HIVEP2_E"	417	9.19645822391291	3.69942341333992e-20	2.72171728226987e-19
