"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"GZF1_E"	"GZF1_E"	205	-4.14282632439258	3.4305173530824e-05	0.000282813484167805
"ZNF431_E"	"ZNF431_E"	320	4.14050698107216	3.46539061829265e-05	0.000283997988540552
"ZBTB12_E"	"ZBTB12_E"	329	-4.13651160150426	3.52625534747554e-05	0.000287286097426684
"ZNF780B_E"	"ZNF780B_E"	365	-4.129671329168	3.63282198365755e-05	0.000294237336103258
"ZNF302_E"	"ZNF302_E"	200	-4.10212235827111	4.09377673932807e-05	0.000327075845717273
"ZNF562_E"	"ZNF562_E"	435	-4.1011913390426	4.11028506572007e-05	0.000327075845717273
"PRDM4_E"	"PRDM4_E"	740	-4.09991960681208	4.13293682490026e-05	0.000327075845717273
"ZNF837_E"	"ZNF837_E"	360	-4.09933317891709	4.14342198043898e-05	0.000327075845717273
"ZNF570_E"	"ZNF570_E"	130	4.09861245525729	4.15634287698484e-05	0.000327075845717273
"GLIS3_E"	"GLIS3_E"	788	4.06591379912228	4.78446192057762e-05	0.000374377387570622
"ZNF142_E"	"ZNF142_E"	530	-4.01240388991582	6.0103552084365e-05	0.000467659660881154
"ZFP42_E"	"ZFP42_E"	336	-3.99317137223231	6.51954136932184e-05	0.000504444960698924
"ZNF584_D"	"ZNF584_D"	236	3.97441118854182	7.05535822674786e-05	0.000542870619113655
"ZNF396_E"	"ZNF396_E"	328	3.96717094513531	7.27308269232138e-05	0.000556531465683155
"ZNF860_E"	"ZNF860_E"	140	-3.94947498773997	7.83227942914978e-05	0.000596027857657827
"ZNF79_E"	"ZNF79_E"	161	-3.94558186280017	7.96064280928216e-05	0.000602485808243486
"ZNF131_E"	"ZNF131_E"	658	-3.94123287207979	8.10638781319622e-05	0.000610181908765042
"ZNFX1_E"	"ZNFX1_E"	634	-3.93678092238887	8.25819338430289e-05	0.000618248531743757
"ZNF717_E"	"ZNF717_E"	220	-3.93140624070069	8.44504311873354e-05	0.000628837888142255
"ARID3A_C"	"ARID3A_C"	24	3.919516109893	8.87269306680532e-05	0.000657148657621677
"ARID4B_E"	"ARID4B_E"	557	3.89357167520362	9.87789986646437e-05	0.000727706984843253
"ZBTB26_E"	"ZBTB26_E"	195	-3.88873786098917	0.000100766882805879	0.000738423982466365
"ZNF146_E"	"ZNF146_E"	1114	-3.8675436472139	0.000109937155650234	0.000801384003029335
"DMRTA1_E"	"DMRTA1_E"	164	-3.86146363581396	0.000112709789626343	0.000817293500693642
"TSC22D1_E"	"TSC22D1_E"	223	-3.85970139955304	0.000113525660355146	0.000818922081207692
"ZNF814_E"	"ZNF814_E"	295	-3.83787043698626	0.00012410593036102	0.000890604733419757
"ZBTB40_E"	"ZBTB40_E"	359	-3.828944359911	0.000128694095765154	0.000918769704302777
"HOMEZ_E"	"HOMEZ_E"	452	-3.82709004422129	0.00012966709085854	0.000920968824815785
"SMARCE1_E"	"SMARCE1_E"	1042	-3.82496323438697	0.000130791603462779	0.000924216177530348
"ZNF467_E"	"ZNF467_E"	523	3.82212640008715	0.000132305837546417	0.000930170482242575
"ZNF319_E"	"ZNF319_E"	359	-3.81707727290586	0.000135041885864361	0.000944611171323941
"ZNF48_E"	"ZNF48_E"	477	-3.8154679420654	0.000135925102779372	0.000946011393715731
"TOX4_E"	"TOX4_E"	1197	-3.8022146514161	0.000143408393568264	0.000992565052010713
"ZNF180_E"	"ZNF180_E"	308	-3.80111341205685	0.000144047346898306	0.000992565052010713
"PBX1_E"	"PBX1_E"	1169	-3.78947012715913	0.000150968964097559	0.00103510898651049
"ZNF618_E"	"ZNF618_E"	502	-3.76696106306916	0.000165246761215605	0.00112742248415573
"KLF7_E"	"KLF7_E"	370	3.74926280903849	0.000177355150285897	0.00120410236836259
"ZNF500_E"	"ZNF500_E"	283	-3.71445175738096	0.000203644713391127	0.00137584355144737
"ZNF624_E"	"ZNF624_E"	275	-3.71245301852977	0.000205260170802968	0.00138002590564131
"KLF14_E"	"KLF14_E"	330	3.69214721166621	0.000222368681620373	0.00148457021235818
"MYCL_E"	"MYCL_E"	379	-3.69147934533344	0.000222953504816247	0.00148457021235818
"ZNF594_E"	"ZNF594_E"	202	-3.68263353086023	0.000230836885284931	0.00152970854602694
"ZNF398_E"	"ZNF398_E"	358	-3.67538119298071	0.000237494542781753	0.00156633305596537
"ZNF69_E"	"ZNF69_E"	250	-3.67228817363942	0.000240388387628219	0.0015779048192658
"ZNF345_E"	"ZNF345_E"	298	-3.66164330463	0.000250602617337079	0.00163719162741441
"ZXDC_E"	"ZXDC_E"	358	-3.65428010374586	0.000257904591323686	0.00167698525344275
"ZBTB46_E"	"ZBTB46_E"	565	3.64033386418025	0.000272284750414162	0.00176221672581129
"TSHZ3_E"	"TSHZ3_E"	905	3.63467410878278	0.000278332240360324	0.00179106512028026
"ZSCAN29_E"	"ZSCAN29_E"	430	-3.63375273583386	0.000279328567494972	0.00179106512028026
"ZGPAT_E"	"ZGPAT_E"	585	3.61672790252423	0.000298350638499688	0.00190421951300492
"ZNF568_E"	"ZNF568_E"	170	-3.61107313406512	0.000304932651864188	0.00193730148088028
"ZNF75A_E"	"ZNF75A_E"	197	-3.60051173657942	0.000317591491656027	0.00200851240156894
"ZNF493_E"	"ZNF493_E"	171	-3.58415689038074	0.000338168779759006	0.00212892618166465
"ZNF248_E"	"ZNF248_E"	389	-3.58228123524575	0.000340606819275527	0.00213138925266179
"AEBP2_E"	"AEBP2_E"	728	3.58149181415929	0.000341637844108966	0.00213138925266179
"TBX18_E"	"TBX18_E"	304	-3.56928888767402	0.000357951536100385	0.00221869587983329
"ZNF619_E"	"ZNF619_E"	276	-3.56864224806233	0.000358836012334049	0.00221869587983329
"ZNF691_E"	"ZNF691_E"	446	-3.54309115046173	0.000395465988606411	0.00243431286319946
"EBF3_E"	"EBF3_E"	306	3.53689094989295	0.000404866797337226	0.00248115271819495
"ZNF791_E"	"ZNF791_E"	389	3.52315846514774	0.000426436311519276	0.00260182507248545
"NFATC4_E"	"NFATC4_E"	1052	3.51697497744053	0.000436494928504269	0.00265151524551935
"SREBF2_A"	"SREBF2_A"	18	-3.50741078839578	0.000452490046048833	0.00273667560601587
"ZBTB38_E"	"ZBTB38_E"	542	3.50235894155338	0.000461157896713319	0.00277697255194759
"ZNF600_E"	"ZNF600_E"	78	-3.49988541670814	0.000465458187889965	0.00279073415682945
"CREBZF_E"	"CREBZF_E"	489	-3.49571031116443	0.00047280169675626	0.00282254461210095
"FOXO4_A"	"FOXO4_A"	11	3.4859571479634	0.000490379551573179	0.00291147144496285
"ZNF391_E"	"ZNF391_E"	249	-3.48501064049978	0.000492117471460717	0.00291147144496285
"ZNF85_E"	"ZNF85_E"	510	3.48398662174551	0.000494004180192252	0.00291147144496285
"ZNF215_E"	"ZNF215_E"	288	-3.47573809847695	0.000509449539415868	0.00298977801733465
"ZNF782_E"	"ZNF782_E"	127	-3.46165048334544	0.00053687388539602	0.00313742755811598
"NFKBIA_B"	"NFKBIA_B"	15	-3.44266667842069	0.000576008785844207	0.00335116224271727
"ZKSCAN4_E"	"ZKSCAN4_E"	235	-3.44159881973481	0.000578287202894893	0.00335116224271727
"CREB1_AA"	"CREB1_AA"	18	3.4386831993075	0.000584550866898475	0.00337334562772662
"RFX7_E"	"RFX7_E"	408	-3.43677739536467	0.000588679204060439	0.00338307343412327
"MEIS3_E"	"MEIS3_E"	956	3.42491221456493	0.00061499810098133	0.00351972053660803
"IRX5_E"	"IRX5_E"	90	-3.41458602573896	0.000638790179540966	0.00364084114676641
"ZNF469_E"	"ZNF469_E"	445	3.41312319891717	0.000642229018705588	0.00364543930699688
"ZSCAN9_E"	"ZSCAN9_E"	214	-3.4094048398635	0.000651047868082845	0.00368041345834588
"ELK1_AA"	"ELK1_AA"	11	3.40311174979594	0.000666230252761358	0.00375093048810765
"ZNF91_E"	"ZNF91_E"	446	3.39906961704639	0.000676155032790472	0.00379139562920973
"ZNF687_E"	"ZNF687_E"	477	-3.39644091681016	0.000682682937710926	0.00381256398681304
