"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"LMX1B_E"	"LMX1B_E"	244	-3.69554002214197	0.00021941991117653	0.00123535193894103
"ATF4_AA"	"ATF4_AA"	9	-3.69199646441175	0.000222500558839629	0.00124762459106432
"SP140L_E"	"SP140L_E"	595	-3.67968589717319	0.000233521407479405	0.00130414173128619
"GLIS1_E"	"GLIS1_E"	427	3.66765361239116	0.000244786491199622	0.00136156341490553
"MYT1_E"	"MYT1_E"	161	-3.65700362299367	0.000255180775111888	0.00141370149411986
"ZNF496_E"	"ZNF496_E"	407	-3.65237317506748	0.000259827928819368	0.00143371187814671
"IRF5_E"	"IRF5_E"	1117	3.6355642975802	0.000277372798143831	0.00152444970408415
"MYC_AA"	"MYC_AA"	144	3.6305587508866	0.000282808318614659	0.00154817992601305
"ZNF516_E"	"ZNF516_E"	260	-3.62000825937299	0.000294593612167389	0.00160634705847179
"YBX1_A"	"YBX1_A"	9	-3.61400975237279	0.00030149771309252	0.0016375464024829
"PROX1_B"	"PROX1_B"	7	3.61134313950376	0.000304615305451665	0.00164801639863498
"HOMEZ_E"	"HOMEZ_E"	452	3.59018578069016	0.000330442358635641	0.00178078858642165
"MEIS1_C"	"MEIS1_C"	48	-3.57391491335951	0.000351683253200821	0.00188791203753154
"ZNF266_E"	"ZNF266_E"	107	-3.57183334183136	0.000354490977887913	0.00189480279697578
"ESR1_AA"	"ESR1_AA"	50	-3.57093950378587	0.000355703052139858	0.00189480279697578
"ZNF41_E"	"ZNF41_E"	742	3.56866749930185	0.000358801435277137	0.00190398462781163
"ZC3H8_D"	"ZC3H8_D"	390	3.5571786498613	0.00037485923627097	0.00198160321463853
"SMAD4_AA"	"SMAD4_AA"	11	-3.55114746738437	0.000383555444744701	0.0020198642242259
"ARNTL_C"	"ARNTL_C"	16	-3.54672436102168	0.000390052457939055	0.00204629793274845
"MITF_AA"	"MITF_AA"	17	-3.54126770118908	0.000398209333379155	0.00208120727067973
"DMRTA1_E"	"DMRTA1_E"	164	-3.54001119412592	0.000400110060551708	0.00208327982655683
"NPAS2_D"	"NPAS2_D"	9	-3.53549524377637	0.000407011572043981	0.00211127725573376
"ZNF641_E"	"ZNF641_E"	289	3.50485720590997	0.000456852245804539	0.00235930074555694
"THAP11_C"	"THAP11_C"	116	-3.50405400513351	0.000458232419173152	0.00235930074555694
