"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"ZNF506_E"	"ZNF506_E"	329	10.2867261195635	8.08796952078281e-25	7.27392064044429e-24
"NFE2L3_E"	"NFE2L3_E"	238	10.2756988482214	9.06847943869374e-25	8.10312517586505e-24
"ZNF22_E"	"ZNF22_E"	434	-10.2672039144526	9.90333889271375e-25	8.79238741436445e-24
"KAT6B_E"	"KAT6B_E"	469	10.1473882821177	3.40349771814525e-24	3.0024486239689e-23
"ZNF263_B"	"ZNF263_B"	286	-10.0479508390316	9.37975274926062e-24	8.22212503653542e-23
"ZBTB45_E"	"ZBTB45_E"	654	-10.0326238217029	1.09565639914498e-23	9.54392523783524e-23
"ZBTB24_E"	"ZBTB24_E"	636	10.0268313806253	1.16185378320081e-23	1.0057296810832e-22
"ELMSAN1_E"	"ELMSAN1_E"	197	10.0137229280085	1.32664140854658e-23	1.14124121170001e-22
"MYNN_D"	"MYNN_D"	459	10.0121710878623	1.34762127572507e-23	1.15213300424644e-22
"ZNF710_E"	"ZNF710_E"	360	9.9691687665327	2.07961972913915e-23	1.76703884960596e-22
"NFATC4_E"	"NFATC4_E"	1034	9.93762094259441	2.85565598073257e-23	2.41163630080159e-22
"ZNF646_E"	"ZNF646_E"	420	9.92309716661244	3.30343287810084e-23	2.77288153707252e-22
"ZNF573_E"	"ZNF573_E"	115	9.90124141983769	4.11139439914729e-23	3.43028990531264e-22
"ZNF169_E"	"ZNF169_E"	270	9.87908486704139	5.12992376772894e-23	4.25445773551172e-22
"ZNF248_E"	"ZNF248_E"	389	9.843756782799	7.2935340571335e-23	6.01282420781541e-22
"ZNF414_E"	"ZNF414_E"	726	-9.78661833478733	1.28522541950778e-22	1.05327645326525e-21
"ZNF23_E"	"ZNF23_E"	149	9.77169639616642	1.48937064393354e-22	1.21339902461644e-21
"ZNF808_E"	"ZNF808_E"	186	9.76743602743238	1.55333307197438e-22	1.2581089501079e-21
"ZBED5_E"	"ZBED5_E"	390	9.75736975076265	1.71546568993424e-22	1.38134882590635e-21
"ZNF518B_E"	"ZNF518B_E"	253	9.69342557685848	3.21558688660204e-22	2.57432823002533e-21
"ZNF264_E"	"ZNF264_E"	591	9.68507893661152	3.48938875487665e-22	2.77747323304837e-21
"ZNF283_E"	"ZNF283_E"	219	9.67894134756947	3.70532820805962e-22	2.93250261037861e-21
"ZNF692_E"	"ZNF692_E"	716	9.66718258105794	4.15663578737726e-22	3.2709889576804e-21
"ZNF41_E"	"ZNF41_E"	742	9.5180575537087	1.76446212417436e-21	1.38066669038502e-20
"ZNF785_E"	"ZNF785_E"	468	9.50833183245351	1.93744381149826e-21	1.50750543759836e-20
"ZNF37A_E"	"ZNF37A_E"	223	9.49867890919133	2.12569853799144e-21	1.64474439950734e-20
"ZNF182_E"	"ZNF182_E"	373	9.49535399927874	2.19464418698238e-21	1.68865677720589e-20
"HIC2_E"	"HIC2_E"	499	-9.49001716803402	2.30996219873049e-21	1.76756775980206e-20
"ZNF511_E"	"ZNF511_E"	703	-9.48279287177251	2.47566549866775e-21	1.88395423937079e-20
"ZNF580_E"	"ZNF580_E"	464	-9.467930553126	2.85442515542947e-21	2.16031630615837e-20
"ZNF358_E"	"ZNF358_E"	633	-9.45133077237871	3.34549906898923e-21	2.5182153318207e-20
"KAT7_E"	"KAT7_E"	619	9.4307997873519	4.06973804527552e-21	3.04680388794951e-20
"MXD3_E"	"MXD3_E"	481	-9.40783473393773	5.06462321527773e-21	3.77123825438691e-20
"NRL_E"	"NRL_E"	713	-9.33297396183008	1.02941127213687e-20	7.62424926154846e-20
"ZBTB8B_E"	"ZBTB8B_E"	292	9.32802753305216	1.07859397516165e-20	7.94602476382383e-20
"ZBTB46_E"	"ZBTB46_E"	560	9.30896252950385	1.29087046922397e-20	9.45955343849308e-20
"ZNF267_E"	"ZNF267_E"	663	9.29579569872532	1.46109197146938e-20	1.06505914762373e-19
"ZNF202_E"	"ZNF202_E"	594	-9.29125280999814	1.52482803037356e-20	1.10569990684156e-19
"CSRNP2_E"	"CSRNP2_E"	218	9.25786000301151	2.0857038171668e-20	1.50453113894584e-19
"HIVEP2_E"	"HIVEP2_E"	417	9.24598629605888	2.33081033634958e-20	1.67262814292444e-19
"IKZF2_E"	"IKZF2_E"	183	9.23243198344942	2.64555704655481e-20	1.88870954096826e-19
