"","pval.Factor1","pval.Factor2","pval.Factor3","pval.Factor4","pval.Factor5","pval.Factor6","pval.Factor7","pval.Factor8","pval.Factor9","pval.Factor10","adj.pval.Factor1","adj.pval.Factor2","adj.pval.Factor3","adj.pval.Factor4","adj.pval.Factor5","adj.pval.Factor6","adj.pval.Factor7","adj.pval.Factor8","adj.pval.Factor9","adj.pval.Factor10","setstats.Factor1","setstats.Factor2","setstats.Factor3","setstats.Factor4","setstats.Factor5","setstats.Factor6","setstats.Factor7","setstats.Factor8","setstats.Factor9","setstats.Factor10"
"RREB1",0.000177956751217286,2.94264237418341e-41,1,0.352739625168203,1,3.64657449890186e-12,1,1,4.61066368703502e-05,0.401641678981666,0.00119836833532492,7.76121926190874e-40,1,0.575474697761527,1,7.69427219268293e-10,1,1,0.000194570007592878,0.7263976651297,3.74973964430637,13.511088537926,0,0.929329138863537,0,6.95830439041617,0,0,4.07621976546697,0.838726447705578
"RXRA::VDR",0.627708752874677,5.44797927061886e-06,0.816236973699781,0.0639597502472409,1,0.305973588205655,1,1,0.342222310973642,1,0.749896811404172,1.40185808061046e-05,0.936210733261223,0.189189354703287,1,0.475340338712575,1,1,0.452247855629051,1,0.484968391973071,4.54907013040087,0.232393363230302,1.85265326703312,0,1.02375648357654,0,0,0.949825879847108,0
"SOX9",0.000139549368390576,0.0117454017749305,1,1,1,0.00354972028587758,1,0.490174452760539,0.390856253024486,1,0.00100380397944585,0.0198792495281578,1,1,1,0.0241609993651667,1,0.759505418634543,0.504922465641836,1,3.81035424286683,2.52013785619096,0,0,0,2.91628039054563,0,0.690055319872003,0.858100592083057,0
"SRY",1,0.0874732100228578,1,1,1,1,1,1,1,1,1,0.12876870219644,1,1,1,1,1,1,1,1,0,1.70903728930979,0,0,0,0,0,0,0,0
"TAL1::TCF3",0.722547075841747,0.16588234488516,1,1,1,0.153472608613481,1,0.133561089869104,1,1,0.822612048575227,0.223411753855971,1,1,1,0.301702364137682,1,0.427908955291457,1,1,0.355066147516951,1.38565165697239,0,0,0,1.42747420162691,0,1.50032045631928,0,0
"REL",0.00474366412881904,1.97026854443632e-10,1,0.000225116714634183,0.664562845971324,2.98968010551052e-05,1,1,5.73089024161816e-06,1,0.0179804754104338,7.69864190511227e-10,1,0.00296872667423829,0.878221882045612,0.000610473389286504,1,1,2.87909009757484e-05,1,2.82453992532158,6.3698515009763,0,3.69029007498781,0.43363425865873,4.17605907322207,0,0,4.5383830598159,0
"RELA",0.0243354990729053,1.25971339128671e-06,1,0.0054378137178846,0.35288991926354,0.00119773820012783,1,1,0.000997864117764689,1,0.0669755257093436,3.46695033341082e-06,1,0.0344213608342095,0.645604967901216,0.0101089104090789,1,1,0.00292429623400485,1,2.25211203059092,4.84879629967229,0,2.78045537327033,0.929039068515054,3.24029341493419,0,0,3.29204356669833,0
"NR1H2::RXRA",0.0901272797213555,5.6940605560602e-06,1,1,0.238592420954972,0.477917176592212,1,1,0.000401008226110965,1,0.180539772353222,1.45336303709117e-05,1,1,0.549429926040243,0.650584027490044,1,1,0.00130173439552944,1,1.69488092083394,4.53974534483031,0,0,1.17857849299186,0.709681572267026,0,0,3.54054490677378,0
"NFIC::TLX1",1,0.00183917778884947,1,1,1,1,1,0.00127536769288014,1,0.149227045229684,1,0.00346487958435034,1,1,1,1,1,0.0389515371386535,1,0.510598484488595,0,3.1158272453839,0,0,0,0,0,3.22232719245407,0,1.44237147968899
"ZNF354C",0.00183471410130249,2.79770003631641e-34,0.928803261456644,0.143640271253963,0.747015997285959,0.0382394714764887,1,1,1.66336242414852e-08,0.928856633053931,0.00866697034421251,6.32480043924388e-33,0.97018558498689,0.335513991526785,0.90739359957089,0.134475474692318,1,1,1.29988693146422e-07,0.970241334526631,3.11654443375072,12.2517462550677,0.0893527422615236,1.46247631488148,0.322584864530208,2.07253641661771,0,0,5.64816131333506,0.0892855819210497
"CTCF",0.00971342817401663,5.40390536644054e-14,1,0.129967196359028,1,0.0881567519542138,1,0.359345203408977,2.33928403094522e-12,0.0368281148779402,0.0324392765602142,3.19688981024006e-13,1,0.316420135751018,1,0.219697732232352,1,0.681580322163349,2.50977422303106e-11,0.306739430496528,2.58633462935058,7.53196071307907,0,1.51434844653858,0,1.70535863753562,0,0.916653149100713,7.02087813835207,2.08792735845859
