,interaction,partner_A_genes,partner_B_genes,celltype_A,celltype_B,is_partner_A_DE,logFC_gene_A,adj_pval_gene_A,percent_expr_gene_A,is_partner_B_DE,logFC_gene_B,adj_pval_gene_B,percent_expr_gene_B
158068,SEMA4A_SEM4B,SEMA4A,SEMA4B,dS2,EVT_1,False,NA,NA,0.0660876707328202,True,0.245721229082576,3.38198562139202e-123,0.5772357723577236
158078,SEMA4A_SEM4B,SEMA4A,SEMA4B,Endo_M,EVT_1,False,NA,NA,0.0846299258397557,True,0.245721229082576,3.38198562139202e-123,0.5772357723577236
158090,SEMA4A_SEM4B,SEMA4A,SEMA4B,dS2,EVT_2,False,NA,NA,0.0660876707328202,True,0.0468612721372073,0.0048370866419004,0.4609838846480067
158126,SEMA4A_SEMA4B,SEMA4A,SEMA4B,T_cells,EVT_1,False,NA,NA,0.0183443085606773,True,0.245721229082576,3.38198562139202e-123,0.5772357723577236
158138,SEMA4A_SEMA4B,SEMA4A,SEMA4B,Plasma,EVT_1,False,NA,NA,0.0941176470588235,True,0.245721229082576,3.38198562139202e-123,0.5772357723577236
158139,SEMA4A_SEMA4B,SEMA4A,SEMA4B,Granulocytes,EVT_2,False,NA,NA,0.0615384615384615,True,0.0468612721372073,0.0048370866419004,0.4609838846480067
158141,SEMA4A_SEMA4B,SEMA4A,SEMA4B,MO,EVT_2,False,NA,NA,0.1186885245901639,True,0.0468612721372073,0.0048370866419004,0.4609838846480067
158144,SEMA4A_SEMA4B,SEMA4A,SEMA4B,uSMC,EVT_2,False,NA,NA,0.0316258874611277,True,0.0468612721372073,0.0048370866419004,0.4609838846480067
158147,SEMA4A_SEMA4B,SEMA4A,SEMA4B,GC,EVT_2,False,NA,NA,0.0,True,0.0468612721372073,0.0048370866419004,0.4609838846480067
158158,SEMA4A_SEMA4B,SEMA4A,SEMA4B,dM1,EVT_1,False,NA,NA,0.2079580112064685,True,0.245721229082576,3.38198562139202e-123,0.5772357723577236
158172,SEMA4A_SEMA4B,SEMA4A,SEMA4B,dDC,EVT_1,False,NA,NA,0.2420749279538905,True,0.245721229082576,3.38198562139202e-123,0.5772357723577236
158187,SEMA4A_SEMA4B,SEMA4A,SEMA4B,DC,EVT_1,False,NA,NA,0.3041606886657101,True,0.245721229082576,3.38198562139202e-123,0.5772357723577236
158189,SEMA4A_SEMA4B,SEMA4A,SEMA4B,NK,EVT_1,False,NA,NA,0.0100250626566416,True,0.245721229082576,3.38198562139202e-123,0.5772357723577236
158190,SEMA4A_SEMA4B,SEMA4A,SEMA4B,dM2,EVT_1,False,NA,NA,0.0643097277952499,True,0.245721229082576,3.38198562139202e-123,0.5772357723577236
158193,SEMA4A_SEMA4B,SEMA4A,SEMA4B,EVT_2,EVT_1,False,NA,NA,0.0059372349448685,True,0.245721229082576,3.38198562139202e-123,0.5772357723577236
158195,SEMA4A_SEMA4B,SEMA4A,SEMA4B,dS3,EVT_2,False,NA,NA,0.0261423050693339,True,0.0468612721372073,0.0048370866419004,0.4609838846480067
158196,SEMA4A_SEMA4B,SEMA4A,SEMA4B,T_cells,VCT_CCC,False,NA,NA,0.0183443085606773,True,0.0471420484849064,9.60667213704988e-06,0.2757189445597391
158197,SEMA4A_SEMA4B,SEMA4A,SEMA4B,dEpi_lumenal,EVT_2,False,NA,NA,0.0518518518518518,True,0.0468612721372073,0.0048370866419004,0.4609838846480067
158198,SEMA4A_SEMA4B,SEMA4A,SEMA4B,dEpi_secretory,EVT_1,False,NA,NA,0.1157181893786384,True,0.245721229082576,3.38198562139202e-123,0.5772357723577236
158209,SEMA4A_SEMA4B,SEMA4A,SEMA4B,dEpi_secretory,EVT_2,False,NA,NA,0.1157181893786384,True,0.0468612721372073,0.0048370866419004,0.4609838846480067
158213,SEMA4A_SEMA4B,SEMA4A,SEMA4B,iEVT,EVT_2,False,NA,NA,0.0106093579978237,True,0.0468612721372073,0.0048370866419004,0.4609838846480067
158229,SEMA4A_SEMA4B,SEMA4A,SEMA4B,dNK2,EVT_1,False,NA,NA,0.0237847361255705,True,0.245721229082576,3.38198562139202e-123,0.5772357723577236
158233,SEMA4A_SEMA4B,SEMA4A,SEMA4B,Endo_M,EVT_2,False,NA,NA,0.0846299258397557,True,0.0468612721372073,0.0048370866419004,0.4609838846480067
158238,SEMA4A_SEMA4B,SEMA4A,SEMA4B,dS1,VCT_CCC,False,NA,NA,0.0440520358803362,True,0.0471420484849064,9.60667213704988e-06,0.2757189445597391
158247,SEMA4A_SEMA4B,SEMA4A,SEMA4B,VCT_CCC,EVT_1,False,NA,NA,0.0115624073525051,True,0.245721229082576,3.38198562139202e-123,0.5772357723577236
158264,SEMA4A_SEMA4B,SEMA4A,SEMA4B,DC,VCT_CCC,False,NA,NA,0.3041606886657101,True,0.0471420484849064,9.60667213704988e-06,0.2757189445597391
158269,SEMA4A_SEMA4B,SEMA4A,SEMA4B,NK,VCT_CCC,False,NA,NA,0.0100250626566416,True,0.0471420484849064,9.60667213704988e-06,0.2757189445597391
158278,SEMA4A_SEMA4B,SEMA4A,SEMA4B,T_cells,EVT_2,False,NA,NA,0.0183443085606773,True,0.0468612721372073,0.0048370866419004,0.4609838846480067
158286,SEMA4A_SEMA4B,SEMA4A,SEMA4B,PV,EVT_1,False,NA,NA,0.0355711422845691,True,0.245721229082576,3.38198562139202e-123,0.5772357723577236
158288,SEMA4A_SEMA4B,SEMA4A,SEMA4B,dT_regs,EVT_1,False,NA,NA,0.0193340494092373,True,0.245721229082576,3.38198562139202e-123,0.5772357723577236
158292,SEMA4A_SEMA4B,SEMA4A,SEMA4B,Endo_L,EVT_1,False,NA,NA,0.0249858035207268,True,0.245721229082576,3.38198562139202e-123,0.5772357723577236
158308,SEMA4A_SEMA4B,SEMA4A,SEMA4B,PV,EVT_2,False,NA,NA,0.0355711422845691,True,0.0468612721372073,0.0048370866419004,0.4609838846480067
158312,SEMA4A_SEMA4B,SEMA4A,SEMA4B,dS1,EVT_1,False,NA,NA,0.0440520358803362,True,0.245721229082576,3.38198562139202e-123,0.5772357723577236
158315,SEMA4A_SEMA4B,SEMA4A,SEMA4B,Endo_L,EVT_2,False,NA,NA,0.0249858035207268,True,0.0468612721372073,0.0048370866419004,0.4609838846480067
158327,SEMA4A_SEMA4B,SEMA4A,SEMA4B,dS1,EVT_2,False,NA,NA,0.0440520358803362,True,0.0468612721372073,0.0048370866419004,0.4609838846480067
158333,SEMA4A_SEMA4B,SEMA4A,SEMA4B,dNK1,EVT_1,False,NA,NA,0.0228708133971291,True,0.245721229082576,3.38198562139202e-123,0.5772357723577236
158334,SEMA4A_SEMA4B,SEMA4A,SEMA4B,dDC,EVT_2,False,NA,NA,0.2420749279538905,True,0.0468612721372073,0.0048370866419004,0.4609838846480067
158359,SEMA4A_SEMA4B,SEMA4A,SEMA4B,eEVT,EVT_1,False,NA,NA,0.0,True,0.245721229082576,3.38198562139202e-123,0.5772357723577236
158360,SEMA4A_SEMA4B,SEMA4A,SEMA4B,DC,EVT_2,False,NA,NA,0.3041606886657101,True,0.0468612721372073,0.0048370866419004,0.4609838846480067
158361,SEMA4A_SEMA4B,SEMA4A,SEMA4B,NK,EVT_2,False,NA,NA,0.0100250626566416,True,0.0468612721372073,0.0048370866419004,0.4609838846480067
158366,SEMA4A_SEMA4B,SEMA4A,SEMA4B,dM2,EVT_2,False,NA,NA,0.0643097277952499,True,0.0468612721372073,0.0048370866419004,0.4609838846480067
158377,SEMA4A_SEMA4B,SEMA4A,SEMA4B,Granulocytes,EVT_1,False,NA,NA,0.0615384615384615,True,0.245721229082576,3.38198562139202e-123,0.5772357723577236
158378,SEMA4A_SEMA4B,SEMA4A,SEMA4B,MO,EVT_1,False,NA,NA,0.1186885245901639,True,0.245721229082576,3.38198562139202e-123,0.5772357723577236
158381,SEMA4A_SEMA4B,SEMA4A,SEMA4B,eEVT,EVT_2,False,NA,NA,0.0,True,0.0468612721372073,0.0048370866419004,0.4609838846480067
158386,SEMA4A_SEMA4B,SEMA4A,SEMA4B,uSMC,EVT_1,False,NA,NA,0.0316258874611277,True,0.245721229082576,3.38198562139202e-123,0.5772357723577236
158389,SEMA4A_SEMA4B,SEMA4A,SEMA4B,dEpi_lumenal,VCT_CCC,False,NA,NA,0.0518518518518518,True,0.0471420484849064,9.60667213704988e-06,0.2757189445597391
158393,SEMA4A_SEMA4B,SEMA4A,SEMA4B,dT_cells,VCT_CCC,False,NA,NA,0.0121149897330595,True,0.0471420484849064,9.60667213704988e-06,0.2757189445597391
158395,SEMA4A_SEMA4B,SEMA4A,SEMA4B,GC,EVT_1,False,NA,NA,0.0,True,0.245721229082576,3.38198562139202e-123,0.5772357723577236
158410,SEMA4A_SEMA4B,SEMA4A,SEMA4B,dNK3,EVT_1,False,NA,NA,0.0165989159891598,True,0.245721229082576,3.38198562139202e-123,0.5772357723577236
158417,SEMA4A_SEMA4B,SEMA4A,SEMA4B,ILC3,EVT_1,False,NA,NA,0.0171246515332536,True,0.245721229082576,3.38198562139202e-123,0.5772357723577236
158423,SEMA4A_SEMA4B,SEMA4A,SEMA4B,dNK2,EVT_2,False,NA,NA,0.0237847361255705,True,0.0468612721372073,0.0048370866419004,0.4609838846480067
158424,SEMA4A_SEMA4B,SEMA4A,SEMA4B,dS2,VCT_CCC,False,NA,NA,0.0660876707328202,True,0.0471420484849064,9.60667213704988e-06,0.2757189445597391
158428,SEMA4A_SEMA4B,SEMA4A,SEMA4B,dNK3,EVT_2,False,NA,NA,0.0165989159891598,True,0.0468612721372073,0.0048370866419004,0.4609838846480067
158434,SEMA4A_SEMA4B,SEMA4A,SEMA4B,ILC3,EVT_2,False,NA,NA,0.0171246515332536,True,0.0468612721372073,0.0048370866419004,0.4609838846480067
158435,SEMA4A_SEMA4B,SEMA4A,SEMA4B,VCT_CCC,EVT_2,False,NA,NA,0.0115624073525051,True,0.0468612721372073,0.0048370866419004,0.4609838846480067
158449,SEMA4A_SEMA4B,SEMA4A,SEMA4B,dS3,EVT_1,False,NA,NA,0.0261423050693339,True,0.245721229082576,3.38198562139202e-123,0.5772357723577236
158456,SEMA4A_SEMA4B,SEMA4A,SEMA4B,dEpi_lumenal,EVT_1,False,NA,NA,0.0518518518518518,True,0.245721229082576,3.38198562139202e-123,0.5772357723577236
158459,SEMA4A_SEMA4B,SEMA4A,SEMA4B,dT_cells,EVT_1,False,NA,NA,0.0121149897330595,True,0.245721229082576,3.38198562139202e-123,0.5772357723577236
158473,SEMA4A_SEMA4B,SEMA4A,SEMA4B,MO,VCT_CCC,False,NA,NA,0.1186885245901639,True,0.0471420484849064,9.60667213704988e-06,0.2757189445597391
158474,SEMA4A_SEMA4B,SEMA4A,SEMA4B,dT_regs,EVT_2,False,NA,NA,0.0193340494092373,True,0.0468612721372073,0.0048370866419004,0.4609838846480067
158476,SEMA4A_SEMA4B,SEMA4A,SEMA4B,dT_cells,EVT_2,False,NA,NA,0.0121149897330595,True,0.0468612721372073,0.0048370866419004,0.4609838846480067
158482,SEMA4A_SEMA4B,SEMA4A,SEMA4B,uSMC,VCT_CCC,False,NA,NA,0.0316258874611277,True,0.0471420484849064,9.60667213704988e-06,0.2757189445597391
158485,SEMA4A_SEMA4B,SEMA4A,SEMA4B,iEVT,EVT_1,False,NA,NA,0.0106093579978237,True,0.245721229082576,3.38198562139202e-123,0.5772357723577236
158490,SEMA4A_SEMA4B,SEMA4A,SEMA4B,GC,VCT_CCC,False,NA,NA,0.0,True,0.0471420484849064,9.60667213704988e-06,0.2757189445597391
158493,SEMA4A_SEMA4B,SEMA4A,SEMA4B,dS2,EVT_1,False,NA,NA,0.0660876707328202,True,0.245721229082576,3.38198562139202e-123,0.5772357723577236
158503,SEMA4A_SEMA4B,SEMA4A,SEMA4B,Endo_M,EVT_1,False,NA,NA,0.0846299258397557,True,0.245721229082576,3.38198562139202e-123,0.5772357723577236
158515,SEMA4A_SEMA4B,SEMA4A,SEMA4B,dS2,EVT_2,False,NA,NA,0.0660876707328202,True,0.0468612721372073,0.0048370866419004,0.4609838846480067
158532,EPHB2_EFNB2,EPHB2,EFNB2,iEVT,dT_regs,True,0.524178386377985,1.95281302929033e-125,0.6634929270946681,False,NA,NA,0.0069817400644468
158544,EPHB2_EFNB2,EPHB2,EFNB2,iEVT,Endo_L,True,0.524178386377985,1.95281302929033e-125,0.6634929270946681,False,NA,NA,0.1538898353208404
158545,EPHB2_EFNB2,EPHB2,EFNB2,iEVT,dM2,True,0.524178386377985,1.95281302929033e-125,0.6634929270946681,False,NA,NA,0.0111701550807938
158564,EPHB2_EFNB2,EPHB2,EFNB2,Granulocytes,EVT_2,False,NA,NA,0.0051282051282051,True,0.0178568987819399,0.000125166283923,0.0619168787107718
158566,EPHB2_EFNB2,EPHB2,EFNB2,MO,EVT_2,False,NA,NA,0.0462295081967213,True,0.0178568987819399,0.000125166283923,0.0619168787107718
158569,EPHB2_EFNB2,EPHB2,EFNB2,uSMC,EVT_2,False,NA,NA,0.0728158188112421,True,0.0178568987819399,0.000125166283923,0.0619168787107718
158572,EPHB2_EFNB2,EPHB2,EFNB2,GC,EVT_2,False,NA,NA,0.7894736842105263,True,0.0178568987819399,0.000125166283923,0.0619168787107718
158584,EPHB2_EFNB2,EPHB2,EFNB2,iEVT,B_cells,True,0.524178386377985,1.95281302929033e-125,0.6634929270946681,False,NA,NA,0.003875968992248
158618,EPHB2_EFNB2,EPHB2,EFNB2,EVT_2,EVT_1,True,0.171460540294836,1.65016846986668e-39,0.2217981340118744,False,NA,NA,0.0572887124220079
158620,EPHB2_EFNB2,EPHB2,EFNB2,dS3,EVT_2,False,NA,NA,0.010002273243919,True,0.0178568987819399,0.000125166283923,0.0619168787107718
158621,EPHB2_EFNB2,EPHB2,EFNB2,T_cells,VCT_CCC,False,NA,NA,0.0028222013170272,True,0.0120613748977056,0.0032108701374659,0.0340942780907204
158622,EPHB2_EFNB2,EPHB2,EFNB2,dEpi_lumenal,EVT_2,False,NA,NA,0.0296296296296296,True,0.0178568987819399,0.000125166283923,0.0619168787107718
158634,EPHB2_EFNB2,EPHB2,EFNB2,dEpi_secretory,EVT_2,False,NA,NA,0.0776404894855649,True,0.0178568987819399,0.000125166283923,0.0619168787107718
158638,EPHB2_EFNB2,EPHB2,EFNB2,iEVT,EVT_2,True,0.524178386377985,1.95281302929033e-125,0.6634929270946681,True,0.0178568987819399,0.000125166283923,0.0619168787107718
158658,EPHB2_EFNB2,EPHB2,EFNB2,Endo_M,EVT_2,False,NA,NA,0.0372255343899956,True,0.0178568987819399,0.000125166283923,0.0619168787107718
158663,EPHB2_EFNB2,EPHB2,EFNB2,dS1,VCT_CCC,False,NA,NA,0.0522002536044709,True,0.0120613748977056,0.0032108701374659,0.0340942780907204
158674,EPHB2_EFNB2,EPHB2,EFNB2,iEVT,dM1,True,0.524178386377985,1.95281302929033e-125,0.6634929270946681,False,NA,NA,0.0082275338676501
158689,EPHB2_EFNB2,EPHB2,EFNB2,DC,VCT_CCC,False,NA,NA,0.0674318507890961,True,0.0120613748977056,0.0032108701374659,0.0340942780907204
158694,EPHB2_EFNB2,EPHB2,EFNB2,NK,VCT_CCC,False,NA,NA,0.0034702139965297,True,0.0120613748977056,0.0032108701374659,0.0340942780907204
158703,EPHB2_EFNB2,EPHB2,EFNB2,T_cells,EVT_2,False,NA,NA,0.0028222013170272,True,0.0178568987819399,0.000125166283923,0.0619168787107718
158707,EPHB2_EFNB2,EPHB2,EFNB2,EVT_2,B_cells,True,0.171460540294836,1.65016846986668e-39,0.2217981340118744,False,NA,NA,0.003875968992248
158733,EPHB2_EFNB2,EPHB2,EFNB2,PV,EVT_2,False,NA,NA,0.046192384769539,True,0.0178568987819399,0.000125166283923,0.0619168787107718
158740,EPHB2_EFNB2,EPHB2,EFNB2,Endo_L,EVT_2,False,NA,NA,0.1078932424758659,True,0.0178568987819399,0.000125166283923,0.0619168787107718
158747,EPHB2_EFNB2,EPHB2,EFNB2,iEVT,Plasma,True,0.524178386377985,1.95281302929033e-125,0.6634929270946681,False,NA,NA,0.0039215686274509
158752,EPHB2_EFNB2,EPHB2,EFNB2,dS1,EVT_2,False,NA,NA,0.0522002536044709,True,0.0178568987819399,0.000125166283923,0.0619168787107718
158755,EPHB2_EFNB2,EPHB2,EFNB2,EVT_2,dNK1,True,0.171460540294836,1.65016846986668e-39,0.2217981340118744,False,NA,NA,0.0055502392344497
158759,EPHB2_EFNB2,EPHB2,EFNB2,dDC,EVT_2,False,NA,NA,0.0288184438040345,True,0.0178568987819399,0.000125166283923,0.0619168787107718
158761,EPHB2_EFNB2,EPHB2,EFNB2,iEVT,eEVT,True,0.524178386377985,1.95281302929033e-125,0.6634929270946681,False,NA,NA,0.0714285714285714
158777,EPHB2_EFNB2,EPHB2,EFNB2,iEVT,dS3,True,0.524178386377985,1.95281302929033e-125,0.6634929270946681,False,NA,NA,0.2087595665681594
158785,EPHB2_EFNB2,EPHB2,EFNB2,DC,EVT_2,False,NA,NA,0.0674318507890961,True,0.0178568987819399,0.000125166283923,0.0619168787107718
158786,EPHB2_EFNB2,EPHB2,EFNB2,NK,EVT_2,False,NA,NA,0.0034702139965297,True,0.0178568987819399,0.000125166283923,0.0619168787107718
158790,EPHB2_EFNB2,EPHB2,EFNB2,iEVT,dNK1,True,0.524178386377985,1.95281302929033e-125,0.6634929270946681,False,NA,NA,0.0055502392344497
158791,EPHB2_EFNB2,EPHB2,EFNB2,dM2,EVT_2,False,NA,NA,0.145862704695803,True,0.0178568987819399,0.000125166283923,0.0619168787107718
158797,EPHB2_EFNB2,EPHB2,EFNB2,iEVT,PV,True,0.524178386377985,1.95281302929033e-125,0.6634929270946681,False,NA,NA,0.1040080160320641
158806,EPHB2_EFNB2,EPHB2,EFNB2,eEVT,EVT_2,False,NA,NA,0.75,True,0.0178568987819399,0.000125166283923,0.0619168787107718
158814,EPHB2_EFNB2,EPHB2,EFNB2,dEpi_lumenal,VCT_CCC,False,NA,NA,0.0296296296296296,True,0.0120613748977056,0.0032108701374659,0.0340942780907204
158818,EPHB2_EFNB2,EPHB2,EFNB2,dT_cells,VCT_CCC,False,NA,NA,0.0019507186858316,True,0.0120613748977056,0.0032108701374659,0.0340942780907204
158827,EPHB2_EFNB2,EPHB2,EFNB2,iEVT,dNK3,True,0.524178386377985,1.95281302929033e-125,0.6634929270946681,False,NA,NA,0.0067750677506775
158831,EPHB2_EFNB2,EPHB2,EFNB2,iEVT,Endo_M,True,0.524178386377985,1.95281302929033e-125,0.6634929270946681,False,NA,NA,0.2706121855460229
158832,EPHB2_EFNB2,EPHB2,EFNB2,EVT_2,dM1,True,0.171460540294836,1.65016846986668e-39,0.2217981340118744,False,NA,NA,0.0082275338676501
158838,EPHB2_EFNB2,EPHB2,EFNB2,iEVT,ILC3,True,0.524178386377985,1.95281302929033e-125,0.6634929270946681,False,NA,NA,0.008363201911589
158848,EPHB2_EFNB2,EPHB2,EFNB2,dNK2,EVT_2,False,NA,NA,0.0080884119484263,True,0.0178568987819399,0.000125166283923,0.0619168787107718
158849,EPHB2_EFNB2,EPHB2,EFNB2,dS2,VCT_CCC,False,NA,NA,0.0240014601648769,True,0.0120613748977056,0.0032108701374659,0.0340942780907204
158853,EPHB2_EFNB2,EPHB2,EFNB2,dNK3,EVT_2,False,NA,NA,0.0047425474254742,True,0.0178568987819399,0.000125166283923,0.0619168787107718
158859,EPHB2_EFNB2,EPHB2,EFNB2,ILC3,EVT_2,False,NA,NA,0.0079649542015133,True,0.0178568987819399,0.000125166283923,0.0619168787107718
158860,EPHB2_EFNB2,EPHB2,EFNB2,VCT_CCC,EVT_2,False,NA,NA,0.0275718944559739,True,0.0178568987819399,0.000125166283923,0.0619168787107718
158898,EPHB2_EFNB2,EPHB2,EFNB2,MO,VCT_CCC,False,NA,NA,0.0462295081967213,True,0.0120613748977056,0.0032108701374659,0.0340942780907204
158899,EPHB2_EFNB2,EPHB2,EFNB2,dT_regs,EVT_2,False,NA,NA,0.0042964554242749,True,0.0178568987819399,0.000125166283923,0.0619168787107718
158900,EPHB2_EFNB2,EPHB2,EFNB2,EVT_2,Plasma,True,0.171460540294836,1.65016846986668e-39,0.2217981340118744,False,NA,NA,0.0039215686274509
158901,EPHB2_EFNB2,EPHB2,EFNB2,dT_cells,EVT_2,False,NA,NA,0.0019507186858316,True,0.0178568987819399,0.000125166283923,0.0619168787107718
158907,EPHB2_EFNB2,EPHB2,EFNB2,uSMC,VCT_CCC,False,NA,NA,0.0728158188112421,True,0.0120613748977056,0.0032108701374659,0.0340942780907204
158910,EPHB2_EFNB2,EPHB2,EFNB2,iEVT,EVT_1,True,0.524178386377985,1.95281302929033e-125,0.6634929270946681,False,NA,NA,0.0572887124220079
158915,EPHB2_EFNB2,EPHB2,EFNB2,GC,VCT_CCC,False,NA,NA,0.7894736842105263,True,0.0120613748977056,0.0032108701374659,0.0340942780907204
158932,EPHB2_EFNB2,EPHB2,EFNB2,EVT_1,B_cells,True,0.0754451737577041,8.46940854090389e-26,0.0852713178294573,False,NA,NA,0.003875968992248
158940,EPHB2_EFNB2,EPHB2,EFNB2,dS2,EVT_2,False,NA,NA,0.0240014601648769,True,0.0178568987819399,0.000125166283923,0.0619168787107718
158976,EPO_EPOR,EPO,EPOR,T_cells,EVT_1,False,NA,NA,0.0,True,0.0517424041073674,5.12781717188307e-31,0.179239931934203
158982,EPO_EPOR,EPO,EPOR,dNK2,iEVT,False,NA,NA,0.0,True,0.124106946468797,1.7262159529958102e-25,0.3324265505984766
158988,EPO_EPOR,EPO,EPOR,Plasma,EVT_1,False,NA,NA,0.0,True,0.0517424041073674,5.12781717188307e-31,0.179239931934203
158989,EPO_EPOR,EPO,EPOR,Granulocytes,EVT_2,False,NA,NA,0.0,True,0.04448860232227,9.76056477257783e-09,0.138676844783715
158991,EPO_EPOR,EPO,EPOR,MO,EVT_2,False,NA,NA,0.0,True,0.04448860232227,9.76056477257783e-09,0.138676844783715
158993,EPO_EPOR,EPO,EPOR,VCT_CCC,iEVT,False,NA,NA,0.0352801660243107,True,0.124106946468797,1.7262159529958102e-25,0.3324265505984766
158994,EPO_EPOR,EPO,EPOR,uSMC,EVT_2,False,NA,NA,0.0034031567212345,True,0.04448860232227,9.76056477257783e-09,0.138676844783715
158997,EPO_EPOR,EPO,EPOR,GC,EVT_2,False,NA,NA,0.0,True,0.04448860232227,9.76056477257783e-09,0.138676844783715
159008,EPO_EPOR,EPO,EPOR,dM1,EVT_1,False,NA,NA,0.0001418540322008,True,0.0517424041073674,5.12781717188307e-31,0.179239931934203
159022,EPO_EPOR,EPO,EPOR,dDC,EVT_1,False,NA,NA,0.0014409221902017,True,0.0517424041073674,5.12781717188307e-31,0.179239931934203
159037,EPO_EPOR,EPO,EPOR,DC,EVT_1,False,NA,NA,0.0,True,0.0517424041073674,5.12781717188307e-31,0.179239931934203
159039,EPO_EPOR,EPO,EPOR,NK,EVT_1,False,NA,NA,0.0,True,0.0517424041073674,5.12781717188307e-31,0.179239931934203
159040,EPO_EPOR,EPO,EPOR,dM2,EVT_1,False,NA,NA,0.0001084481075805,True,0.0517424041073674,5.12781717188307e-31,0.179239931934203
159042,EPO_EPOR,EPO,EPOR,dS1,iEVT,False,NA,NA,0.0025830085004461,True,0.124106946468797,1.7262159529958102e-25,0.3324265505984766
159043,EPO_EPOR,EPO,EPOR,EVT_2,EVT_1,False,NA,NA,0.0279898218829516,True,0.0517424041073674,5.12781717188307e-31,0.179239931934203
159045,EPO_EPOR,EPO,EPOR,dS3,EVT_2,False,NA,NA,0.0006061983784193,True,0.04448860232227,9.76056477257783e-09,0.138676844783715
159046,EPO_EPOR,EPO,EPOR,T_cells,VCT_CCC,False,NA,NA,0.0,True,0.0187425416493805,1.18105104460869e-07,0.0554402608953453
159047,EPO_EPOR,EPO,EPOR,dEpi_lumenal,EVT_2,False,NA,NA,0.0,True,0.04448860232227,9.76056477257783e-09,0.138676844783715
159048,EPO_EPOR,EPO,EPOR,dEpi_secretory,EVT_1,False,NA,NA,0.0003564215278602,True,0.0517424041073674,5.12781717188307e-31,0.179239931934203
159059,EPO_EPOR,EPO,EPOR,dEpi_secretory,EVT_2,False,NA,NA,0.0003564215278602,True,0.04448860232227,9.76056477257783e-09,0.138676844783715
159063,EPO_EPOR,EPO,EPOR,iEVT,EVT_2,False,NA,NA,0.0032644178454842,True,0.04448860232227,9.76056477257783e-09,0.138676844783715
159079,EPO_EPOR,EPO,EPOR,dNK2,EVT_1,False,NA,NA,0.0,True,0.0517424041073674,5.12781717188307e-31,0.179239931934203
159083,EPO_EPOR,EPO,EPOR,Endo_M,EVT_2,False,NA,NA,0.0004362367311327,True,0.04448860232227,9.76056477257783e-09,0.138676844783715
159088,EPO_EPOR,EPO,EPOR,dS1,VCT_CCC,False,NA,NA,0.0025830085004461,True,0.0187425416493805,1.18105104460869e-07,0.0554402608953453
159093,EPO_EPOR,EPO,EPOR,Granulocytes,iEVT,False,NA,NA,0.0,True,0.124106946468797,1.7262159529958102e-25,0.3324265505984766
159095,EPO_EPOR,EPO,EPOR,MO,iEVT,False,NA,NA,0.0,True,0.124106946468797,1.7262159529958102e-25,0.3324265505984766
159097,EPO_EPOR,EPO,EPOR,VCT_CCC,EVT_1,False,NA,NA,0.0352801660243107,True,0.0517424041073674,5.12781717188307e-31,0.179239931934203
159102,EPO_EPOR,EPO,EPOR,uSMC,iEVT,False,NA,NA,0.0034031567212345,True,0.124106946468797,1.7262159529958102e-25,0.3324265505984766
159107,EPO_EPOR,EPO,EPOR,GC,iEVT,False,NA,NA,0.0,True,0.124106946468797,1.7262159529958102e-25,0.3324265505984766
159114,EPO_EPOR,EPO,EPOR,DC,VCT_CCC,False,NA,NA,0.0,True,0.0187425416493805,1.18105104460869e-07,0.0554402608953453
159119,EPO_EPOR,EPO,EPOR,NK,VCT_CCC,False,NA,NA,0.0,True,0.0187425416493805,1.18105104460869e-07,0.0554402608953453
159128,EPO_EPOR,EPO,EPOR,T_cells,EVT_2,False,NA,NA,0.0,True,0.04448860232227,9.76056477257783e-09,0.138676844783715
159134,EPO_EPOR,EPO,EPOR,dEpi_secretory,iEVT,False,NA,NA,0.0003564215278602,True,0.124106946468797,1.7262159529958102e-25,0.3324265505984766
159136,EPO_EPOR,EPO,EPOR,PV,EVT_1,False,NA,NA,0.0013026052104208,True,0.0517424041073674,5.12781717188307e-31,0.179239931934203
159138,EPO_EPOR,EPO,EPOR,dT_regs,EVT_1,False,NA,NA,0.0,True,0.0517424041073674,5.12781717188307e-31,0.179239931934203
159142,EPO_EPOR,EPO,EPOR,Endo_L,EVT_1,False,NA,NA,0.0022714366837024,True,0.0517424041073674,5.12781717188307e-31,0.179239931934203
159158,EPO_EPOR,EPO,EPOR,PV,EVT_2,False,NA,NA,0.0013026052104208,True,0.04448860232227,9.76056477257783e-09,0.138676844783715
159162,EPO_EPOR,EPO,EPOR,dS1,EVT_1,False,NA,NA,0.0025830085004461,True,0.0517424041073674,5.12781717188307e-31,0.179239931934203
159165,EPO_EPOR,EPO,EPOR,Endo_L,EVT_2,False,NA,NA,0.0022714366837024,True,0.04448860232227,9.76056477257783e-09,0.138676844783715
159173,EPO_EPOR,EPO,EPOR,dEpi_lumenal,iEVT,False,NA,NA,0.0,True,0.124106946468797,1.7262159529958102e-25,0.3324265505984766
159176,EPO_EPOR,EPO,EPOR,dT_cells,iEVT,False,NA,NA,0.0,True,0.124106946468797,1.7262159529958102e-25,0.3324265505984766
159177,EPO_EPOR,EPO,EPOR,dS1,EVT_2,False,NA,NA,0.0025830085004461,True,0.04448860232227,9.76056477257783e-09,0.138676844783715
159183,EPO_EPOR,EPO,EPOR,dNK1,EVT_1,False,NA,NA,0.0,True,0.0517424041073674,5.12781717188307e-31,0.179239931934203
