"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"ZNF787_E"	"ZNF787_E"	660	-4.03893588239671	5.36942388091575e-05	0.000453454394821239
"TSC22D2_E"	"TSC22D2_E"	292	4.03407882320025	5.4816916138852e-05	0.000460129871832182
"ZNF780B_E"	"ZNF780B_E"	365	-4.02735977125606	5.64066881941765e-05	0.000470622067162256
"ZNF519_E"	"ZNF519_E"	375	-4.02219364101918	5.7658623959283e-05	0.000478186791518604
"ZNF717_E"	"ZNF717_E"	220	-4.00217805321642	6.27620375752033e-05	0.000517413226438432
"HIVEP2_E"	"HIVEP2_E"	417	3.99457728914457	6.48097776434172e-05	0.000530413943402382
"ZNF491_E"	"ZNF491_E"	148	-3.99350043010667	6.51049605620252e-05	0.000530413943402382
"ZNF658_E"	"ZNF658_E"	124	3.99148698008201	6.56602938304528e-05	0.000531809982194018
"ETV5_E"	"ETV5_E"	852	3.98676946720568	6.69790480138417e-05	0.000539337101739365
"KMT2B_D"	"KMT2B_D"	97	-3.97814223408147	6.9455821131852e-05	0.000556048047789682
"CREBZF_E"	"CREBZF_E"	489	-3.95219183414676	7.74386209100532e-05	0.000616393620462205
"ZNF615_E"	"ZNF615_E"	192	3.95052823185238	7.79788985434281e-05	0.000617147282757988
"HOXC11_D"	"HOXC11_D"	8	-3.91125985010576	9.18159225474297e-05	0.000722528708682898
"ZNF786_E"	"ZNF786_E"	263	-3.90490125416624	9.42638672098766e-05	0.000737601446811746
"KAT5_E"	"KAT5_E"	747	-3.89172673524479	9.9533312892779e-05	0.000774458642452241
"ZNF594_E"	"ZNF594_E"	203	-3.87840877538129	0.000105141939281503	0.000813528412876435
"HMG20A_E"	"HMG20A_E"	540	-3.87442556115998	0.000106876505310096	0.000822355332524902
"ZNF696_E"	"ZNF696_E"	261	-3.87269312344698	0.000107639323307126	0.000822825059225538
"ZNF512_E"	"ZNF512_E"	442	-3.87123086877973	0.000108287170684185	0.000822825059225538
"MLX_E"	"MLX_E"	1344	-3.87025886996102	0.000108719845370595	0.000822825059225538
"ZNF469_E"	"ZNF469_E"	447	3.85354284843154	0.000116420878005187	0.000871909718323106
"TCFL5_E"	"TCFL5_E"	399	-3.85345121975997	0.000116464475010668	0.000871909718323106
"ZBTB47_E"	"ZBTB47_E"	728	3.84303830719892	0.000121520492221793	0.000904870331866578
"ZNF362_E"	"ZNF362_E"	673	-3.83647093624334	0.000124814959374236	0.000924431650980303
"ZFP41_E"	"ZFP41_E"	421	-3.82181314384101	0.000132474055258625	0.000975939183687209
"GRHL2_C"	"GRHL2_C"	76	-3.80374210320813	0.000142526563742195	0.00104444069197323
"ZNF16_E"	"ZNF16_E"	298	-3.79327017524393	0.000148676237226969	0.00108377151873343
"ZNF429_E"	"ZNF429_E"	158	-3.78462160181278	0.000153942623781779	0.00111628551799876
"ZNF467_E"	"ZNF467_E"	525	3.78306043279358	0.000154911783133006	0.00111746260228757
"ZNF497_E"	"ZNF497_E"	329	-3.76820648667778	0.000164424669448481	0.00117993869008366
"ZKSCAN7_E"	"ZKSCAN7_E"	172	-3.75932336022355	0.00017037351745188	0.00121632640036522
"E2F3_A"	"E2F3_A"	13	-3.75151402303122	0.000175769920023453	0.00124841712426914
"ZNF397_E"	"ZNF397_E"	425	3.73290093496966	0.000189287056089021	0.00133756414634334
"ZNF182_E"	"ZNF182_E"	374	-3.73137686060532	0.000190436090621764	0.00133885271833067
"ZNF43_E"	"ZNF43_E"	201	-3.72693945506074	0.00019381899323132	0.00135575406881504
"TBX18_E"	"TBX18_E"	306	-3.72544488437421	0.000194971051431636	0.00135695932780309
"ZNF546_E"	"ZNF546_E"	303	-3.71897642210964	0.000200031720351179	0.00138521966343192
"ZNF41_E"	"ZNF41_E"	749	-3.71347026708658	0.000204436493224305	0.00140867931898339
"NFAT5_E"	"NFAT5_E"	855	-3.69698962896697	0.000218171251684889	0.00149372639551726
"ZNF784_E"	"ZNF784_E"	393	3.69610080562298	0.000218936070967512	0.00149372639551726
"IRX4_E"	"IRX4_E"	162	-3.68579755266401	0.000227987534900382	0.00154785654822073
"ZXDC_E"	"ZXDC_E"	358	-3.67429480909783	0.000238507224538457	0.00160795868429252
"ZNF248_E"	"ZNF248_E"	389	-3.67359458936605	0.000239162085894771	0.00160795868429252
"RORC_E"	"RORC_E"	915	-3.65895393301274	0.000253246853504161	0.00169442943045055
"NFATC4_E"	"NFATC4_E"	1055	3.64336248090812	0.00026909945337359	0.00178578947692415
"ZNF319_E"	"ZNF319_E"	359	-3.64299875234048	0.000269480144893247	0.00178578947692415
"ARID3A_C"	"ARID3A_C"	24	3.61225913816249	0.000303541004432222	0.00200192519589823
"ZSCAN25_E"	"ZSCAN25_E"	374	-3.58371597311947	0.000338740426428895	0.00222348573745981
"ZNF334_E"	"ZNF334_E"	217	-3.57946150173521	0.000344302964128618	0.00224933776093461
"NRL_E"	"NRL_E"	719	-3.57563335289071	0.000349381026111923	0.00227179681298128
"ZNF687_E"	"ZNF687_E"	477	-3.55490237060999	0.000378119462498524	0.00244717502598344
"TSC22D1_E"	"TSC22D1_E"	223	-3.55170200488113	0.000382748068590378	0.00246560965115197
"ZNF18_E"	"ZNF18_E"	823	-3.54641447358507	0.000390511478856409	0.0025039740658154
"KLF11_E"	"KLF11_E"	222	3.5386820780327	0.000402129846620707	0.00256658911322433
"ZBTB2_E"	"ZBTB2_E"	322	3.53453155451907	0.000408498657480694	0.00258884487403358
"ELF4_E"	"ELF4_E"	950	3.53397793273656	0.000409355254450076	0.00258884487403358
"HOPX_E"	"HOPX_E"	286	-3.52906078123519	0.000417037334870158	0.00262543958543259
"ZNF142_E"	"ZNF142_E"	530	-3.52309794511009	0.000426533701395422	0.00267307319652787
"ZNF891_E"	"ZNF891_E"	244	-3.52055608214463	0.000430642914298575	0.00268666863199787
"ZBTB40_E"	"ZBTB40_E"	359	-3.51653649748671	0.000437216544152755	0.00271544804328056
"ZBTB41_E"	"ZBTB41_E"	529	3.51530614331263	0.000439247314803013	0.00271588183483113
"NPAS4_E"	"NPAS4_E"	291	3.50685313692047	0.000453439332826257	0.00278534169503068
"ZKSCAN3_E"	"ZKSCAN3_E"	153	-3.50622934616597	0.000454503410163851	0.00278534169503068
"ZNF358_E"	"ZNF358_E"	633	3.49904248176262	0.000466932180527878	0.00284890339220754
"PROX1_B"	"PROX1_B"	7	3.4850251162392	0.000492090848787622	0.00297922034868291
"ZNF396_E"	"ZNF396_E"	328	3.48475214011513	0.00049259311180389	0.00297922034868291
"ZNF793_E"	"ZNF793_E"	292	-3.47549321549127	0.000509914890594531	0.00307057444988446
"ZNF500_E"	"ZNF500_E"	283	-3.46149220860112	0.000537189669339688	0.00322081251963406
"ARID4B_E"	"ARID4B_E"	557	3.45933521164801	0.000541510516504875	0.00323272441965195
"ZNF618_E"	"ZNF618_E"	502	-3.45532966833303	0.000549620344661703	0.00326705655517794
"ZFP14_E"	"ZFP14_E"	399	-3.40724834509974	0.000656213900718281	0.00388400107903769
"ZNF782_E"	"ZNF782_E"	127	-3.37937102702589	0.000726518866582272	0.00428182395836786
"GLIS2_E"	"GLIS2_E"	1020	3.36634909541106	0.000761702454586444	0.00447016059153485
"ZNF707_E"	"ZNF707_E"	377	-3.36400709596613	0.000768195680758922	0.00448924480105952
"ZNF641_E"	"ZNF641_E"	289	-3.35443527990608	0.000795271543166696	0.00462794574489863
"ATOH8_E"	"ATOH8_E"	270	3.34848257771376	0.000812553894460005	0.00470873281936028
"ZNF404_E"	"ZNF404_E"	167	-3.32529169200952	0.000883260746809929	0.00509715055971563
"RC3H2_E"	"RC3H2_E"	886	3.32244225726867	0.000892331380526013	0.00512812847314742
"PRDM8_E"	"PRDM8_E"	299	3.31948866491056	0.000901824658370402	0.00516126922249176
"FOXO6_D"	"FOXO6_D"	38	3.30487165423847	0.000950199019542221	0.00537913581418592
"INSM1_E"	"INSM1_E"	634	-3.30460488858181	0.000951103795196441	0.00537913581418592
"ZNF133_E"	"ZNF133_E"	450	-3.30447521801915	0.000951543880487762	0.00537913581418592
"ZNF568_E"	"ZNF568_E"	170	-3.30280700202213	0.000957222439889951	0.00538924015954301
"ZNF513_E"	"ZNF513_E"	777	-3.2990427468561	0.000970151367694502	0.00543991758808455
"ZNF268_E"	"ZNF268_E"	299	3.2940097709122	0.000987690650567749	0.0055159336735336
"NFKBIE_E"	"NFKBIE_E"	653	3.28848572706859	0.00100727891684245	0.00558393090976154
"TCF15_E"	"TCF15_E"	147	3.28830389457829	0.00100792976710497	0.00558393090976154
"ATF2_AA"	"ATF2_AA"	10	3.26592408075494	0.00109107496949865	0.00602047343727344
"ZBTB46_E"	"ZBTB46_E"	568	3.26282259828424	0.0011030854706152	0.00606259276508751
"ZBTB12_E"	"ZBTB12_E"	329	-3.25304328657028	0.0011417610281448	0.00625035187344088
"ZNF76_E"	"ZNF76_E"	1203	-3.25154715601765	0.00114778733800488	0.00625860418557778
"ZSCAN9_E"	"ZSCAN9_E"	214	-3.24624205346389	0.00116939366435946	0.00635141264759941
