,EVT_1,EVT_2,GC,VCT_CCC,eEVT,iEVT
ZBED4,-0.06767174,-0.018882992,-0.0084675,-0.09244493,0.3818798,0.1914381
ZNF684,0.06494574,-0.065150745,-0.19168492,-0.049799986,0.3672042,-0.007763054
ZNF416,0.0067293756,-0.056637067,-0.096380495,0.020966483,0.22064921,-0.02595751
ARID3A,0.20661327,-0.051378906,-0.78278637,-0.29123592,0.17227003,0.005648004
ZNF483,-0.02705569,-0.07185437,-0.14729063,0.062490582,-0.14729062,0.027243517
ZNF579,-0.010079608,-0.044898976,-0.083385184,0.035441794,-0.083385184,-0.03844949
ZNF671,0.013465246,-0.05104416,-0.12952834,-0.008930856,0.41228446,0.013912348
ZNF628,0.027552238,-0.09369928,-0.18600217,0.049376365,-0.18600217,-0.022624377
PBX2,0.06498946,-0.16947363,-0.5425393,0.1449969,-0.1738693,-0.11371274
ZNF83,-0.20204946,-0.15575276,0.3712771,0.089876,0.49646854,0.30244774
ZNF2,0.04694294,-0.062040307,-0.15142603,-0.012477536,-0.151426,-0.015149092
HOXC4,-0.029197942,-0.027351988,0.48426136,-0.020567775,-0.044390816,-0.017066576
TCFL5,-0.044712257,-0.060628384,-0.18920447,-0.0057614706,0.034910772,0.10887105
ZSCAN32,0.007537308,-0.067340456,-0.22007571,0.051590767,0.68194443,-0.019043617
ZNF629,-0.026904762,-0.021557586,-0.120748304,0.014736059,-0.1207483,0.031589422
ZNF721,-0.08816487,-0.09675468,-0.22682792,0.0606728,0.4023755,0.13135068
SREBF1,0.0023309684,-0.0031442035,0.2130624,-0.1616559,0.44339234,0.14251582
KLF7,-0.096744865,-0.018526059,0.31258145,-0.07553032,-0.09719273,0.21950862
STAT2,-0.05656427,0.06916492,0.39347082,-0.3603546,0.6653819,0.3605676
HMG20A,-0.0046166684,-0.10017123,-0.079799,0.100338176,0.020911172,-0.020916495
ZNF699,0.03341733,-0.042331684,-0.15474385,-0.05391565,1.1405029,0.020477647
ZNF48,0.008560489,-0.07809645,-0.16316883,0.07245197,-0.16316882,-0.026914248
