,gene,cluster,geneFrequency,geneFrequencyOutsideCluster,geneFrequencySecondBest,geneFrequencyGlobal,secondBestClusterName,tfidf,idf,qval
144,AFAP1,0,0.857636319,0.319842248,0.789473684,0.409400937,14,0.765920963,0.893060318,0
145,FADS3,0,0.792376018,0.29822529,0.83625731,0.380516065,14,0.765615008,0.966226881,0
146,ASPSCR1,0,0.772760918,0.291323638,0.847953216,0.371497247,14,0.765198544,0.990213825,0
147,FLT4,0,0.292376018,0.029282721,0.16374269,0.073095571,14,0.76485201,2.615987506,0
148,MICAL3,0,0.559462127,0.194108947,0.473684211,0.254951105,14,0.764607656,1.366683496,0
149,MAP7D3,0,0.790278806,0.299827459,0.754385965,0.381502178,14,0.761543257,0.96363872,0
150,WSB2,0,0.564396743,0.199433079,0.795321637,0.260210371,14,0.759827501,1.346264857,0
151,TWF2,0,0.591043671,0.213704708,0.549707602,0.276542855,14,0.759721317,1.28538948,0
152,B4GALT7,0,0.680977054,0.257357653,0.842105263,0.327902868,14,0.759315189,1.115037849,0
153,CERCAM,0,0.698865038,0.265467094,0.67251462,0.337640726,14,0.758808711,1.085772888,0
154,SIDT2,0,0.526770294,0.179221099,0.685714286,0.237098365,15,0.758170045,1.439280183,0
155,GRK3,0,0.529360967,0.180872566,0.555555556,0.238906237,14,0.757877689,1.431684117,0
156,CAV2,0,0.77189736,0.295587873,0.807017544,0.374907552,14,0.757289829,0.981075811,0
157,MTDH,0,0.765605724,0.293911757,0.888888889,0.372462815,14,0.756126048,0.987618071,0
158,IL1R2,0,0.334320257,0.058590091,0.273838631,0.104507355,12,0.755061574,2.25849783,0
159,FXYD5,0,0.806439674,0.309982746,0.877192982,0.392657573,14,0.75387381,0.934817364,0
160,HTRA4,0,0.863557858,0.328666502,0.941520468,0.417741803,14,0.753792516,0.872891734,0
161,ENDOD1,0,0.455218357,0.138328814,0.625730994,0.191100337,14,0.753366653,1.654956665,0
162,ITGA5,0,0.94251172,0.351441952,0.906432749,0.449872627,14,0.752869678,0.798790787,0
163,FERMT2,0,0.641006662,0.243012078,0.643274854,0.309289999,14,0.752205891,1.173475934,0
164,MYADM,0,0.723908216,0.28000986,0.754385965,0.353932123,14,0.751887362,1.038650128,0
165,PSMB8,0,0.505674809,0.170372196,0.748538012,0.226210042,14,0.75158008,1.486291322,0
166,TPP2,0,0.595608191,0.221148632,0.643274854,0.283507273,14,0.75077455,1.260517503,0
167,IL13RA1,0,0.434492968,0.126571358,0.444444444,0.177849454,14,0.750290215,1.726817853,0
168,MT1X,0,0.391438441,0.098397831,0.631578947,0.147197798,14,0.749987454,1.915978034,0
169,MYO10,0,0.51505058,0.176978063,0.643274854,0.23327718,14,0.749670499,1.45552792,0
170,PHYHIP,0,0.295953615,0.036209021,0.315789474,0.079464212,14,0.749487293,2.532448518,0
171,Sep-03,0,0.487416728,0.160611289,0.590643275,0.215034103,14,0.749139354,1.536958645,0
172,TMEM160,0,0.630273871,0.239709145,0.777777778,0.304749774,14,0.74893191,1.188264252,0
173,BGN,0,0.788181594,0.306605866,0.830409357,0.386802531,14,0.748647171,0.949840972,0
174,PRKD3,0,0.648655317,0.248927779,0.532163743,0.315494289,14,0.748298309,1.153614699,0
175,LIPA,0,0.660868492,0.255163914,0.695906433,0.322725779,14,0.747410741,1.130952299,0
176,PSG6,0,0.567110782,0.208208035,0.815731974,0.267976005,4,0,0.746804278,1.316857838
177,RECK,0,0.331112756,0.059921124,0.538011696,0.105082587,14,0.745999919,2.253008696,0
178,RALB,0,0.595854922,0.224106483,0.625730994,0.286013641,14,0.745841004,1.251715773,0
179,TMEM45A,0,0.484209228,0.160537343,0.461988304,0.214438327,14,0.745552976,1.539733102,0
180,ARHGEF16,0,0.572908956,0.212324378,0.666666667,0.272372422,14,0.745116767,1.300584952,0
181,UBL3,0,0.57710338,0.214813902,0.754385965,0.275145862,14,0.744725315,1.290453913,0
182,IFNGR2,0,0.565877128,0.209391176,0.736842105,0.268756677,14,0.743533605,1.313948856,0
183,DHRS3,0,0.409696521,0.113630762,0.385964912,0.162934506,14,0.743356221,1.814406964,0
184,PON2,0,0.768073032,0.302760661,0.754385965,0.380248993,14,0.742672085,0.966928995,0
185,SYNE3,0,0.517394523,0.182548681,0.397660819,0.238310461,14,0.742037392,1.434180997,0
186,HACD4,0,0.429805083,0.12772985,0.67251462,0.17803435,14,0.741748488,1.725778772,0
187,SLC6A11,0,0.351838145,0.076016761,0.368421053,0.121949215,14,0.740320439,2.10415059,0
188,DNASE1L1,0,0.380088823,0.095267439,0.497076023,0.142698661,14,0.740040594,1.947020141,0
189,CKAP4,0,0.761658031,0.302070495,0.85380117,0.378605473,14,0.739768425,0.971260585,0
190,MARVELD1,0,0.620651369,0.240571851,0.730994152,0.303866382,14,0.739299559,1.191167208,0
191,NIPAL1,0,0.376757957,0.093492729,0.479532164,0.140664804,14,0.738963825,1.961375495,0
192,C1QTNF6,0,0.895262768,0.346832635,0.929824561,0.438162544,14,0.738739799,0.825165332,0
193,CRELD2,0,0.72057735,0.286788267,0.766081871,0.359027036,14,0.738128874,1.024357584,0
194,EMP3,0,0.416481619,0.121543012,0.453117329,0.170659052,7,0.73637597,1.768087563,0
195,SLC4A7,0,0.473229706,0.158762632,0.50877193,0.211130742,14,0.736003613,1.555277707,0
196,PSG2,0,0.790648902,0.315602662,0.883831027,0.394711973,4,0,0.734986399,0.929598962
197,TMEM14A,0,0.6797434,0.271259551,0.760233918,0.339284247,14,0.734746222,1.080917037,0
198,ACSL4,0,0.605354059,0.235543505,0.666666667,0.297127948,14,0.734653104,1.213592431,0
199,SH3PXD2B,0,0.530224525,0.194626571,0.701754386,0.2505136,14,0.733959093,1.384242068,0
200,SERPINH1,0,0.755983222,0.303524772,0.81871345,0.378872545,14,0.733723616,0.970555423,0
201,CERS5,0,0.647174932,0.256987922,0.549707602,0.32196565,14,0.733450091,1.133310415,0
202,STARD3NL,0,0.62978041,0.249470052,0.830409357,0.312803024,14,0.731919206,1.162181603,0
203,MFSD2A,0,0.335677276,0.068671432,0.602339181,0.113135837,14,0.731496536,2.179166085,0
204,JAK1,0,0.594127807,0.231624353,0.742690058,0.291991947,14,0.731388593,1.231029057,0
205,SEMA4C,0,0.750801875,0.303031797,0.590643275,0.377598817,14,0.731223199,0.973922979,0
206,CASTOR1,0,0.375524303,0.09622874,0.456140351,0.142739749,14,0.73104527,1.946732247,0
207,IKBIP,0,0.559955588,0.213729357,0.561403509,0.271386309,14,0.730300785,1.304211977,0
208,COLGALT1,0,0.703799655,0.284791718,0.754385965,0.354568987,14,0.729736325,1.036852349,0
209,AVEN,0,0.57414261,0.222849396,0.666666667,0.281350152,14,0.72810199,1.268155293,0
210,HSPA2,0,0.489637306,0.173601183,0.346153846,0.226230586,11,0.727699213,1.486200508,0
211,EHBP1,0,0.577596842,0.224993838,0.713450292,0.283712713,14,0.727652532,1.259793128,0
212,CBL,0,0.413150753,0.123786049,0.619883041,0.171973868,14,0.72731585,1.760412744,0
213,ZNF704,0,0.460029608,0.155188563,0.578947368,0.205953653,14,0.726894679,1.580104122,0
214,CAPG,0,0.849370836,0.340547202,0.748538012,0.425281453,14,0.726215537,0.855004087,0
215,LMF2,0,0.645941278,0.260759182,0.666666667,0.324903443,14,0.726184779,1.124227239,0
216,TGFBR2,0,0.410436714,0.12277545,0.649122807,0.170679596,14,0.725638643,1.767967189,0
217,TBC1D10A,0,0.58758944,0.231575055,0.65497076,0.290862026,14,0.725617878,1.23490626,0
218,RTN2,0,0.658154453,0.26692137,0.567251462,0.332073301,14,0.725549172,1.102399548,0
219,MYO1B,0,0.359733531,0.088291841,0.438596491,0.133494946,14,0.72439241,2.013691658,0
220,DLK2,0,0.348013817,0.080280996,0.280701754,0.124866464,14,0.724046366,2.080510401,0
221,PKN1,0,0.65396003,0.266181908,0.707602339,0.330758485,14,0.723519681,1.106366823,0
222,SEC23A,0,0.48655317,0.174340646,0.49122807,0.226333306,14,0.7228947,1.485746561,0
223,ATP11A,0,0.609301752,0.244589598,0.701754386,0.305325006,14,0.722862484,1.186378476,0
224,PRCP,0,0.495928942,0.180453537,0.497076023,0.232989564,14,0.722450247,1.456761618,0
225,MYCNOS,0,0.330002467,0.068646783,0.217407138,0.112170269,4,0,0.721958709,2.187737306
226,CMTM3,0,0.836170738,0.338920385,0.842105263,0.42172734,14,0.721946711,0.863396288,0
227,APBB1IP,0,0.359856896,0.08949963,0.24535809,0.134522146,11,0.721882447,2.006026436,0
228,DEPDC7,0,0.25980755,0.022701504,0.198830409,0.062186704,14,0.721645105,2.777614065,0
229,NAV1,0,0.777202073,0.319028839,0.801169591,0.395328293,14,0.72127363,0.928038737,0
230,TMEM256,0,0.691339748,0.285013557,0.842105263,0.352678938,14,0.720512322,1.042197159,0
231,CNPY3,0,0.80977054,0.331156027,0.807017544,0.410859561,14,0.720293992,0.889503823,0
232,AL161772.1,0,0.579570688,0.230860242,0.631962865,0.28893089,11,0.719576278,1.241567755,0
233,GCM1,0,0.837651123,0.340867636,0.947368421,0.423596844,14,0.719519794,0.858973115,0
234,PCSK1N,0,0.303725635,0.051787035,0.269005848,0.093742296,14,0.718981084,2.367205794,0
235,YIF1B,0,0.486923267,0.176805521,0.555555556,0.228449338,14,0.718913381,1.476440807,0
236,NEXN,0,0.281766593,0.037392162,0.555555556,0.078087764,14,0.718482807,2.549921905,0
237,SERPING1,0,0.395016038,0.115947745,0.714285714,0.162420906,15,0.717966981,1.817564131,0
238,P3H1,0,0.53466568,0.206507271,0.419098143,0.261155395,11,0.71786335,1.342639666,0
239,FLYWCH2,0,0.510609425,0.192309588,0.684210526,0.245315967,14,0.717512571,1.405208239,0
240,ARSA,0,0.460029608,0.160882425,0.362573099,0.210699318,14,0.716414779,1.557323195,0
241,CLEC11A,0,0.534789045,0.207739709,0.602339181,0.262203139,14,0.715887727,1.338635735,0
242,UXS1,0,0.70848754,0.295859009,0.789473684,0.364573917,14,0.714882318,1.009025957,0
243,AAED1,0,0.425734024,0.139511955,0.608187135,0.187176432,14,0.713404046,1.675703621,0
244,ITSN2,0,0.641746854,0.266576288,0.695906433,0.329053332,14,0.71332437,1.111535437,0
245,MYO1E,0,0.467678263,0.167784077,0.625730994,0.217725368,14,0.712985236,1.524520791,0
246,S100A4,0,0.827411794,0.341878235,0.629310345,0.422733996,11,0.712411606,0.861012148,0
247,ODF2L,0,0.707994078,0.297559773,0.730994152,0.365909278,14,0.711795902,1.005369852,0
248,APOBR,0,0.363804589,0.096992852,0.233918129,0.141424932,14,0.711596762,1.955986217,0
249,SLC39A8,0,0.667776955,0.279935913,0.783625731,0.344522968,14,0.711579464,1.06559452,0
250,FAM110B,0,0.27054034,0.032413113,0.421052632,0.07206837,14,0.711558977,2.630140021,0
251,RGS10,0,0.615099926,0.254547695,0.777777778,0.314590353,14,0.711353195,1.156483955,0
252,SLC16A4,0,0.531088083,0.208676362,0.684210526,0.262367491,14,0.710600698,1.33800912,0
253,TP53I11,0,0.413644214,0.132659601,0.608187135,0.179451886,14,0.710577949,1.717848152,0
254,GALNT3,0,0.613742906,0.254695588,0.660818713,0.314487633,14,0.709984256,1.156810528,0
255,VAT1,0,0.673451764,0.284002958,0.777777778,0.348857753,14,0.709206008,1.053091024,0
256,Sep-10,0,0.624599062,0.260685235,0.561403509,0.321287698,14,0.709181206,1.135418301,0
257,ADAM9,0,0.756723415,0.31920138,0.725146199,0.392061796,14,0.70854723,0.936335808,0
258,BOLA3,0,0.701085616,0.296943554,0.807017544,0.364245213,14,0.708045976,1.009927975,0
259,PAPPA,0,0.4575623,0.164283954,0.81184669,0.213123511,13,0.707337972,1.54588342,0
260,CD276,0,0.853441895,0.353438501,0.883040936,0.43670392,14,0.707076476,0.828499843,0
261,ALDH1B1,0,0.342709104,0.084052255,0.300397878,0.127126305,11,0.706862944,2.062574163,0
262,PGRMC1,0,0.615223291,0.257850629,0.67251462,0.317363793,14,0.706095801,1.14770655,0
263,UBALD2,0,0.593634345,0.246684742,0.783625731,0.304462158,14,0.705954994,1.189208476,0
264,PIP4P2,0,0.50592154,0.196401282,0.678362573,0.247945599,14,0.705530816,1.394545914,0
265,TIAM1,0,0.65556378,0.278654178,0.69005848,0.341420823,14,0.704494717,1.074639476,0
266,PIGK,0,0.416481619,0.137835839,0.277858704,0.184238639,4,0,0.704488407,1.69152341
267,KIF21A,0,0.589810017,0.245575548,0.707602339,0.302900814,14,0.70443952,1.194349875,0
268,AGTRAP,0,0.679373304,0.28969682,0.742690058,0.354589531,14,0.704370443,1.03679441,0
269,MMP15,0,0.568097705,0.233892038,0.883040936,0.28954721,14,0.704121271,1.239436921,0
270,GLRX,0,0.552183568,0.224895243,0.68390386,0.279398472,4,0,0.704098269,1.275116303
271,AFAP1L1,0,0.473846533,0.177150604,0.567251462,0.22655929,14,0.703542978,1.484748602,0
272,ARHGAP31,0,0.304095732,0.058146414,0.403508772,0.099104281,14,0.702942413,2.311582636,0
273,GPC3,0,0.424253639,0.144564949,0.631099782,0.191141425,4,0,0.70203018,1.65474168
274,ARHGEF2,0,0.375771034,0.110919399,0.502923977,0.155025064,14,0.700500515,1.864168474,0
275,FYB1,0,0.752528991,0.322652206,0.871345029,0.394239461,14,0.700451566,0.930796785,0
276,TTC39C,0,0.357512953,0.097978802,0.485380117,0.141198948,14,0.699862139,1.957585403,0
277,EDEM2,0,0.829879102,0.350825733,0.649122807,0.43060235,14,0.699231431,0.842570236,0
278,GPX8,0,0.784357266,0.335716046,0.789473684,0.410428137,14,0.698512836,0.890554427,0
279,LIMS2,0,0.253392549,0.025881193,0.216374269,0.063768592,14,0.697461595,2.752494493,0
