"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"CASZ1_E"	"CASZ1_E"	273	-5.81228500114498	6.16258052469616e-09	4.42236996202289e-08
"ZNF362_E"	"ZNF362_E"	683	-5.80370935010036	6.48636759228057e-09	4.63073150273639e-08
"ZNF280C_E"	"ZNF280C_E"	353	-5.7916556560464	6.96959234843055e-09	4.95019764234683e-08
"ZNF169_E"	"ZNF169_E"	273	-5.79001987530667	7.03780958744342e-09	4.97314606051487e-08
"ZNF141_E"	"ZNF141_E"	306	-5.7842785665786	7.28241790845035e-09	5.11987248893591e-08
"ZNF446_E"	"ZNF446_E"	407	-5.78268578815221	7.35173037590628e-09	5.14249826799505e-08
"ZNF195_E"	"ZNF195_E"	673	-5.77914292364653	7.50821247590194e-09	5.22556496438402e-08
"DMRTA1_E"	"DMRTA1_E"	168	-5.75072248636558	8.88628767177355e-09	6.15182672354299e-08
"ZBED6_E"	"ZBED6_E"	289	5.74993224931085	8.92792181539451e-09	6.15182672354299e-08
"ZNF445_E"	"ZNF445_E"	428	-5.74359778227566	9.26858001698415e-09	6.35494223936785e-08
"RREB1_E"	"RREB1_E"	646	-5.70823434293465	1.14154177957662e-08	7.78835155031338e-08
"ZNF397_E"	"ZNF397_E"	425	5.67911009892615	1.35397310494604e-08	9.18170766818493e-08
"ZNF579_E"	"ZNF579_E"	356	-5.67847293356652	1.35902532272773e-08	9.18170766818493e-08
"TFEB_E"	"TFEB_E"	791	-5.66295695087585	1.48786496683344e-08	1.00033639760403e-07
"PRDM10_E"	"PRDM10_E"	221	-5.65376895263883	1.56967181317029e-08	1.05023935325645e-07
"ZNF45_E"	"ZNF45_E"	288	-5.64804069541324	1.62286766140079e-08	1.08061139953851e-07
"ZNF224_E"	"ZNF224_E"	493	5.6229287808197	1.87746818220016e-08	1.24415953700824e-07
"GLI4_E"	"GLI4_E"	1013	-5.58428591574004	2.34662380564575e-08	1.54765427181874e-07
"ZNF623_E"	"ZNF623_E"	379	-5.58202578206396	2.37733125136515e-08	1.56047572660698e-07
"ZNF669_E"	"ZNF669_E"	113	-5.57668797155501	2.451410032151e-08	1.60151079930619e-07
"ZNF41_E"	"ZNF41_E"	803	-5.52556177932899	3.28432978818332e-08	2.135585331753e-07
"ERF_E"	"ERF_E"	653	5.523217443198	3.32847383705287e-08	2.15417582444777e-07
"SMARCC1_D"	"SMARCC1_D"	470	-5.51706775976499	3.44702555074385e-08	2.22052576175825e-07
"HSF2_E"	"HSF2_E"	792	-5.51128551476172	3.56222331945222e-08	2.28411078585246e-07
"ZNF514_E"	"ZNF514_E"	145	-5.50247648294978	3.74493192740268e-08	2.39019848822705e-07
"ZNF707_E"	"ZNF707_E"	380	-5.48801539536804	4.06474646251924e-08	2.58241919751795e-07
"TFCP2L1_E"	"TFCP2L1_E"	446	5.48491852762506	4.13660018036907e-08	2.61606906384071e-07
"ZNF726_E"	"ZNF726_E"	177	-5.47126781663015	4.46827459951465e-08	2.81298196378536e-07
"ZNF175_D"	"ZNF175_D"	475	-5.4642788405852	4.64792444839009e-08	2.91283952987343e-07
"ZNF57_E"	"ZNF57_E"	211	-5.44502483166447	5.17981591012864e-08	3.23155181780548e-07
"ZNF526_E"	"ZNF526_E"	279	-5.43298805115517	5.54181199751513e-08	3.4418877204298e-07
"ZNF787_E"	"ZNF787_E"	661	-5.41564113503083	6.10694780964917e-08	3.77594764123397e-07
"THAP4_E"	"THAP4_E"	1147	-5.36452889747262	8.11607661135797e-08	4.9958960474359e-07
"ARID4A_E"	"ARID4A_E"	537	-5.35310789079239	8.64562634533764e-08	5.29831526030647e-07
"ZNF654_E"	"ZNF654_E"	427	-5.32748210562489	9.95835862841647e-08	6.07591484597216e-07
"ZNF708_E"	"ZNF708_E"	570	-5.32040715342551	1.03535277774734e-07	6.28931402271961e-07
"ZKSCAN8_E"	"ZKSCAN8_E"	407	-5.31663308139116	1.05704918986284e-07	6.37984174451666e-07
"ZBTB34_E"	"ZBTB34_E"	246	-5.31621693392291	1.05946830414356e-07	6.37984174451666e-07
"NFKBIZ_E"	"NFKBIZ_E"	292	-5.29827323119144	1.16902944694565e-07	7.00911594813735e-07
"NONO_C"	"NONO_C"	27	-5.29115914236074	1.21543544488145e-07	7.25594004810692e-07
