"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"ZBTB14_E"	"ZBTB14_E"	894	-7.8997129226217	2.79546520111519e-15	2.27748194326149e-14
"KLF15_E"	"KLF15_E"	690	7.80134017626782	6.12531482980734e-15	4.96114680659835e-14
"TCFL5_E"	"TCFL5_E"	412	-7.77739546645946	7.40328982868858e-15	5.96137000740331e-14
"ZNF777_E"	"ZNF777_E"	389	-7.69651660589117	1.39825636945295e-14	1.11941333623834e-13
"ZNF335_E"	"ZNF335_E"	923	7.65565457856692	1.92330047919756e-14	1.53090296763714e-13
"TSC22D3_E"	"TSC22D3_E"	226	7.64884765803894	2.02788309030365e-14	1.60492461718317e-13
"ZHX3_E"	"ZHX3_E"	548	-7.60968783957716	2.74758720530764e-14	2.16216379508584e-13
"THAP2_E"	"THAP2_E"	342	-7.58137705602948	3.41906344488008e-14	2.6753688537621e-13
"ZNF616_E"	"ZNF616_E"	258	-7.579488745831	3.46919292244211e-14	2.69934393122602e-13
"ZBTB34_E"	"ZBTB34_E"	246	7.5705305608738	3.71702972441072e-14	2.87602579235131e-13
"ZNF174_E"	"ZNF174_E"	348	7.53309033892904	4.95533023574795e-14	3.81285132028384e-13
"FEV_E"	"FEV_E"	743	7.52009779314605	5.47352854549208e-14	4.1883077544235e-13
"THAP6_E"	"THAP6_E"	489	-7.49154508528265	6.80674936479054e-14	5.17986146716203e-13
"ZFP90_E"	"ZFP90_E"	517	-7.46080092472191	8.59981032358546e-14	6.50859961648408e-13
"PKNOX2_E"	"PKNOX2_E"	614	7.45711392895884	8.84382293694957e-14	6.65689933025824e-13
"SOX8_E"	"SOX8_E"	747	7.44238695772445	9.88820655116507e-14	7.40279247208844e-13
"ZNF580_E"	"ZNF580_E"	468	-7.37472819142592	1.64680684969837e-13	1.22625133700658e-12
"ZNF595_E"	"ZNF595_E"	85	-7.32633240612865	2.36536670069037e-13	1.75188924088565e-12
"CXXC1_E"	"CXXC1_E"	919	7.32167166879015	2.44900765144478e-13	1.80418914747394e-12
"ZNF43_E"	"ZNF43_E"	203	-7.32076939793806	2.46553210086035e-13	1.80675235962518e-12
"ATOH8_E"	"ATOH8_E"	308	7.31595594727855	2.55555496740735e-13	1.86286506834694e-12
"ZBTB8B_E"	"ZBTB8B_E"	304	7.28913412209934	3.11953383017971e-13	2.26207034282665e-12
"LHX6_E"	"LHX6_E"	523	7.27431687172665	3.48177843085419e-13	2.50872813623582e-12
"KAT7_E"	"KAT7_E"	619	-7.27376972753451	3.49591718623476e-13	2.50872813623582e-12
"PBRM1_E"	"PBRM1_E"	1037	-7.26795859203508	3.64960617519253e-13	2.60551781064003e-12
"SOX18_E"	"SOX18_E"	219	7.25639429970552	3.9754511975125e-13	2.82358969669478e-12
"E4F1_E"	"E4F1_E"	801	7.23158720086284	4.77381407364525e-13	3.37333290408096e-12
"HIF3A_E"	"HIF3A_E"	500	7.20829277033966	5.66577125778712e-13	3.98329603656607e-12
"TONSL_E"	"TONSL_E"	1109	-7.15577830183417	8.31995115633715e-13	5.8197638139025e-12
"ZNF331_E"	"ZNF331_E"	499	7.13603869458048	9.6058979469676e-13	6.68551188771363e-12
"PRDM2_E"	"PRDM2_E"	335	7.10568547354432	1.19726797533281e-12	8.2910807291797e-12
"IKZF3_E"	"IKZF3_E"	424	7.0611020952794	1.65187166159538e-12	1.13822997577592e-11
"TOX2_E"	"TOX2_E"	116	7.05108307420474	1.77530459073971e-12	1.21722616741312e-11
"THAP3_E"	"THAP3_E"	485	-7.04792715086876	1.81602664896886e-12	1.23901325557727e-11
"ZNF624_E"	"ZNF624_E"	280	-7.04516066043289	1.85247638796211e-12	1.25768617516055e-11
"SOX12_E"	"SOX12_E"	367	6.99229874983011	2.70418266446129e-12	1.82697219037994e-11
"ZNF366_E"	"ZNF366_E"	232	6.97533500816308	3.05142803038848e-12	2.05156690392624e-11
"ZBTB42_E"	"ZBTB42_E"	605	-6.97408011273698	3.07878612245764e-12	2.05996076309364e-11
"SP140L_E"	"SP140L_E"	624	6.93017256321579	4.20327576975961e-12	2.79881583707551e-11
"ZFP42_E"	"ZFP42_E"	344	-6.92563269927415	4.34031260089482e-12	2.87623586231547e-11
"ZNF689_E"	"ZNF689_E"	451	-6.90044963716887	5.18381973061456e-12	3.4188525366196e-11
"ZNF251_E"	"ZNF251_E"	416	6.84935303315567	7.41847175400172e-12	4.86947079587317e-11
"FOXC2_E"	"FOXC2_E"	743	6.84404987216746	7.69851000008172e-12	5.02945110854395e-11
"ZNF131_E"	"ZNF131_E"	658	-6.84111119883841	7.85812270541458e-12	5.10962438826253e-11
"ZFP62_E"	"ZFP62_E"	395	-6.80890776848723	9.83424985363801e-12	6.36468974172366e-11
"SMAD6_E"	"SMAD6_E"	127	6.77265554756569	1.2643974349902e-11	8.14507184865782e-11
"ZNF710_E"	"ZNF710_E"	375	6.70045752097748	2.07767992472889e-11	1.332216062847e-10
"ZC3H8_D"	"ZC3H8_D"	419	-6.69906113900879	2.09762825171371e-11	1.33880881503386e-10
"TCF15_E"	"TCF15_E"	176	6.68907134682096	2.24591222774267e-11	1.42687542909339e-10
"UBP1_E"	"UBP1_E"	849	-6.67784945230141	2.42473926646871e-11	1.53345382833751e-10
"SSRP1_C"	"SSRP1_C"	27	-6.66093019048459	2.72099873667364e-11	1.71299238649681e-10
"MSX1_E"	"MSX1_E"	665	-6.65327129341196	2.86649106853004e-11	1.7964208732643e-10
"ZNF396_E"	"ZNF396_E"	331	6.65044479375365	2.92208591049822e-11	1.82301305677479e-10
"ZNF337_E"	"ZNF337_E"	154	6.5992924504875	4.1312466013975e-11	2.56581907754957e-10
"ZNF280D_E"	"ZNF280D_E"	642	-6.59534646132975	4.24263909220216e-11	2.62323890299107e-10
"ZNF680_E"	"ZNF680_E"	765	-6.52415506224808	6.83859337861478e-11	4.20953414639177e-10
"ZNF860_E"	"ZNF860_E"	144	-6.48542818982367	8.84801348617715e-11	5.42234454794485e-10
"EBF1_C"	"EBF1_C"	74	6.4630355828763	1.02623148419899e-10	6.26136830667663e-10
"ARID5A_E"	"ARID5A_E"	880	-6.45946962284265	1.05070574240268e-10	6.38257654924434e-10
"TGIF1_E"	"TGIF1_E"	994	6.43990884504544	1.19545276551628e-10	7.2301400883845e-10
"ZNF692_E"	"ZNF692_E"	724	6.42419088401501	1.32572761686713e-10	7.98318586678684e-10
"ZNF497_E"	"ZNF497_E"	335	6.41283775598957	1.42835509487498e-10	8.5639472138608e-10
"E2F4_AA"	"E2F4_AA"	100	-6.39622992378534	1.59260137126121e-10	9.5075555999861e-10
"HOXB3_E"	"HOXB3_E"	605	6.38720612336486	1.68943852346613e-10	1.00423706223201e-09
"ZNF71_E"	"ZNF71_E"	263	6.36139305296431	1.99932094671928e-10	1.18335876547274e-09
"SP140_E"	"SP140_E"	586	6.35547161199012	2.07788122027123e-10	1.22462361279815e-09
"TFAP2B_E"	"TFAP2B_E"	732	6.30398675208826	2.90085299881141e-10	1.70240737430246e-09
"ZBTB48_E"	"ZBTB48_E"	697	6.26887501691103	3.63665871172867e-10	2.12522038638996e-09
"TSC22D1_E"	"TSC22D1_E"	232	-6.26347157159988	3.76499820216692e-10	2.19097584453831e-09
"MEOX2_E"	"MEOX2_E"	1018	6.25935131030377	3.86582120861503e-10	2.24023530290034e-09
"ZNF610_E"	"ZNF610_E"	135	-6.23949989089841	4.38972061624098e-10	2.5332346056224e-09
"THAP1_C"	"THAP1_C"	54	6.23791718909363	4.43435278186539e-10	2.54837286426704e-09
