,Empty_droplet_sum,Nuclei_sum,Soup_probability,Selected
MED21,4766.0,7794.0,0.3794585987261146,False
MED22,1744.0,3019.0,0.366155784169641,False
MED23,17841.0,33612.0,0.3467436301090315,True
MED24,5006.0,11409.0,0.3049649710630521,True
MED25,5871.0,13884.0,0.2971905846621108,True
MED26,1444.0,3325.0,0.3027888446215139,True
MED27,21994.0,50923.0,0.3016306211171606,True
MED28,7948.0,11307.0,0.4127759023630226,False
MED29,2727.0,3492.0,0.4384949348769899,False
MED30,3030.0,3505.0,0.4636572302983933,False
MED31,3960.0,5640.0,0.4125,False
MED4,15491.0,28214.0,0.3544445715593181,False
MED4-AS1,290.0,779.0,0.2712815715622076,True
MED6,9671.0,20083.0,0.3250319284802043,True
MED7,998.0,1141.0,0.466573165030388,False
MED8,4352.0,6502.0,0.4009581721024507,False
MED9,1880.0,3963.0,0.3217525243881567,True
MEDAG,1205.0,1220.0,0.4969072164948453,False
MEF2A,61919.0,83880.0,0.4246874121221682,False
MEF2B,260.0,528.0,0.3299492385786802,True
MEF2C,44464.0,70207.0,0.3877527884120658,False
MEF2C-AS1,4273.0,7165.0,0.373579297079909,False
MEF2C-AS2,306.0,399.0,0.4340425531914894,False
MEF2D,9178.0,19392.0,0.3212460623031151,True
MEFV,75.0,133.0,0.3605769230769231,False
MEG3,26210.0,37532.0,0.411188855072009,False
MEG8,27498.0,41309.0,0.3996395715552197,False
MEG9,1023.0,2028.0,0.3352999016715831,True
MEGF10,309.0,511.0,0.3768292682926829,False
MEGF11,861.0,1117.0,0.4352881698685541,False
MEGF6,481.0,1244.0,0.2788405797101449,True
MEGF8,1516.0,3411.0,0.3076923076923077,True
MEGF9,6403.0,9837.0,0.3942733990147783,False
MEI1,781.0,1349.0,0.3666666666666666,False
MEI4,374.0,883.0,0.2975338106603023,True
MEIG1,175.0,335.0,0.3431372549019608,True
MEIKIN,279.0,329.0,0.4588815789473684,False
MEIOB,335.0,630.0,0.3471502590673575,True
MEIOC,588.0,1132.0,0.341860465116279,True
MEIS1,36119.0,70744.0,0.3379935057035644,True
MEIS1-AS2,535.0,1380.0,0.2793733681462141,True
MEIS1-AS3,200.0,579.0,0.2567394094993581,True
MEIS2,24260.0,56163.0,0.3016549991917735,True
MEIS3,1159.0,2539.0,0.3134126554894537,True
MELK,9679.0,18057.0,0.3489688491491203,True
MELTF,880.0,1205.0,0.422062350119904,False
MELTF-AS1,449.0,1091.0,0.2915584415584416,True
MEMO1,7095.0,10184.0,0.4106140401643613,False
MEN1,2806.0,5803.0,0.3259379718898826,True
MEOX1,373.0,701.0,0.3472998137802607,True
MEOX2,4355.0,7404.0,0.3703546219916659,False
MEP1A,93.0,127.0,0.4227272727272727,False
MEP1B,120.0,640.0,0.1578947368421052,True
MEPCE,2499.0,3514.0,0.4155995343422584,False
MEPE,67.0,125.0,0.3489583333333333,True
MERTK,19334.0,33195.0,0.3680633554798302,False
MESD,21286.0,32108.0,0.3986590253586545,False
MESP1,48.0,62.0,0.4363636363636363,False
MESP2,117.0,251.0,0.3179347826086957,True
MEST,33289.0,36864.0,0.4745199777628897,False
MESTIT1,61.0,139.0,0.305,True
MET,17533.0,36238.0,0.3260679548455487,True
METAP1,9858.0,15691.0,0.3858468041802027,False
METAP1D,3151.0,5352.0,0.370575091144302,False
METAP2,20930.0,36157.0,0.36663338413299,False
METRN,1828.0,2174.0,0.4567716141929036,False
METRNL,7137.0,9706.0,0.4237368639791011,False
METTL1,770.0,1309.0,0.3703703703703703,False
METTL11B,45.0,99.0,0.3125,True
METTL13,1589.0,2380.0,0.400352733686067,False
METTL14,7261.0,12569.0,0.3661623802319718,False
METTL14-DT,66.0,105.0,0.3859649122807017,False
METTL15,51311.0,92366.0,0.3571274455897603,False
METTL16,10187.0,22831.0,0.3085286813253377,True
METTL17,4092.0,8393.0,0.3277533039647577,True
METTL18,629.0,741.0,0.4591240875912409,False
METTL21A,5518.0,10233.0,0.3503269633674052,True
METTL21C,281.0,564.0,0.3325443786982248,True
METTL22,2851.0,6414.0,0.3077172153264976,True
METTL23,1610.0,2671.0,0.3760803550572296,False
METTL24,1104.0,2057.0,0.3492565643783613,True
METTL25,12588.0,25101.0,0.3339966568494786,True
METTL26,3753.0,4907.0,0.4333718244803695,False
METTL27,416.0,823.0,0.3357546408393866,True
METTL2A,2656.0,4853.0,0.3537088826741243,True
METTL2B,7003.0,14759.0,0.3217994669607573,True
METTL3,7078.0,12120.0,0.3686842379414522,False
METTL4,6039.0,9549.0,0.3874133949191686,False
METTL5,3620.0,5902.0,0.3801722327242176,False
METTL6,5971.0,12160.0,0.3293254646737631,True
METTL7A,6103.0,6293.0,0.4923362374959664,False
METTL7B,775.0,471.0,0.6219903691813804,False
METTL8,8398.0,17650.0,0.3224047911547911,True
METTL9,16470.0,26075.0,0.3871195205076977,False
MEX3A,352.0,529.0,0.3995459704880817,False
MEX3B,721.0,708.0,0.5045486354093772,False
MEX3C,4500.0,5798.0,0.4369780539910662,False
MEX3D,7690.0,12536.0,0.3802036982102245,False
MFAP1,4303.0,6467.0,0.3995357474466109,False
MFAP2,12136.0,18563.0,0.3953223232027102,False
MFAP3,8105.0,14269.0,0.3622508268525967,False
MFAP3L,2046.0,4290.0,0.3229166666666667,True
MFAP4,5279.0,4172.0,0.5585652311924664,False
MFAP5,34805.0,57888.0,0.3754868220901254,False
MFF,17608.0,27326.0,0.391863622201451,False
MFGE8,8847.0,9943.0,0.4708355508249068,False
MFHAS1,20601.0,35918.0,0.3644968948495196,False
MFN1,16019.0,27578.0,0.3674335390049774,False
MFN2,6286.0,13468.0,0.3182140326009922,True
MFNG,809.0,1127.0,0.4178719008264462,False
MFRP,6.0,0.0,1.0,False
MFSD1,14828.0,19312.0,0.4343292325717633,False
MFSD10,6672.0,13628.0,0.3286699507389162,True
MFSD11,15290.0,31721.0,0.3252430282274361,True
MFSD12,39105.0,83692.0,0.3184524051890518,True
MFSD13A,3588.0,8753.0,0.2907381897739243,True
MFSD14A,3642.0,6077.0,0.3747299104846177,False
MFSD14B,23793.0,42965.0,0.356406722789778,False
MFSD14C,26855.0,58491.0,0.3146603238581773,True
MFSD2A,28686.0,55764.0,0.3396802841918295,True
MFSD2B,1030.0,2315.0,0.3079222720478325,True
MFSD3,1185.0,1956.0,0.3772683858643744,False
MFSD4A,1629.0,2671.0,0.3788372093023255,False
MFSD4B,34293.0,67684.0,0.3362817105817978,True
MFSD5,2304.0,2790.0,0.4522968197879858,False
MFSD6,4542.0,8783.0,0.3408630393996247,True
MFSD6L,108.0,132.0,0.45,False
MFSD8,14795.0,26189.0,0.3609945344524692,False
MFSD9,1760.0,3084.0,0.3633360858794385,False
MGA,36422.0,74653.0,0.3279045689849201,True
MGAM,480.0,680.0,0.4137931034482758,False
MGAM2,112.0,170.0,0.3971631205673759,False
MGARP,29.0,43.0,0.4027777777777778,False
MGAT1,35019.0,55616.0,0.3863739173608429,False
MGAT2,3845.0,3375.0,0.5325484764542936,False
MGAT3,3003.0,5746.0,0.3432392273402674,True
MGAT3-AS1,4.0,3.0,0.5714285714285714,False
MGAT4A,24607.0,40144.0,0.3800250189186267,False
MGAT4B,5309.0,9319.0,0.3629340989882417,False
MGAT4C,2064.0,3185.0,0.3932177557630025,False
MGAT4D,79.0,93.0,0.4593023255813953,False
MGAT5,162324.0,412706.0,0.2822878806323148,True
MGAT5B,362.0,926.0,0.281055900621118,True
MGLL,14942.0,37595.0,0.2844090831223709,True
MGME1,8965.0,15340.0,0.3688541452376054,False
MGMT,7729.0,17061.0,0.3117789431222267,True
MGP,14022.0,10521.0,0.5713237990465714,False
MGRN1,11230.0,30119.0,0.2715906067861375,True
MGST1,13140.0,12063.0,0.5213665039876205,False
MGST2,12405.0,21507.0,0.3657997169143666,False
MGST3,55575.0,82377.0,0.40285751565762,False
MHENCR,2938.0,5246.0,0.3589931573802541,False
MIA,23.0,37.0,0.3833333333333333,False
MIA-RAB4B,60.0,77.0,0.437956204379562,False
MIA2,22100.0,40093.0,0.3553454568842152,False
MIA3,10979.0,20786.0,0.3456319848890288,True
MIAT,223.0,248.0,0.4734607218683652,False
MIATNB,3308.0,5716.0,0.3665780141843971,False
MIB1,39667.0,68562.0,0.366509900303985,False
MIB2,4332.0,9122.0,0.3219860264605322,True
MICA,1652.0,2674.0,0.3818770226537217,False
MICAL1,6522.0,13377.0,0.3277551635760591,True
MICAL2,10780.0,26490.0,0.2892406761470351,True
MICAL3,21384.0,67191.0,0.2414225232853514,True
MICALL1,8767.0,26435.0,0.2490483495255951,True
MICALL2,2166.0,5331.0,0.2889155662264906,True
MICB,491.0,594.0,0.4525345622119816,False
MICOS10,3262.0,3540.0,0.4795648338723904,False
MICOS13,1454.0,2152.0,0.4032168607875762,False
MICU1,27453.0,56773.0,0.3259444827013036,True
MICU2,35816.0,74303.0,0.3252481406478446,True
MICU3,68303.0,134911.0,0.3361136535868592,True
MID1,30222.0,62127.0,0.3272585517980703,True
MID1IP1,1205.0,1168.0,0.5077960387694901,False
MID1IP1-AS1,22.0,40.0,0.3548387096774194,False
MID2,626.0,973.0,0.391494684177611,False
MIDN,15628.0,28802.0,0.3517443169029934,True
MIEF1,2718.0,4632.0,0.3697959183673469,False
MIEF2,1552.0,2961.0,0.3438954132506093,True
MIEN1,4411.0,5784.0,0.4326630701324178,False
MIER1,25231.0,42458.0,0.3727488956846755,False
MIER2,3383.0,8017.0,0.2967543859649122,True
MIER3,5604.0,10033.0,0.3583807635735755,False
MIF,17852.0,22398.0,0.443527950310559,False
MIF-AS1,371.0,638.0,0.3676907829534192,False
MIF4GD,1050.0,1784.0,0.3705010585744531,False
MIGA1,21952.0,40886.0,0.3493427543842897,True
MIGA2,2752.0,6358.0,0.302085620197585,True
MIIP,4039.0,7802.0,0.3411029473862005,True
MILR1,2290.0,3581.0,0.3900528019076818,False
MIMT1,323.0,566.0,0.3633295838020247,False
MINAR1,173.0,403.0,0.3003472222222222,True
MINAR2,77.0,141.0,0.3532110091743119,True
MINCR,518.0,653.0,0.4423569598633646,False
MINDY1,1148.0,2081.0,0.3555280272530195,False
MINDY2,57549.0,119788.0,0.3245177261372415,True
MINDY3,51850.0,93117.0,0.3576676071105837,False
MINDY4,514.0,983.0,0.3433533734134936,True
MINDY4B,408.0,1441.0,0.2206598161168199,True
MINK1,9765.0,28941.0,0.2522864672143853,True
MINOS1,2260.0,2437.0,0.4811581860762188,False
MINPP1,4559.0,5109.0,0.471555647496897,False
MIOS,12491.0,24104.0,0.3413307828938379,True
MIOX,21.0,39.0,0.35,True
MIP,60.0,96.0,0.3846153846153846,False
MIPEP,9153.0,18013.0,0.3369285135831554,True
MIPOL1,3746.0,6529.0,0.3645742092457421,False
MIR1-1HG,48.0,99.0,0.3265306122448979,True
MIR1-1HG-AS1,218.0,655.0,0.2497136311569301,True
MIR100HG,33466.0,70180.0,0.3228875209848909,True
MIR122HG,6.0,3.0,0.6666666666666666,False
MIR124-2HG,51.0,3.0,0.9444444444444444,False
MIR1302-2HG,1.0,0.0,1.0,False
MIR133A1HG,215.0,342.0,0.3859964093357271,False
MIR137HG,180.0,169.0,0.5157593123209169,False
MIR155HG,1778.0,1758.0,0.5028280542986425,False
MIR17HG,229.0,445.0,0.3397626112759644,True
MIR181A1HG,18141.0,22393.0,0.447550204766369,False
MIR181A2HG,17168.0,34871.0,0.3299064163415899,True
MIR1915HG,153.0,186.0,0.4513274336283185,False
MIR193BHG,14382.0,32039.0,0.3098166777966868,True
MIR194-2HG,55.0,133.0,0.2925531914893617,True
MIR200CHG,1703.0,2720.0,0.3850327831788379,False
MIR202HG,13.0,8.0,0.6190476190476191,False
MIR2052HG,3701.0,7809.0,0.3215464813205907,True
MIR205HG,854.0,1990.0,0.30028129395218,True
MIR210HG,1608.0,3584.0,0.3097072419106317,True
MIR2117HG,31.0,51.0,0.3780487804878049,False
MIR217HG,117.0,189.0,0.3823529411764705,False
MIR222HG,10669.0,15495.0,0.4077740406665647,False
MIR22HG,13572.0,24228.0,0.359047619047619,False
MIR29B2CHG,13089.0,27975.0,0.3187463471654003,True
MIR302CHG,14.0,21.0,0.4,False
MIR3142HG,471.0,387.0,0.548951048951049,False
MIR3150BHG,10.0,34.0,0.2272727272727272,True
MIR31HG,468.0,964.0,0.3268156424581006,True
MIR34AHG,3836.0,7147.0,0.3492670490758445,True
MIR3659HG,14.0,13.0,0.5185185185185185,False
MIR3663HG,6.0,7.0,0.4615384615384615,False
MIR3681HG,1021.0,1543.0,0.3982059282371294,False
MIR378D2HG,1.0,0.0,1.0,False
MIR381HG,34.0,89.0,0.2764227642276423,True
MIR3936HG,1378.0,2978.0,0.3163452708907254,True
MIR3945HG,75.0,156.0,0.3246753246753247,True
MIR3976HG,85.0,125.0,0.4047619047619047,False
MIR4290HG,12.0,19.0,0.3870967741935484,False
MIR4300HG,5633.0,13638.0,0.2923044989881168,True
MIR4307HG,22.0,20.0,0.5238095238095238,False
MIR4422HG,177.0,340.0,0.3423597678916827,True
MIR4432HG,42.0,104.0,0.2876712328767123,True
MIR4435-2HG,35503.0,88949.0,0.285274644039469,True
MIR4453HG,75.0,107.0,0.412087912087912,False
MIR4458HG,396.0,327.0,0.5477178423236515,False
MIR4500HG,192.0,221.0,0.4648910411622276,False
MIR4527HG,285.0,534.0,0.3479853479853479,True
MIR4713HG,28572.0,89634.0,0.2417136185980407,True
MIR497HG,52.0,69.0,0.4297520661157025,False
MIR503HG,60108.0,149866.0,0.286264013639784,True
MIR548A1HG,1794.0,2805.0,0.3900848010437051,False
MIR548XHG,1867.0,5091.0,0.268324231100891,True
MIR5689HG,372.0,832.0,0.3089700996677741,True
MIR583HG,6.0,3.0,0.6666666666666666,False
MIR600HG,35.0,84.0,0.2941176470588235,True
MIR646HG,11068.0,22895.0,0.3258840502900215,True
MIR663AHG,59.0,120.0,0.329608938547486,True
MIR7-3HG,22.0,27.0,0.4489795918367347,False
MIR7515HG,13.0,6.0,0.6842105263157895,False
MIR762HG,1838.0,4032.0,0.3131175468483816,True
MIR9-3HG,1233.0,2827.0,0.3036945812807882,True
MIR924HG,4915.0,10665.0,0.3154685494223363,True
MIR99AHG,40367.0,67936.0,0.3727228239291617,False
MIRLET7BHG,2801.0,7869.0,0.2625117150890347,True
MIRLET7DHG,479.0,1426.0,0.2514435695538057,True
MIS12,3680.0,6465.0,0.3627402661409561,False
MIS18A,1641.0,2260.0,0.4206613688797744,False
MIS18A-AS1,80.0,194.0,0.291970802919708,True
MIS18BP1,17301.0,34385.0,0.3347328096583214,True
MISP,93.0,126.0,0.4246575342465753,False
MISP3,2330.0,4622.0,0.3351553509781358,True
MITD1,5035.0,8904.0,0.3612167300380228,False
MITF,48408.0,87288.0,0.3567385921471525,False
MIXL1,46.0,75.0,0.3801652892561983,False
MKI67,5079.0,8321.0,0.3790298507462686,False
MKKS,1953.0,3053.0,0.3901318417898521,False
MKL1,49104.0,107234.0,0.3140887052412081,True
MKL2,32808.0,69673.0,0.3201373913213181,True
MKLN1,86091.0,152667.0,0.3605784937049229,False
MKLN1-AS,72.0,163.0,0.3063829787234042,True
MKNK1,19233.0,38739.0,0.3317636100186297,True
MKNK1-AS1,603.0,1533.0,0.2823033707865168,True
MKNK2,7571.0,14852.0,0.3376443829995986,True
MKRN1,10421.0,19047.0,0.353637844441428,True
MKRN2,3336.0,6195.0,0.3500157381177211,True
MKRN2OS,1244.0,3997.0,0.2373592825796603,True
MKRN3,6275.0,13214.0,0.3219764995638565,True
MKS1,1574.0,3020.0,0.3426208097518502,True
MKX,103.0,187.0,0.3551724137931034,False
MKX-AS1,6.0,0.0,1.0,False
MLANA,239.0,909.0,0.2081881533101045,True
MLC1,655.0,661.0,0.4977203647416413,False
MLEC,13029.0,21744.0,0.3746872573548442,False
MLF1,1558.0,2521.0,0.3819563618533954,False
MLF2,9327.0,12704.0,0.4233579955517226,False
MLH1,8391.0,15228.0,0.355264829162962,False
MLH3,10328.0,21985.0,0.3196236808714758,True
MLIP,570.0,803.0,0.4151493080844865,False
MLIP-AS1,151.0,259.0,0.3682926829268292,False
MLKL,2151.0,3474.0,0.3824,False
MLLT1,30546.0,58083.0,0.3446501709372778,True
MLLT10,107457.0,208792.0,0.3397860546594614,True
MLLT11,679.0,1235.0,0.3547544409613375,False
MLLT3,21235.0,31434.0,0.4031783402001177,False
MLLT6,11946.0,33572.0,0.2624456259062349,True
MLN,16.0,16.0,0.5,False
MLPH,8010.0,18076.0,0.3070612589128268,True
MLST8,2554.0,4673.0,0.3533969835339698,True
MLX,3719.0,7679.0,0.3262853132128444,True
MLXIP,6641.0,13721.0,0.3261467439347805,True
MLXIPL,335.0,952.0,0.2602952602952603,True
MLYCD,1632.0,3774.0,0.3018867924528302,True
MMAA,2326.0,4152.0,0.359061438715653,False
MMAB,2368.0,5288.0,0.309299895506792,True
MMACHC,548.0,977.0,0.359344262295082,False
MMADHC,8680.0,10806.0,0.4454480139587396,False
MMD,17759.0,28902.0,0.3805962152547095,False
MMD2,201.0,306.0,0.3964497041420118,False
MME,29981.0,60838.0,0.33011814708376,True
MME-AS1,695.0,2871.0,0.1948962422882781,True
MMEL1,51.0,61.0,0.4553571428571428,False
MMGT1,2138.0,2700.0,0.4419181479950392,False
MMP1,1911.0,2890.0,0.3980420745677984,False
MMP10,36.0,17.0,0.6792452830188679,False
MMP11,22276.0,38291.0,0.3677910413261347,False
MMP12,22800.0,28876.0,0.4412106200170292,False
MMP13,9.0,22.0,0.2903225806451613,True
MMP14,18491.0,31330.0,0.3711487123903574,False
MMP15,25004.0,56915.0,0.3052283353068274,True
MMP16,4135.0,5302.0,0.4381689096111052,False
MMP17,178.0,311.0,0.3640081799591002,False
MMP19,2542.0,4510.0,0.3604651162790697,False
MMP2,76612.0,147473.0,0.3418881228105406,True
MMP2-AS1,976.0,1502.0,0.393866020984665,False
MMP20,156.0,284.0,0.3545454545454545,False
MMP21,49.0,136.0,0.2648648648648649,True
MMP23B,3091.0,5167.0,0.3743037054976992,False
MMP24,2574.0,6729.0,0.2766849403418252,True
MMP24OS,7741.0,15321.0,0.3356603937212731,True
MMP25,220.0,746.0,0.2277432712215321,True
MMP25-AS1,1460.0,2795.0,0.3431257344300822,True
MMP26,348.0,480.0,0.4202898550724637,False
MMP27,26.0,31.0,0.4561403508771929,False
MMP28,475.0,801.0,0.3722570532915361,False
MMP3,200.0,362.0,0.3558718861209964,False
MMP7,538.0,275.0,0.6617466174661747,False
MMP8,24.0,3.0,0.8888888888888888,False
MMP9,630.0,622.0,0.5031948881789138,False
MMRN1,4512.0,5215.0,0.4638634728076488,False
MMRN2,3768.0,7320.0,0.3398268398268398,True
MMS19,8848.0,19887.0,0.3079171741778319,True
MMS22L,16047.0,29519.0,0.3521704779879734,True
MMUT,877.0,1590.0,0.3554925010133766,False
MN1,504.0,823.0,0.3798040693293142,False
MNAT1,62890.0,109737.0,0.3643114924084876,False
MND1,3100.0,5245.0,0.371479928100659,False
MNDA,1690.0,2079.0,0.4483947996816131,False
MNS1,727.0,1498.0,0.3267415730337079,True
MNT,3528.0,8420.0,0.2952795446936725,True
MNX1,106.0,226.0,0.3192771084337349,True
MNX1-AS1,4.0,9.0,0.3076923076923077,True
MNX1-AS2,12.0,13.0,0.48,False
MOAP1,1948.0,2114.0,0.4795667159034958,False
MOB1A,12575.0,14122.0,0.4710267071206502,False
MOB1B,19093.0,30701.0,0.3834397718600634,False
MOB2,3502.0,8271.0,0.2974602904952009,True
MOB3A,8187.0,21258.0,0.2780438104941416,True
MOB3B,25590.0,62597.0,0.2901788245433,True
MOB3C,559.0,668.0,0.4555827220863895,False
MOB4,10368.0,14166.0,0.4225972120322817,False
MOBP,148.0,161.0,0.4789644012944983,False
MOCOS,29217.0,66338.0,0.3057610800062791,True
MOCS1,1452.0,2798.0,0.3416470588235294,True
MOCS2,1912.0,2429.0,0.4404515088689242,False
MOCS3,787.0,884.0,0.4709754637941352,False
MOG,94.0,149.0,0.3868312757201646,False
MOGAT1,344.0,446.0,0.4354430379746835,False
MOGAT2,6.0,13.0,0.3157894736842105,True
MOGAT3,32.0,38.0,0.4571428571428571,False
MOGS,12469.0,24754.0,0.3349810600972517,True
MOK,3264.0,6185.0,0.3454333791935655,True
MON1A,951.0,1789.0,0.3470802919708029,True
MON1B,1965.0,4226.0,0.317396220319819,True
MON2,88373.0,176682.0,0.3334138197732546,True
MORC1,160.0,252.0,0.3883495145631068,False
MORC1-AS1,17.0,16.0,0.5151515151515151,False
MORC2,6998.0,14997.0,0.3181632189133894,True
MORC2-AS1,545.0,1360.0,0.2860892388451443,True
MORC3,26842.0,60329.0,0.3079235066707965,True
MORC4,41539.0,91562.0,0.3120863103958648,True
MORF4L1,47152.0,69473.0,0.4043043944265809,False
MORF4L2,65861.0,100908.0,0.3949235169605862,False
MORF4L2-AS1,356.0,837.0,0.2984073763621123,True
MORN1,1914.0,4069.0,0.319906401470834,True
MORN2,769.0,829.0,0.4812265331664581,False
MORN3,6921.0,17759.0,0.2804294975688817,True
MORN4,977.0,1829.0,0.3481824661439772,True
MORN5,216.0,452.0,0.3233532934131736,True
MOSMO,14392.0,26959.0,0.3480447873086503,True
MOSPD1,3961.0,6765.0,0.3692895767294424,False
MOSPD2,7974.0,12624.0,0.3871249635886979,False
MOSPD3,615.0,928.0,0.3985742060920285,False
MOV10,6231.0,11087.0,0.3597990530084305,False
MOV10L1,1751.0,3268.0,0.3488742777445706,True
MOXD1,1685.0,3080.0,0.353620146904512,True
MPC1,6879.0,9408.0,0.422361392521643,False
MPC1L,1.0,3.0,0.25,True
MPC2,7896.0,9151.0,0.4631900041062943,False
MPDU1,5603.0,9027.0,0.3829801777170198,False
MPDZ,17398.0,30265.0,0.3650210855380484,False
MPEG1,3356.0,2585.0,0.5648880659821579,False
MPG,4709.0,6498.0,0.4201838136878736,False
MPHOSPH10,5227.0,9250.0,0.3610554672929474,False
MPHOSPH6,8642.0,14385.0,0.3752985625569983,False
MPHOSPH8,20263.0,45380.0,0.3086848559633167,True
MPHOSPH9,15487.0,30010.0,0.3403960700705541,True
MPI,1672.0,2380.0,0.4126357354392892,False
MPIG6B,423.0,1010.0,0.2951849267271458,True
MPL,50.0,125.0,0.2857142857142857,True
MPLKIP,6193.0,8794.0,0.4132247948221792,False
MPND,947.0,1575.0,0.3754956383822363,False
MPO,47.0,53.0,0.47,False
MPP1,13449.0,19855.0,0.4038253663223636,False
MPP2,493.0,1268.0,0.2799545712663259,True
MPP3,702.0,1448.0,0.3265116279069767,True
MPP4,126.0,186.0,0.4038461538461538,False
MPP5,47865.0,95037.0,0.334949825754713,True
MPP6,3554.0,5895.0,0.3761244576145623,False
MPP7,56506.0,132922.0,0.2982980340815507,True
MPP7-DT,8.0,12.0,0.4,False
MPPE1,5821.0,10198.0,0.3633809850802172,False
MPPED1,83.0,59.0,0.5845070422535211,False
MPPED2,3989.0,6583.0,0.3773174423004162,False
MPPED2-AS1,8.0,5.0,0.6153846153846154,False
MPRIP,28024.0,68676.0,0.2898035160289555,True
MPRIP-AS1,311.0,1051.0,0.2283406754772393,True
MPST,4582.0,6560.0,0.4112367618021899,False
MPV17,5527.0,10034.0,0.3551828288670394,False
MPV17L,181.0,442.0,0.290529695024077,True
MPV17L2,1452.0,2469.0,0.3703136954858455,False
MPZ,315.0,372.0,0.4585152838427948,False
MPZL1,24717.0,47799.0,0.3408489161012742,True
MPZL2,883.0,971.0,0.4762675296655879,False
MPZL3,1372.0,1477.0,0.4815724815724815,False
MR1,3742.0,6757.0,0.3564148966568244,False
MRAP,310.0,1046.0,0.2286135693215339,True
MRAP2,184.0,298.0,0.3817427385892116,False
MRAS,4084.0,8753.0,0.318142868271403,True
MRC1,35056.0,49014.0,0.4169858451290591,False
MRC2,5254.0,9406.0,0.3583901773533424,False
MRE11,12263.0,23990.0,0.3382616611039086,True
MREG,5841.0,12272.0,0.3224755700325732,True
MRFAP1,10537.0,11914.0,0.4693332145561445,False
MRFAP1L1,4002.0,5020.0,0.4435823542451784,False
MRGBP,1787.0,2874.0,0.3833941214331688,False
MRGPRE,82.0,288.0,0.2216216216216216,True
MRGPRF,1697.0,1755.0,0.4915990730011587,False
MRGPRF-AS1,46.0,92.0,0.3333333333333333,True
MRGPRG-AS1,228.0,318.0,0.4175824175824176,False
MRGPRX1,3.0,0.0,1.0,False
MRGPRX2,9.0,31.0,0.225,True
MRGPRX3,39.0,70.0,0.3577981651376147,False
MRI1,2395.0,5051.0,0.3216492076282568,True
MRLN,2178.0,4531.0,0.3246385452377403,True
MRM1,799.0,1348.0,0.3721471821145785,False
MRM2,1992.0,3463.0,0.3651695692025664,False
MRM3,1340.0,2145.0,0.3845050215208034,False
MRNIP,3457.0,7357.0,0.3196781949324949,True
MRO,387.0,534.0,0.4201954397394137,False
MROH1,33015.0,89815.0,0.26878612716763,True
MROH2A,32.0,30.0,0.5161290322580645,False
MROH2B,68.0,106.0,0.3908045977011494,False
MROH6,1824.0,4210.0,0.3022870401060656,True
MROH7,141.0,230.0,0.3800539083557951,False
MROH7-TTC4,99.0,139.0,0.4159663865546218,False
MROH8,1479.0,2887.0,0.3387540082455336,True
MROH9,683.0,1820.0,0.2728725529364762,True
MRPL1,13683.0,26433.0,0.3410858510320071,True
MRPL10,2401.0,3151.0,0.4324567723342939,False
MRPL11,3261.0,3591.0,0.4759194395796847,False
MRPL12,2453.0,3506.0,0.4116462493706997,False
MRPL13,7034.0,9362.0,0.4290070748963162,False
MRPL14,6677.0,7483.0,0.4715395480225989,False
MRPL15,7563.0,9897.0,0.4331615120274914,False
MRPL16,3216.0,3919.0,0.4507358093903293,False
MRPL17,3998.0,4515.0,0.4696346763773052,False
MRPL18,5044.0,6349.0,0.4427279908715878,False
MRPL19,9028.0,15941.0,0.3615683447474869,False
MRPL2,3405.0,5026.0,0.4038666824813189,False
MRPL20,11749.0,16314.0,0.4186651462780173,False
MRPL20-AS1,124.0,278.0,0.308457711442786,True
MRPL21,2496.0,3384.0,0.4244897959183673,False
MRPL22,5119.0,6365.0,0.445750609543713,False
MRPL23,2117.0,3797.0,0.3579641528576259,False
MRPL23-AS1,43.0,215.0,0.1666666666666666,True
MRPL24,3333.0,4663.0,0.4168334167083541,False
MRPL27,6384.0,7429.0,0.4621733149931224,False
MRPL28,3638.0,4832.0,0.4295159386068477,False
MRPL3,13217.0,22369.0,0.3714101050975102,False
MRPL30,871.0,1129.0,0.4355,False
MRPL32,5224.0,6486.0,0.4461144321093083,False
MRPL33,11487.0,16279.0,0.4137074119426637,False
MRPL34,5540.0,7296.0,0.4315986288563415,False
MRPL35,2229.0,2824.0,0.4411240847021571,False
MRPL36,3017.0,2870.0,0.5124851367419738,False
MRPL37,4066.0,5727.0,0.4151945267027468,False
MRPL38,920.0,1549.0,0.372620494127177,False
MRPL39,3234.0,5368.0,0.3759590792838874,False
MRPL4,4612.0,7566.0,0.3787157168664805,False
MRPL40,3281.0,3258.0,0.5017586786970485,False
MRPL41,5677.0,6148.0,0.4800845665961945,False
MRPL42,11576.0,19099.0,0.3773757131214344,False
MRPL43,4082.0,5739.0,0.415639955198045,False
MRPL44,3079.0,3616.0,0.4598954443614638,False
MRPL45,5498.0,9936.0,0.3562265128936115,False
MRPL46,3119.0,4068.0,0.433978015861973,False
MRPL47,3844.0,4753.0,0.447132720716529,False
MRPL48,7542.0,15912.0,0.3215656178050652,True
MRPL49,2434.0,3370.0,0.4193659545141281,False
MRPL50,3353.0,3067.0,0.5222741433021807,False
MRPL51,8600.0,8179.0,0.5125454437093987,False
MRPL52,6592.0,8132.0,0.4477044281445259,False
MRPL53,221.0,328.0,0.4025500910746812,False
MRPL54,4128.0,4218.0,0.4946081955427749,False
MRPL55,4839.0,6745.0,0.4177313535911602,False
