,Empty_droplet_sum,Nuclei_sum,Soup_probability
KLRC3,160.0,1067.0,0.13039934800325997
KLRC4,78.0,339.0,0.18705035971223022
KLRC4-KLRK1,10997.0,6802.0,0.6178436990842182
KLRD1,89073.0,183790.0,0.32643854241872294
KLRF1,2849.0,2412.0,0.5415320281315339
KLRF2,3002.0,1791.0,0.626330064677655
KLRG1,1130.0,2089.0,0.35104069586828207
KLRG2,766.0,2177.0,0.2602786272511043
KLRK1,284.0,1393.0,0.1693500298151461
KMO,59267.0,126192.0,0.3195692848554128
KMT2A,16465.0,29751.0,0.3562619006404708
KMT2B,5706.0,13165.0,0.3023687138996344
KMT2C,319578.0,666664.0,0.3240360885056609
KMT2D,4726.0,13222.0,0.2633162469355917
KMT2E,57253.0,106435.0,0.3497690728703387
KMT2E-AS1,1476.0,2869.0,0.33970080552359033
KMT5A,5926.0,11396.0,0.3421083015818035
KMT5B,18661.0,36647.0,0.33740146090981415
KMT5C,1502.0,4051.0,0.27048442283450386
KNCN,4.0,0.0,1.0
KNDC1,497.0,1059.0,0.3194087403598972
KNG1,96.0,266.0,0.26519337016574585
KNL1,6401.0,13262.0,0.32553526928749427
KNOP1,5519.0,12773.0,0.301716597419637
KNSTRN,1938.0,3448.0,0.3598217601188266
KNTC1,7250.0,15983.0,0.3120561270606465
KPNA1,33499.0,64134.0,0.34311144797353355
KPNA2,8576.0,10637.0,0.44636444074324677
KPNA3,22169.0,41922.0,0.3458988001435459
KPNA4,32627.0,60801.0,0.34922079034122533
KPNA5,8252.0,12286.0,0.4017918005648067
KPNA6,41429.0,92422.0,0.30951580488752417
KPNA7,181.0,412.0,0.30522765598650925
KPNB1,28439.0,57157.0,0.33224683396420396
KPTN,843.0,1629.0,0.34101941747572817
KRAS,19166.0,30022.0,0.38964788159713754
KRBA1,1261.0,3081.0,0.2904191616766467
KRBA2,241.0,393.0,0.3801261829652997
KRBOX1,1911.0,4033.0,0.3215006729475101
KRBOX1-AS1,31.0,105.0,0.22794117647058823
KRBOX4,4913.0,9269.0,0.34642504583274575
KRCC1,9413.0,14716.0,0.3901114841062622
KREMEN1,9232.0,24688.0,0.27216981132075474
KREMEN2,39.0,61.0,0.39
KRI1,2755.0,6896.0,0.28546264635789037
KRIT1,26293.0,49612.0,0.3463935182135564
KRR1,8098.0,13983.0,0.3667406367465242
KRT1,14.0,6.0,0.7
KRT10,10503.0,13529.0,0.43704227696404796
KRT12,2.0,23.0,0.08
KRT13,31.0,59.0,0.34444444444444444
KRT14,627.0,852.0,0.4239350912778905
KRT15,414.0,938.0,0.3062130177514793
KRT16,19.0,10.0,0.6551724137931034
KRT17,333.0,385.0,0.4637883008356546
KRT18,106269.0,173778.0,0.3794684463679311
KRT19,103664.0,162933.0,0.38884158486404574
KRT2,3.0,0.0,1.0
KRT20,34.0,73.0,0.3177570093457944
KRT222,16.0,16.0,0.5
KRT23,39669.0,80781.0,0.32933997509339974
KRT24,53.0,100.0,0.3464052287581699
KRT25,8.0,5.0,0.6153846153846154
KRT26,12.0,20.0,0.375
KRT27,117.0,180.0,0.3939393939393939
KRT28,5.0,0.0,1.0
KRT3,7.0,0.0,1.0
KRT31,1.0,3.0,0.25
KRT32,1.0,0.0,1.0
KRT33B,12.0,11.0,0.5217391304347826
KRT34,30.0,35.0,0.46153846153846156
KRT35,2.0,0.0,1.0
KRT36,3.0,0.0,1.0
KRT37,6.0,0.0,1.0
KRT39,12.0,42.0,0.2222222222222222
KRT4,5.0,4.0,0.5555555555555556
KRT40,13.0,22.0,0.37142857142857144
KRT5,7.0,7.0,0.5
KRT6A,24.0,26.0,0.48
KRT6B,1.0,0.0,1.0
KRT6C,2.0,0.0,1.0
KRT7,63049.0,86520.0,0.4215378855244068
KRT7-AS,35.0,62.0,0.36082474226804123
KRT71,2.0,3.0,0.4
KRT72,11.0,8.0,0.5789473684210527
KRT73,1.0,0.0,1.0
KRT73-AS1,1.0,3.0,0.25
KRT75,3.0,3.0,0.5
KRT76,5.0,0.0,1.0
KRT77,4.0,0.0,1.0
KRT78,18.0,36.0,0.3333333333333333
KRT79,10.0,7.0,0.5882352941176471
KRT8,101274.0,161779.0,0.384994658871026
KRT80,1794.0,3168.0,0.3615477629987908
KRT81,404.0,462.0,0.4665127020785219
KRT82,3.0,5.0,0.375
KRT83,6.0,0.0,1.0
KRT85,4.0,0.0,1.0
KRT86,753.0,833.0,0.47477931904161413
KRT9,8.0,4.0,0.6666666666666666
KRTAP1-5,10.0,3.0,0.7692307692307693
KRTAP10-4,86.0,135.0,0.3891402714932127
KRTAP13-1,2.0,0.0,1.0
KRTAP13-4,1.0,0.0,1.0
KRTAP16-1,1.0,0.0,1.0
KRTAP17-1,30.0,61.0,0.32967032967032966
KRTAP19-1,72.0,135.0,0.34782608695652173
KRTAP19-3,1.0,0.0,1.0
KRTAP19-5,7.0,0.0,1.0
KRTAP2-2,7.0,8.0,0.4666666666666667
KRTAP2-3,8.0,17.0,0.32
KRTAP20-2,4.0,3.0,0.5714285714285714
KRTAP21-2,3.0,0.0,1.0
KRTAP24-1,9.0,17.0,0.34615384615384615
KRTAP26-1,320.0,418.0,0.43360433604336046
KRTAP27-1,3.0,5.0,0.375
KRTAP29-1,2.0,0.0,1.0
KRTAP3-1,5.0,4.0,0.5555555555555556
KRTAP4-1,4.0,0.0,1.0
KRTAP4-11,1.0,0.0,1.0
KRTAP4-8,1.0,0.0,1.0
KRTAP4-9,1.0,0.0,1.0
KRTAP5-1,4.0,4.0,0.5
KRTAP5-10,17.0,18.0,0.4857142857142857
KRTAP5-11,40.0,113.0,0.26143790849673204
KRTAP5-2,4.0,0.0,1.0
KRTAP5-7,8.0,0.0,1.0
KRTAP5-8,9.0,7.0,0.5625
KRTAP5-9,9.0,16.0,0.36
KRTAP5-AS1,970.0,2158.0,0.3101023017902813
KRTAP6-3,2.0,0.0,1.0
KRTAP9-4,1.0,0.0,1.0
KRTAP9-6,0.0,3.0,0.0
KRTAP9-7,1.0,0.0,1.0
KRTCAP2,5528.0,8203.0,0.40259267351249
KRTCAP3,957.0,1711.0,0.358695652173913
KRTDAP,22.0,43.0,0.3384615384615385
KSR1,22232.0,59778.0,0.2710888915985855
KSR2,1464.0,2703.0,0.3513318934485241
KTI12,349.0,501.0,0.41058823529411764
KTN1,44271.0,82976.0,0.3479138997383042
KTN1-AS1,992.0,1872.0,0.3463687150837989
KXD1,6090.0,10860.0,0.35929203539823007
KY,108.0,303.0,0.26277372262773724
KYAT1,3414.0,7545.0,0.3115247741582261
KYAT3,19540.0,42174.0,0.3166218362122047
KYNU,244952.0,533496.0,0.3146671325509218
L1CAM,41.0,60.0,0.40594059405940597
L1TD1,7449.0,18738.0,0.2844541184557223
L29074.1,70.0,135.0,0.34146341463414637
L2HGDH,6511.0,13173.0,0.3307762649867913
L34079.1,81.0,158.0,0.3389121338912134
L34079.2,2.0,3.0,0.4
L3HYPDH,3172.0,5337.0,0.3727817604888941
L3MBTL1,6443.0,16930.0,0.27565994951439693
L3MBTL2,3214.0,7186.0,0.30903846153846154
L3MBTL3,10575.0,24309.0,0.30314757481940147
L3MBTL4,8058.0,13016.0,0.3823668975989371
L3MBTL4-AS1,61.0,131.0,0.3177083333333333
LACC1,885.0,1471.0,0.37563667232597625
LACRT,6.0,15.0,0.2857142857142857
LACTB,5082.0,7230.0,0.41276803118908384
LACTB2,3505.0,6159.0,0.3626862582781457
LACTB2-AS1,700.0,1588.0,0.30594405594405594
LACTBL1,20.0,18.0,0.5263157894736842
LAD1,1626.0,3218.0,0.3356729975227085
LAG3,347.0,373.0,0.48194444444444445
LAGE3,1984.0,2223.0,0.47159496077965296
LAIR1,3599.0,4822.0,0.4273839211495072
LAIR2,17760.0,22819.0,0.4376648019911777
LALBA,2.0,6.0,0.25
LAMA1,1514.0,3284.0,0.3155481450604419
LAMA2,68046.0,91633.0,0.42614244828687553
LAMA3,25010.0,64139.0,0.2805415652447027
LAMA4,20534.0,34132.0,0.3756265320308784
LAMA5,10527.0,25817.0,0.2896489104116223
LAMA5-AS1,5.0,10.0,0.3333333333333333
LAMB1,34889.0,74571.0,0.3187374383336379
LAMB2,7881.0,10572.0,0.4270850268249065
LAMB3,4993.0,2769.0,0.6432620458644679
LAMB4,1072.0,2361.0,0.312263326536557
LAMC1,55204.0,103921.0,0.3469222309505106
LAMC1-AS1,89.0,357.0,0.19955156950672645
LAMC2,2618.0,4895.0,0.3484626647144949
LAMC3,4099.0,6579.0,0.383873384528938
LAMP1,31325.0,42971.0,0.4216243135565845
LAMP2,22801.0,28435.0,0.44501912717620423
LAMP3,587.0,846.0,0.4096301465457083
LAMP5,31.0,22.0,0.5849056603773585
LAMP5-AS1,1.0,0.0,1.0
LAMTOR1,8805.0,11775.0,0.42784256559766765
LAMTOR2,5061.0,5708.0,0.46996007057294087
LAMTOR3,5128.0,6856.0,0.4279038718291055
LAMTOR4,9548.0,10867.0,0.4676953220671075
LAMTOR5,12411.0,12496.0,0.49829365238687917
LAMTOR5-AS1,1345.0,2241.0,0.3750697155605131
LANCL1,5976.0,10258.0,0.3681162991252926
LANCL1-AS1,1429.0,3583.0,0.28511572226656023
LANCL2,7771.0,16041.0,0.3263480598017806
LANCL3,65.0,128.0,0.33678756476683935
LAP3,7125.0,8773.0,0.44816958107938104
LAPTM4A,36901.0,41256.0,0.47213941169696894
LAPTM4A-DT,11.0,11.0,0.5
LAPTM4B,5632.0,8262.0,0.4053548294227724
LAPTM5,9076.0,8400.0,0.5193408102540628
LARGE-AS1,13.0,23.0,0.3611111111111111
LARGE1,18127.0,41274.0,0.30516321274052627
LARGE2,5879.0,13968.0,0.2962160528039502
LARP1,21443.0,44345.0,0.3259409010761841
LARP1B,58019.0,126765.0,0.3139828123647069
LARP4,41216.0,75870.0,0.3520147583827272
LARP4B,169956.0,363891.0,0.31836087867872254
LARP6,777.0,881.0,0.4686369119420989
LARP7,11842.0,20945.0,0.36117973587092445
LARS,13588.0,27077.0,0.3341448420017214
LARS2,11142.0,22724.0,0.3290025394200673
LARS2-AS1,304.0,801.0,0.2751131221719457
LAS1L,2821.0,5151.0,0.3538635223281485
LASP1,11047.0,19390.0,0.36294641390412985
LAT,1244.0,3643.0,0.2545528954368733
LAT2,2580.0,4585.0,0.3600837404047453
LATS1,22924.0,45437.0,0.3353373999795205
LATS2,20593.0,49734.0,0.2928178366772363
LATS2-AS1,716.0,3627.0,0.16486299792769973
LAX1,112.0,240.0,0.3181818181818182
LAYN,1609.0,2080.0,0.43616156139875306
LBH,1994.0,2565.0,0.4373766176793156
LBHD1,262.0,411.0,0.38930163447251115
LBHD2,53.0,67.0,0.44166666666666665
LBP,621.0,335.0,0.649581589958159
LBR,9013.0,11486.0,0.4396799843894824
LBX1-AS1,13.0,11.0,0.5416666666666666
LBX2,450.0,888.0,0.336322869955157
LBX2-AS1,275.0,384.0,0.417298937784522
LCA5,4845.0,8991.0,0.3501734605377277
LCA5L,634.0,1477.0,0.3003315963998105
LCAL1,866.0,1740.0,0.3323100537221796
LCAT,5544.0,14444.0,0.27736641985191113
LCE1B,1.0,0.0,1.0
LCE1C,1.0,0.0,1.0
LCE1D,1.0,0.0,1.0
LCE3E,1.0,0.0,1.0
LCE5A,7.0,3.0,0.7
LCK,320.0,550.0,0.367816091954023
LCLAT1,15399.0,29849.0,0.3403244342291372
LCMT1,14590.0,38062.0,0.2771024842361164
LCMT1-AS1,202.0,388.0,0.3423728813559322
LCMT1-AS2,87342.0,214726.0,0.28914681462452163
LCMT2,669.0,862.0,0.43696930111038534
LCN1,8.0,3.0,0.7272727272727273
LCN10,25.0,149.0,0.14367816091954022
LCN12,227.0,432.0,0.34446130500758726
LCN15,15.0,36.0,0.29411764705882354
LCN2,792.0,273.0,0.7436619718309859
LCN6,61.0,112.0,0.35260115606936415
LCNL1,213.0,573.0,0.27099236641221375
LCOR,72426.0,135715.0,0.3479660422502054
LCORL,37770.0,72785.0,0.34163990773822983
LCP1,23321.0,40067.0,0.3679087524452578
LCP2,13877.0,19638.0,0.4140534089213785
LCT,104.0,159.0,0.39543726235741444
LCTL,133.0,352.0,0.27422680412371137
LDAH,23527.0,53804.0,0.3042376278594613
LDB1,3895.0,9579.0,0.28907525604868634
LDB2,26076.0,52060.0,0.3337258114057541
LDB3,748.0,2325.0,0.24341034819394727
LDHA,16483.0,16608.0,0.4981112689250854
LDHAL6A,256.0,691.0,0.2703273495248152
LDHAL6B,5.0,22.0,0.18518518518518517
LDHB,29743.0,37417.0,0.44286777843954733
LDHC,289.0,403.0,0.41763005780346824
LDHD,243.0,459.0,0.34615384615384615
LDLR,19872.0,45801.0,0.3025901055228176
LDLRAD1,109.0,185.0,0.3707482993197279
LDLRAD2,698.0,1421.0,0.32940066068900425
LDLRAD3,7492.0,18870.0,0.2841969501555269
LDLRAD4,22105.0,51325.0,0.3010349993190794
LDLRAD4-AS1,32.0,113.0,0.2206896551724138
LDLRAP1,2816.0,6503.0,0.30217834531602106
LDOC1,205.0,215.0,0.4880952380952381
LEAP2,300.0,617.0,0.3271537622682661
LECT2,35.0,42.0,0.45454545454545453
LEF1,4458.0,4626.0,0.4907529722589168
LEF1-AS1,17.0,39.0,0.30357142857142855
LEFTY1,146.0,126.0,0.5367647058823529
LEFTY2,762.0,685.0,0.5266067726330339
LEKR1,1971.0,3767.0,0.34349947716974555
LEMD1,885.0,2519.0,0.2599882491186839
LEMD1-AS1,26.0,46.0,0.3611111111111111
LEMD1-DT,9.0,10.0,0.47368421052631576
LEMD2,5193.0,11637.0,0.3085561497326203
LEMD3,25403.0,43313.0,0.3696810058792712
LENEP,1.0,0.0,1.0
LENG1,920.0,1340.0,0.40707964601769914
LENG8,27492.0,60312.0,0.3131064643979773
LENG8-AS1,2590.0,4562.0,0.36213646532438476
LENG9,773.0,2885.0,0.21131765992345544
LEO1,4548.0,8051.0,0.36098103024049527
LEP,86945.0,147279.0,0.3712044880114762
LEPR,27051.0,45115.0,0.37484410941440566
LEPROT,10769.0,15809.0,0.40518473925803294
LEPROTL1,8533.0,11378.0,0.42855707900155693
LERFS,136.0,248.0,0.3541666666666667
LETM1,3109.0,6651.0,0.3185450819672131
LETM2,1198.0,2467.0,0.3268758526603001
LETMD1,11118.0,21501.0,0.34084429320334775
LEUTX,16.0,3.0,0.8421052631578947
LEXM,100.0,156.0,0.390625
LFNG,854.0,1067.0,0.44456012493492975
LGALS1,41399.0,29787.0,0.5815609810917877
LGALS12,12.0,21.0,0.36363636363636365
LGALS13,14011.0,25498.0,0.3546280594294971
LGALS14,7706.0,10866.0,0.4149256945940125
LGALS16,4867.0,8302.0,0.3695800744171919
LGALS2,231.0,743.0,0.23716632443531827
LGALS3,28499.0,29381.0,0.4923807878369039
LGALS3BP,23749.0,40734.0,0.36829862134205915
LGALS4,299.0,706.0,0.2975124378109453
LGALS7,2.0,0.0,1.0
LGALS7B,6.0,6.0,0.5
LGALS8,20659.0,39430.0,0.3438066867479905
LGALS8-AS1,221.0,568.0,0.28010139416983526
LGALS9,3198.0,4411.0,0.4202917597581811
LGALS9B,126.0,206.0,0.3795180722891566
LGALS9C,36.0,58.0,0.3829787234042553
LGALSL,425.0,591.0,0.4183070866141732
LGALSL-DT,92.0,127.0,0.4200913242009132
LGI1,122.0,251.0,0.32707774798927614
LGI2,746.0,758.0,0.49601063829787234
LGI3,29.0,49.0,0.3717948717948718
LGI4,269.0,537.0,0.3337468982630273
LGMN,44340.0,59069.0,0.4287827945343249
LGR4,60539.0,119911.0,0.33548905513992794
LGR5,22867.0,55518.0,0.29172673343114114
LGR6,162.0,399.0,0.2887700534759358
LGSN,4884.0,10083.0,0.326317899378633
LHB,6587.0,17263.0,0.2761844863731656
LHCGR,34.0,48.0,0.4146341463414634
LHFPL1,70.0,88.0,0.4430379746835443
LHFPL2,16149.0,32560.0,0.33154037241577533
LHFPL3,8109.0,14620.0,0.3567688855646971
LHFPL3-AS1,61.0,162.0,0.273542600896861
LHFPL3-AS2,177.0,370.0,0.3235831809872029
LHFPL4,331.0,748.0,0.30676552363299353
LHFPL5,368.0,953.0,0.2785768357305072
LHFPL6,38954.0,80883.0,0.32505820406051555
LHPP,4626.0,13207.0,0.25940671788257724
LHX1,13.0,15.0,0.4642857142857143
LHX1-DT,94.0,136.0,0.40869565217391307
LHX2,1045.0,1988.0,0.3445433564127926
LHX3,1.0,0.0,1.0
LHX4,665.0,1505.0,0.3064516129032258
LHX5,2.0,0.0,1.0
LHX5-AS1,4.0,0.0,1.0
LHX6,165.0,310.0,0.3473684210526316
LHX8,10.0,6.0,0.625
LHX9,7.0,10.0,0.4117647058823529
LIAS,3775.0,6953.0,0.35188292319164804
LIF,1310.0,1394.0,0.4844674556213018
LIF-AS1,4.0,4.0,0.5
LIFR,372716.0,819986.0,0.312497170290651
LIFR-AS1,8303.0,26284.0,0.24006129470610346
LIG1,4437.0,10784.0,0.2915051573484002
LIG3,5698.0,12207.0,0.31823512985199665
LIG4,2155.0,2663.0,0.4472810294728103
LILRA1,37.0,70.0,0.34579439252336447
LILRA2,154.0,182.0,0.4583333333333333
LILRA4,15.0,12.0,0.5555555555555556
LILRA5,104.0,118.0,0.46846846846846846
LILRA6,978.0,1194.0,0.45027624309392267
LILRB1,1714.0,2389.0,0.4177431147940531
LILRB1-AS1,48.0,106.0,0.3116883116883117
LILRB2,939.0,1672.0,0.35963232477977786
LILRB3,829.0,1451.0,0.3635964912280702
LILRB4,1253.0,2042.0,0.3802731411229135
LILRB5,4327.0,6923.0,0.3846222222222222
LIM2,200.0,225.0,0.47058823529411764
LIMA1,54302.0,116886.0,0.3172068135616983
LIMCH1,160136.0,346460.0,0.3161019826449478
LIMD1,25784.0,55299.0,0.3179951407816682
LIMD1-AS1,163.0,451.0,0.26547231270358307
LIMD2,431.0,646.0,0.40018570102135564
LIME1,132.0,320.0,0.2920353982300885
LIMK1,3290.0,7978.0,0.29197728079517216
LIMK2,21820.0,49225.0,0.3071292842564572
LIMS1,57120.0,108898.0,0.34405907793130863
LIMS1-AS1,14.0,83.0,0.14432989690721648
LIMS2,3097.0,6065.0,0.3380266317397948
LIMS3,135.0,289.0,0.31839622641509435
LIMS4,83.0,176.0,0.3204633204633205
LIN28A,36.0,83.0,0.3025210084033613
LIN28B,94216.0,190482.0,0.3309331291403522
LIN28B-AS1,665.0,1341.0,0.33150548354935194
LIN37,647.0,1287.0,0.3345398138572906
LIN52,16196.0,32834.0,0.3303283703854783
LIN54,10230.0,18572.0,0.35518366780084715
LIN7A,2140.0,4218.0,0.33658383139352
LIN7B,857.0,2056.0,0.2941984208719533
LIN7C,5889.0,7327.0,0.44559624697336564
LIN9,5752.0,12622.0,0.3130510503973005
LINC-PINT,1535.0,3432.0,0.3090396617676666
LINC-ROR,18.0,20.0,0.47368421052631576
LINC00028,15.0,22.0,0.40540540540540543
LINC00029,1.0,0.0,1.0
LINC00051,21.0,25.0,0.45652173913043476
LINC00052,2.0,0.0,1.0
LINC00092,73.0,90.0,0.44785276073619634
LINC00102,183.0,471.0,0.2798165137614679
LINC00106,4516.0,16303.0,0.2169172390604736
LINC00111,13.0,33.0,0.2826086956521739
LINC00112,2.0,0.0,1.0
LINC00113,104.0,201.0,0.34098360655737703
LINC00114,24.0,48.0,0.3333333333333333
LINC00115,429.0,830.0,0.34074662430500396
LINC00158,66.0,97.0,0.4049079754601227
LINC00159,817.0,1509.0,0.3512467755803955
LINC00160,24.0,10.0,0.7058823529411765
LINC00161,1.0,0.0,1.0
LINC00163,2.0,0.0,1.0
LINC00165,5.0,4.0,0.5555555555555556
LINC00167,25.0,27.0,0.4807692307692308
LINC00173,27.0,49.0,0.35526315789473684
LINC00174,2034.0,4054.0,0.3340998685939553
LINC00184,23.0,30.0,0.4339622641509434
LINC00189,7.0,17.0,0.2916666666666667
LINC00200,64.0,229.0,0.21843003412969283
LINC00205,235.0,388.0,0.37720706260032105
LINC00210,41.0,54.0,0.43157894736842106
LINC00211,94.0,279.0,0.2520107238605898
LINC00221,1425.0,2512.0,0.3619507239014478
LINC00222,367.0,926.0,0.2838360402165507
LINC00226,2.0,0.0,1.0
LINC00229,9.0,14.0,0.391304347826087
LINC00235,67.0,137.0,0.3284313725490196
LINC00237,10.0,7.0,0.5882352941176471
LINC00239,9.0,7.0,0.5625
LINC00240,1560.0,2826.0,0.35567715458276333
LINC00242,8.0,6.0,0.5714285714285714
LINC00243,681.0,1438.0,0.32137800849457293
LINC002481,625.0,1228.0,0.33729087965461413
LINC00251,15.0,39.0,0.2777777777777778
LINC00261,6.0,5.0,0.5454545454545454
LINC00265,5566.0,14516.0,0.2771636291206055
LINC00266-1,1103.0,2018.0,0.35341236783082347
LINC00266-4P,986.0,2010.0,0.32910547396528705
LINC00269,9.0,12.0,0.42857142857142855
LINC00271,2448.0,5052.0,0.3264
LINC00272,1.0,0.0,1.0
LINC00276,1911.0,3932.0,0.32705801814136576
LINC00278,31.0,33.0,0.484375
LINC00283,3.0,0.0,1.0
LINC00284,80.0,104.0,0.43478260869565216
LINC00290,137.0,237.0,0.3663101604278075
LINC00293,51.0,84.0,0.37777777777777777
LINC00294,639.0,1453.0,0.3054493307839388
LINC00297,10.0,16.0,0.38461538461538464
LINC00298,263.0,484.0,0.35207496653279785
LINC00299,5056.0,8548.0,0.37165539547192
LINC00303,19.0,33.0,0.36538461538461536
LINC00304,5.0,3.0,0.625
LINC00305,41.0,78.0,0.3445378151260504
LINC00307,4.0,5.0,0.4444444444444444
LINC00308,63.0,118.0,0.34806629834254144
LINC00309,138.0,548.0,0.20116618075801748
LINC00310,1731.0,3481.0,0.33211818879508825
LINC00311,38.0,123.0,0.2360248447204969
LINC00313,8.0,40.0,0.16666666666666666
LINC00314,47.0,140.0,0.25133689839572193
LINC00315,3.0,3.0,0.5
LINC00316,9.0,13.0,0.4090909090909091
LINC00317,37.0,50.0,0.42528735632183906
LINC00319,22.0,56.0,0.28205128205128205
LINC00320,67.0,25.0,0.7282608695652174
LINC00322,8.0,0.0,1.0
LINC00323,135.0,265.0,0.3375
LINC00324,171.0,253.0,0.4033018867924528
LINC00326,42.0,33.0,0.56
LINC00327,66.0,132.0,0.3333333333333333
LINC00330,28.0,56.0,0.3333333333333333
LINC00331,6.0,12.0,0.3333333333333333
LINC00332,10.0,36.0,0.21739130434782608
LINC00333,1.0,0.0,1.0
LINC00334,238.0,452.0,0.34492753623188405
LINC00336,58.0,106.0,0.35365853658536583
LINC00337,127.0,230.0,0.3557422969187675
LINC00339,243.0,287.0,0.45849056603773586
LINC00342,1695.0,2738.0,0.382359575907963
LINC00343,31.0,41.0,0.4305555555555556
LINC00345,5.0,6.0,0.45454545454545453
LINC00346,184.0,217.0,0.45885286783042395
LINC00347,1.0,0.0,1.0
LINC00348,400.0,865.0,0.31620553359683795
LINC00349,9.0,18.0,0.3333333333333333
LINC00350,20.0,24.0,0.45454545454545453
LINC00351,257.0,491.0,0.34358288770053474
LINC00352,8.0,0.0,1.0
LINC00353,1.0,0.0,1.0
LINC00354,11.0,3.0,0.7857142857142857
LINC00355,113.0,130.0,0.46502057613168724
LINC00358,9.0,3.0,0.75
LINC00363,8.0,4.0,0.6666666666666666
LINC00364,6.0,10.0,0.375
LINC00365,11.0,17.0,0.39285714285714285
LINC00366,42.0,55.0,0.4329896907216495
LINC00368,52.0,125.0,0.2937853107344633
LINC00370,39.0,44.0,0.46987951807228917
LINC00373,12.0,6.0,0.6666666666666666
LINC00374,15.0,17.0,0.46875
LINC00375,17.0,20.0,0.4594594594594595
LINC00376,83.0,89.0,0.48255813953488375
LINC00377,14.0,29.0,0.32558139534883723
LINC00378,109.0,103.0,0.5141509433962265
LINC00379,47.0,54.0,0.46534653465346537
LINC00381,48.0,136.0,0.2608695652173913
LINC00382,212.0,505.0,0.29567642956764295
LINC00383,41.0,52.0,0.44086021505376344
LINC00384,10.0,15.0,0.4
LINC00387,18.0,50.0,0.2647058823529412
LINC00390,90.0,176.0,0.3383458646616541
LINC00391,2.0,0.0,1.0
LINC00392,30.0,83.0,0.26548672566371684
LINC00393,531.0,1067.0,0.33229036295369213
LINC00395,52.0,126.0,0.29213483146067415
LINC00397,4.0,0.0,1.0
LINC00398,11.0,23.0,0.3235294117647059
LINC00402,42.0,77.0,0.35294117647058826
LINC00407,715.0,1458.0,0.3290381960423378
LINC00408,9.0,3.0,0.75
LINC00410,22.0,29.0,0.43137254901960786
LINC00411,5.0,7.0,0.4166666666666667
LINC00412,11.0,19.0,0.36666666666666664
LINC00421,1.0,0.0,1.0
LINC00423,15.0,27.0,0.35714285714285715
LINC00424,3.0,0.0,1.0
LINC00426,2067.0,2176.0,0.48715531463587086
LINC00427,27.0,64.0,0.2967032967032967
LINC00430,10.0,11.0,0.47619047619047616
LINC00433,28.0,17.0,0.6222222222222222
LINC00434,3.0,0.0,1.0
LINC00437,8.0,31.0,0.20512820512820512
LINC00440,17.0,19.0,0.4722222222222222
LINC00442,8.0,0.0,1.0
LINC00443,47.0,38.0,0.5529411764705883
LINC00445,1.0,0.0,1.0
LINC00448,77.0,51.0,0.6015625
LINC00449,71.0,141.0,0.33490566037735847
LINC00452,11.0,16.0,0.4074074074074074
LINC00454,1.0,0.0,1.0
LINC00456,678.0,1602.0,0.29736842105263156
LINC00457,128.0,312.0,0.2909090909090909
LINC00458,10.0,34.0,0.22727272727272727
LINC00459,6.0,0.0,1.0
LINC00460,18.0,17.0,0.5142857142857142
LINC00461,498.0,236.0,0.6784741144414169
LINC00462,2.0,0.0,1.0
LINC00463,12.0,0.0,1.0
LINC00466,56.0,44.0,0.56
LINC00467,6698.0,15457.0,0.30232453170841794
LINC00469,55.0,95.0,0.36666666666666664
LINC00470,66225.0,152381.0,0.30294227971784854
LINC00471,186.0,305.0,0.3788187372708758
LINC00472,3536.0,5607.0,0.3867439571256699
LINC00473,178.0,664.0,0.21140142517814728
LINC00474,16198.0,40385.0,0.28626972765671665
LINC00476,5225.0,11629.0,0.31001542660496023
LINC00477,35.0,42.0,0.45454545454545453
LINC00479,24.0,54.0,0.3076923076923077
LINC00482,1383.0,4664.0,0.22870845047130808
LINC00483,13.0,18.0,0.41935483870967744
LINC00484,5.0,8.0,0.38461538461538464
LINC00485,19.0,52.0,0.2676056338028169
LINC00486,90349.0,187881.0,0.32472774323401504
LINC00487,72.0,110.0,0.3956043956043956
LINC00488,22.0,47.0,0.3188405797101449
LINC00489,8.0,14.0,0.36363636363636365
LINC00491,2649.0,6609.0,0.2861309138042774
LINC00492,116.0,357.0,0.2452431289640592
LINC00494,13.0,17.0,0.43333333333333335
LINC00498,111.0,321.0,0.2569444444444444
LINC00499,387.0,903.0,0.3
LINC00500,24.0,49.0,0.3287671232876712
LINC00501,397.0,714.0,0.35733573357335735
LINC00502,31.0,46.0,0.4025974025974026
LINC00504,1235.0,2491.0,0.3314546430488459
LINC00507,38.0,34.0,0.5277777777777778
LINC00508,38.0,38.0,0.5
LINC00511,2510.0,3979.0,0.38680844506087225
LINC00513,18647.0,43996.0,0.2976709289146433
LINC00514,14.0,23.0,0.3783783783783784
LINC00517,2.0,0.0,1.0
LINC00518,106.0,191.0,0.3569023569023569
LINC00519,224.0,477.0,0.3195435092724679
LINC00520,34.0,98.0,0.25757575757575757
LINC00523,26.0,29.0,0.4727272727272727
LINC00524,14.0,6.0,0.7
LINC00525,4.0,17.0,0.19047619047619047
LINC00526,30.0,65.0,0.3157894736842105
LINC00528,148.0,208.0,0.4157303370786517
LINC00529,16.0,29.0,0.35555555555555557
LINC00533,13.0,23.0,0.3611111111111111
LINC00534,1080.0,2540.0,0.2983425414364641
LINC00535,2687.0,4558.0,0.3708764665286404
LINC00536,425.0,602.0,0.41382667964946446
LINC00539,1241.0,2128.0,0.36835856337192047
LINC00543,2.0,3.0,0.4
