Gene,logFC,P.Value,adj.P.Val,AveExpr_cluster,AveExpr_rest,percentExpr_cluster,percentExpr_rest
PSTPIP2,-0.0708670201772413,0.324547063018561,0.981352056941436,0.053951,0.092749,0.052632,0.106094
PAPPA2,0.271610767754839,0.324682863935862,0.981352056941436,3.853736,3.272113,1,0.930903
CDO1,0.0518407886776698,0.324769129560677,0.981352056941436,0.11329,0.051259,0.105263,0.069369
ZNF554,-0.0367026667802389,0.324871104575165,0.981352056941436,0,0.027519,0,0.040533
AC096887.1,0.035270076352503,0.324884053586896,0.981352056941436,0.068919,0.023772,0.052632,0.032372
PTGDR,0.0247309505410999,0.324907822023384,0.981352056941436,0.036521,0.008492,0.052632,0.009521
AC011466.3,-0.0353638279837372,0.324981213710319,0.981352056941436,0,0.024984,0,0.03074
EEF2K,-0.0944320405481505,0.325017991087494,0.981352056941436,0.156188,0.203265,0.157895,0.256529
USP33,0.142602002267006,0.3250278469509,0.981352056941436,0.925281,0.617593,0.631579,0.548422
RANBP1,0.0949669805100403,0.325046924034278,0.981352056941436,0.192786,0.305471,0.157895,0.313112
SMAD7,-0.0434206873121103,0.325087614823845,0.981352056941436,0,0.035898,0,0.047062
BRD2,0.110251778054247,0.325128787393769,0.981352056941436,0.35753,0.349421,0.210526,0.40506
