"Regulon"	"Size"	"NES"	"p.value"	"FDR"
"ZNF138_E"	"ZNF138_E"	401	-6.9198524808029	4.52114200762102e-12	3.26134462528912e-11
"ZNF76_E"	"ZNF76_E"	1203	-6.90937418883049	4.86796370504259e-12	3.49333146709015e-11
"ZNF248_E"	"ZNF248_E"	390	-6.89376224055095	5.43358112178709e-12	3.87912879055418e-11
"ZNF322_E"	"ZNF322_E"	756	-6.88225446363432	5.89126538067737e-12	4.18430900114777e-11
"ZNF805_E"	"ZNF805_E"	126	-6.88144555737184	5.924821827703e-12	4.18667256702482e-11
"ZNF550_E"	"ZNF550_E"	103	-6.87954840027231	6.00425959210565e-12	4.22126879952605e-11
"TFE3_E"	"TFE3_E"	1352	6.87841998922585	6.05200251931007e-12	4.23334519658811e-11
"ZNF674_E"	"ZNF674_E"	159	-6.82209321645042	8.97234119620916e-12	6.24456912399482e-11
"ZNF280C_E"	"ZNF280C_E"	353	-6.82045306299264	9.0753836475783e-12	6.28470317594797e-11
"ZNF43_E"	"ZNF43_E"	201	-6.81622309788941	9.34651145677857e-12	6.44025789434742e-11
"RREB1_E"	"RREB1_E"	614	-6.80764281825167	9.92108047444712e-12	6.80232497876696e-11
"ZNF337_E"	"ZNF337_E"	153	-6.77657581436116	1.2305750007162e-11	8.37742016321732e-11
"ZNF234_E"	"ZNF234_E"	204	-6.77618220425115	1.23393047891432e-11	8.37742016321732e-11
"ZBED4_E"	"ZBED4_E"	808	6.77472600154393	1.2464225190194e-11	8.42095214069203e-11
"ZNF302_E"	"ZNF302_E"	201	-6.71484751960998	1.88262982150766e-11	1.26574869067384e-10
"ZNF566_E"	"ZNF566_E"	137	-6.69223851176129	2.19782252289859e-11	1.47052376532104e-10
"ZNF761_E"	"ZNF761_E"	232	-6.6831692619183	2.33829231070511e-11	1.55698790881085e-10
"ZNF780B_E"	"ZNF780B_E"	364	-6.6778636960672	2.42450367958447e-11	1.60666870632751e-10
"KAT8_E"	"KAT8_E"	583	-6.65615292715591	2.81087787778622e-11	1.85384088606377e-10
"E2F4_AA"	"E2F4_AA"	100	-6.65543889402355	2.82455890604591e-11	1.8540351113145e-10
"ZNF737_E"	"ZNF737_E"	134	-6.60491963817708	3.97733036359802e-11	2.5983974309355e-10
"VEZF1_E"	"VEZF1_E"	889	-6.58272861117125	4.61891801687245e-11	3.00338096402269e-10
"ZBTB40_E"	"ZBTB40_E"	358	-6.57093018980204	5.00019000394168e-11	3.23610427825197e-10
"THAP9_E"	"THAP9_E"	218	-6.56495907907904	5.20471534180738e-11	3.35280499925731e-10
"GMEB2_E"	"GMEB2_E"	601	-6.530119962813	6.57170335455921e-11	4.21380053058542e-10
"ZNF230_E"	"ZNF230_E"	84	-6.51973491530677	7.04317524191952e-11	4.49529848389794e-10
"ZNF219_E"	"ZNF219_E"	452	6.51858725014884	7.09726505756623e-11	4.50904224987579e-10
"ZNF277_E"	"ZNF277_E"	776	-6.51140238546752	7.44524044860042e-11	4.70851964443451e-10
"ZNF701_E"	"ZNF701_E"	215	-6.50538632971927	7.74939632975888e-11	4.87859723487093e-10
"ZNF680_E"	"ZNF680_E"	733	-6.48893290584065	8.64464501527104e-11	5.4175716498418e-10
"ZNF211_E"	"ZNF211_E"	172	-6.44785429554666	1.13444746074638e-10	7.07752132042221e-10
"ZBTB8B_E"	"ZBTB8B_E"	294	-6.44574037918324	1.15037439251829e-10	7.14470194456427e-10
"ZNF45_E"	"ZNF45_E"	288	-6.44187198417452	1.18008801128051e-10	7.2965263197478e-10
"ZNF677_E"	"ZNF677_E"	120	-6.43555571239652	1.23022394262998e-10	7.57271182463341e-10
"ZNF561_E"	"ZNF561_E"	412	-6.41279300012275	1.42877464440265e-10	8.75598620574189e-10
"ZNF414_E"	"ZNF414_E"	726	6.41039026992758	1.451475923032e-10	8.85592138061376e-10
"DMAP1_E"	"DMAP1_E"	921	-6.40851879957201	1.46940163523807e-10	8.92597045966988e-10
"ZNF184_E"	"ZNF184_E"	268	-6.39617951442025	1.59312696005715e-10	9.63528750951597e-10
"ZNF90_E"	"ZNF90_E"	237	-6.3822779481218	1.74472913783373e-10	1.05063037213031e-09
"ELF2_E"	"ELF2_E"	597	-6.38121589838136	1.75687411043455e-10	1.05336391469777e-09
"ZNF619_E"	"ZNF619_E"	276	-6.36572034309258	1.94375308668541e-10	1.16038707976693e-09
"ZNF180_E"	"ZNF180_E"	308	-6.35987786820701	2.01914228412154e-10	1.20021976974607e-09
"ZNF771_E"	"ZNF771_E"	390	6.35574041765376	2.07425050676341e-10	1.2277080990886e-09
"RFX3_E"	"RFX3_E"	694	6.32330092314613	2.56033998008724e-10	1.50896632868971e-09
"ZNF134_E"	"ZNF134_E"	546	-6.31440120130045	2.71209517964802e-10	1.59163212873411e-09
"MXD1_E"	"MXD1_E"	431	6.28085687468517	3.36712015497569e-10	1.96770523824528e-09
"ZNF627_E"	"ZNF627_E"	190	-6.27607694406273	3.47222399539144e-10	2.0206009384946e-09
"ZNF662_E"	"ZNF662_E"	334	-6.26995957089843	3.61141861971844e-10	2.09280953485776e-09
"ZNF169_E"	"ZNF169_E"	271	-6.25552040930123	3.96192523023701e-10	2.28636101828261e-09
"ZFP92_E"	"ZFP92_E"	156	6.22007426835212	4.96919612891502e-10	2.85574134379556e-09
"IRX5_E"	"IRX5_E"	91	-6.21323447166299	5.19049080507524e-10	2.97059081199554e-09
"ZNF573_E"	"ZNF573_E"	116	-6.20177046070136	5.58314696227163e-10	3.18216400936058e-09
"ZNF699_E"	"ZNF699_E"	251	-6.19852521839534	5.69946747354142e-10	3.23514854543232e-09
